region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GH-actions	2819024146	1630	208	125
AWS/us-east-1	2812013178	284	32	16
USA/NH	522589404	944	128	64
USA/MA	6172975489	268	16	38
VPN	5819754579	1201	172	42
GCP/us-central1	2343812254	20	20	0
USA/NY	3272138206	1110	124	16
AWS/ap-southeast-1	193707156	30	30	0
MEX/CMX	102115067	328	58	40
SGP	20860860	16	5	2
MAR/04	4651068	1	1	0
MEX/JAL	14149728	1	1	0
AWS/us-east-2	670032604	5	5	0
NLD/ZH	894532497	552	103	18
USA/WA	454925868	310	32	32
AWS/us-west-2	2166949426	140	48	16
DEU/BE	1370547782	5586	203	93
CHN	2050531406	16	16	0
CHE/VD	230621980	201	33	17
BRA/BA	5240640	1	1	0
BEL/BRU	86514210	119	2	6
TUR/34	918113437	5	5	0
VNM/HN	22010688	2	2	0
VEN/K	23582880	1	1	0
USA	1642188	6	1	1
USA/DC	2043512	7	1	1
USA/IL	12295864	13	2	2
SEN/DK	2816844	1	1	0
BGD	2751336	1	1	0
BGD/C	6943848	2	2	0
ARE/AZ	1048128	1	1	0
BOL/C	14804808	1	1	0
GBR/ENG	9629676	1	1	0
USA/VT	10801244	10	2	1
EST/37	66382100	1	1	0
USA/OH	66382100	1	1	0
USA/CA	34732086	33	2	2
FRA/IDF	8336768	15	3	3
IND	2000001	1	0	1
CHN/BJ	4978608	1	0	1
MYS/08	917112	1	1	0
IDN/BT	9040104	1	1	0
ESP/CT	61099650	942	0	1
DEU/HE	3780718	14	2	1
VNM/37	1310160	1	1	0
SLV/SS	16311492	1	1	0
USA/NV	9564168	1	1	0
BRA/RS	8712564	1	1	0
MEX/PUE	1506684	1	1	0
PAK/IS	4323528	1	1	0
