date	bytes_sent	number_of_requests	number_of_downloads
2021-11-01	1590115762748	189560	<50
2021-11-03	142492552	3520	<50
2021-11-11	599852580864	71500	<50
2021-11-12	107319891003	17700	<50
2021-11-16	27308317	<50	<50
2022-04-13	21718627571	92140	<50
2022-04-16	21795207423	63700	<50
2022-04-17	22013314662	75980	<50
2022-05-12	29615452308	<50	<50
2022-05-13	57451325785	<50	<50
2022-05-17	1011584	1700	<50
2022-07-12	670768275251	31960	<50
2022-07-13	519666593763	24760	<50
2022-07-14	399781074975	19040	<50
2022-07-15	437075842873	20820	<50
2022-07-31	976720165227	116440	<50
2022-08-02	508083423148	60560	<50
2022-08-10	390724186200	720	<50
2022-08-13	427174674725	800	<50
2022-08-24	657908302262	240	<50
2022-08-25	508083423148	<50	<50
2022-08-27	390724186200	<50	<50
2022-08-29	427174674725	<50	<50
2022-10-12	12031452	1760	<50
2023-02-13	1281045433	240	<50
2023-02-17	15794632	<50	<50
2023-02-18	205738999808	24520	<50
2023-02-19	429714833408	51220	<50
2023-02-20	19403831659	2320	<50
2023-02-24	42173853	<50	<50
2023-02-25	15124660224	1800	<50
2023-02-26	527963276	60	<50
2023-04-12	654857664875	<50	<50
2023-05-09	262018170880	31240	<50
2023-05-23	2188136	3440	<50
2023-05-25	2023168	3420	<50
2023-05-26	2023168	3420	<50
2023-05-27	1011584	1700	<50
2023-05-28	1011584	1700	<50
2023-05-29	1011584	1700	<50
2023-05-30	1011584	1700	<50
2023-05-31	1011584	1700	<50
2023-06-01	1011584	1700	<50
2023-06-02	1011584	1700	<50
2023-06-03	1011584	1700	<50
2023-06-04	1011584	1700	<50
2023-06-05	1011584	1700	<50
2023-06-06	1011584	1700	<50
2023-06-07	1011584	1700	<50
2023-06-08	1011584	1700	<50
2023-06-09	1011584	1700	<50
2023-06-10	1011584	1700	<50
2023-06-11	1011584	1700	<50
2023-06-12	1011584	1700	<50
2023-06-13	1011584	1700	<50
2023-06-14	1011584	1700	<50
2023-06-15	1011584	1700	<50
2023-06-16	1167104	1820	<50
2023-06-17	2023168	3420	<50
2023-06-18	1011584	1700	<50
2023-06-19	1011584	1700	<50
2023-06-20	1011584	1700	<50
2023-06-21	1011584	1700	<50
2023-06-22	1167104	1820	<50
2023-06-23	1011584	1700	<50
2023-06-24	1411472	2500	<50
2023-06-25	3315320912	4080	<50
2023-06-26	2374655400	2160	<50
2023-06-27	1011584	1700	<50
2023-06-28	1011584	1700	<50
2023-06-29	1011584	1700	<50
2023-06-30	1011584	1700	<50
2023-07-01	186676244	1740	<50
2023-07-02	1011584	1700	<50
2023-07-03	59224229	1720	<50
2023-07-04	1011584	1700	<50
2023-07-05	1011584	1700	<50
2023-07-06	1011584	1700	<50
2023-07-07	1167104	1820	<50
2023-07-08	1011584	1700	<50
2023-07-09	1011584	1700	<50
2023-07-10	1166904	1800	<50
2023-07-11	1011584	1700	<50
2023-07-12	1011584	1700	<50
2023-07-13	1011584	1700	<50
2023-07-14	54550936	4240	<50
2023-07-15	1011400	1700	<50
2023-07-16	1011584	1700	<50
2023-07-17	1011584	1700	<50
2023-07-18	1011584	1700	<50
2023-07-19	1011584	1700	<50
2023-07-20	1011584	1700	<50
2023-07-21	1011584	1700	<50
2023-07-22	1011584	1700	<50
2023-07-23	1011584	1700	<50
2023-07-24	1011584	1700	<50
2023-07-25	1011584	1700	<50
2023-07-26	1011584	1700	<50
2023-07-27	1011584	1700	<50
2023-07-28	1011584	1700	<50
2023-07-29	1011584	1700	<50
2023-07-30	1167104	1820	<50
2023-07-31	1011584	1700	<50
2023-08-01	1011584	1700	<50
2023-08-02	17071672	1720	<50
2023-08-03	1011584	1700	<50
2023-08-04	1011584	1700	<50
2023-08-05	312597683752	1720	<50
2023-08-06	3818171928	1720	<50
2023-08-07	1011584	1700	<50
2023-08-08	1011584	1700	<50
2023-08-09	1011584	1700	<50
2023-08-10	1011584	1700	<50
2023-08-11	1167104	1820	<50
2023-08-12	1011584	1700	<50
2023-08-13	1011584	1700	<50
2023-08-14	1011584	1700	<50
2023-08-15	1011584	1700	<50
2023-08-16	1011584	1700	<50
2023-08-17	1011584	1700	<50
2023-08-18	1011584	1700	<50
2023-08-19	1011584	1700	<50
2023-08-20	1011584	1700	<50
2023-08-21	1167104	1820	<50
2023-08-22	1011584	1700	<50
2023-08-23	1011584	1700	<50
2023-08-24	1166904	1800	<50
2023-08-25	1011584	1700	<50
2023-08-26	1011584	1700	<50
2023-08-27	1166904	1800	<50
2023-08-28	1011584	1700	<50
2023-08-29	1011584	1700	<50
2023-08-30	1011584	1700	<50
2023-08-31	1011584	1700	<50
2023-09-01	1011584	1700	<50
2023-09-02	1011584	1700	<50
2023-09-03	4046336	6840	<50
2023-09-04	1011584	1700	<50
2023-09-05	87550240	1720	<50
2023-09-06	1011584	1700	<50
2023-09-07	2023168	3420	<50
2023-09-08	1011584	1700	<50
2023-09-09	1011584	1700	<50
2023-09-10	1011584	1700	<50
2023-09-11	1011584	1700	<50
2023-09-12	1011584	1700	<50
2023-09-13	1011584	1700	<50
2023-09-14	1011584	1700	<50
2023-09-15	1011584	1700	<50
2023-09-16	1011584	1700	<50
2023-09-17	1011584	1700	<50
2023-09-18	1011584	1700	<50
2023-09-19	1011584	1700	<50
2023-09-20	1011584	1700	<50
2023-09-21	1011584	1700	<50
2023-09-22	1011584	1700	<50
2023-09-23	1011584	1700	<50
2023-09-24	1011584	1700	<50
2023-09-25	2023168	3420	<50
2023-09-26	1011584	1700	<50
2023-09-27	1011584	1700	<50
2023-09-28	1011584	1700	<50
2023-09-29	1011584	1700	<50
2023-09-30	1011584	1700	<50
2023-10-01	1011584	1700	<50
2023-10-02	1011584	1700	<50
2023-10-03	1645684228	2120	<50
2023-10-06	1011584	1700	<50
2023-10-08	1011584	1700	<50
2023-10-10	56542128	<50	<50
2023-10-13	1011584	1700	<50
2023-10-21	339210141696	40440	<50
2023-10-22	315704303138	37640	<50
2023-11-01	1011584	1700	<50
2023-11-08	1011584	1700	<50
2023-11-10	74155014404	<50	<50
2023-11-11	1011584	1700	<50
2023-11-12	1011584	1700	<50
2023-11-14	1011584	1700	<50
2023-11-15	1011584	1700	<50
2023-11-19	2849295112	600	<50
2023-11-21	2868190613	680	<50
2023-11-22	1011584	1700	<50
2023-11-23	1166592	1820	<50
2023-11-24	18895501	80	<50
2023-11-25	1011584	1700	<50
2023-11-28	1412397732604	<50	<50
2023-12-02	568718455444	<50	<50
2023-12-08	325599525	60	<50
2023-12-09	992146068	200	<50
2024-01-22	97443017	440	<50
2024-01-26	61064776	280	<50
2024-03-08	1019282580	200	<50
2024-03-12	71341912	300	<50
2024-03-18	209500520	300	<50
2024-03-20	58625428	300	<50
2024-03-21	65593648	300	<50
2024-03-25	63071816	300	<50
2024-03-27	56899964	300	<50
2024-03-28	79221744	300	<50
2024-04-04	67283076	300	<50
2024-04-19	186908104	960	<50
2024-05-31	4381771408	<50	<50
2024-06-06	18250100	<50	<50
2024-06-15	17785552	<50	<50
2024-06-25	1696800880	720	<50
2024-06-28	81295900	<50	<50
2024-07-01	22762852	<50	<50
2024-07-09	1101671428	320	<50
2024-07-23	46521164	<50	<50
2024-08-09	14002804	<50	<50
2024-08-21	7830952	<50	<50
