date	bytes_sent	number_of_requests	number_of_downloads
2023-09-16	2023481545	300	<50
2023-09-18	69810650	380	<50
2023-09-19	62631428	<50	<50
2023-09-20	71564388	<50	<50
2023-09-21	21045810	380	<50
2023-09-22	52290741	380	<50
2023-09-24	215856	360	<50
2023-09-25	21261666	740	<50
2023-09-26	72904839	<50	<50
2023-09-27	93040439	380	<50
2023-09-29	215856	360	<50
2023-10-01	215856	360	<50
2023-10-13	215856	360	<50
2023-10-14	215856	360	<50
2023-10-18	215856	360	<50
2023-10-20	15543155	<50	<50
2023-10-21	16570889	<50	<50
2023-10-22	17168545	380	<50
2023-10-23	35506818	<50	<50
2023-10-24	98624142	<50	<50
2023-10-25	91837858	<50	<50
2023-10-26	298537147	60	<50
2023-10-27	10414977	<50	<50
2023-10-30	28992226	380	<50
2023-10-31	47784214	380	<50
2023-11-01	163868884	60	<50
2023-11-02	16290002	<50	<50
2023-11-03	14676864	<50	<50
2023-11-06	32444787	<50	<50
2023-11-07	215856	360	<50
2023-11-10	42635067	<50	<50
2023-11-12	140891312	<50	<50
2023-11-13	20829954	<50	<50
2023-11-16	145809678	<50	<50
2023-11-18	14676864	<50	<50
2023-11-19	39933226	<50	<50
2023-11-20	215856	360	<50
2023-11-21	70603366	<50	<50
2023-11-22	88704262	<50	<50
2023-11-27	10414977	<50	<50
2023-11-29	74258363	60	<50
2023-11-30	61298123	<50	<50
2023-12-05	172435945	440	<50
2023-12-11	1197208650	300	<50
2023-12-13	14676864	<50	<50
2023-12-20	381142472	80	<50
2023-12-21	7647582	<50	<50
2024-01-03	56371252	<50	<50
2024-01-04	37619610	<50	<50
2024-01-05	68209938	<50	<50
2024-01-08	53533074	<50	<50
2024-01-10	106021601	80	<50
2024-01-11	65689411	80	<50
2024-01-12	389098791	280	40
2024-01-13	7647582	<50	<50
2024-01-14	8064326	<50	<50
2024-01-16	52074885	<50	<50
2024-01-17	24886203	<50	<50
2024-01-18	68828238	<50	<50
2024-01-19	115203247	<50	<50
2024-01-22	986982714	1180	160
2024-01-23	218949002	300	<50
2024-01-24	110948166	80	<50
2024-01-25	30590328	<50	<50
2024-01-26	365255703	380	60
2024-01-27	409965732	600	60
2024-01-29	171014199	<50	<50
2024-01-30	145666751	<50	<50
2024-01-31	797960316	900	140
2024-02-01	226453647	500	60
2024-02-02	1502390311	440	100
2024-02-03	107066148	<50	<50
2024-02-04	38237910	<50	<50
2024-02-05	22942746	<50	<50
2024-02-06	25305036	120	<50
2024-02-07	1567626953	620	120
2024-02-08	117195906	120	<50
2024-02-09	201844483	60	<50
2024-02-10	238705984	80	<50
2024-02-12	124105965	<50	<50
2024-02-15	53533074	<50	<50
2024-02-16	61835259	<50	<50
2024-02-17	61180656	<50	<50
2024-02-19	34275316	<50	<50
2024-02-22	20829954	<50	<50
2024-02-23	71595633	<50	<50
2024-02-26	234570190	240	<50
2024-02-27	199981594	60	<50
2024-02-28	310758613	120	<50
2024-02-29	3034746461	520	160
2024-03-01	137478651	<50	<50
2024-03-02	133839250	60	<50
2024-03-03	76475820	<50	<50
2024-03-04	53533074	<50	<50
2024-03-05	57947863	<50	<50
2024-03-07	53019943	<50	<50
2024-03-08	92389056	<50	<50
2024-03-11	98260464	<50	<50
2024-03-12	3048814759	4180	440
2024-03-13	221442550	60	<50
2024-03-14	56929706	<50	<50
2024-03-15	173307774	<50	<50
2024-03-18	1054972881	1960	120
2024-03-19	1142076884	1940	120
2024-03-20	1324418847	2020	120
2024-03-21	1054346018	1960	120
2024-03-22	53533074	<50	<50
2024-03-23	22942746	<50	<50
2024-03-25	1064858389	1960	120
2024-03-26	237075042	60	<50
