week_start	Neurophysiology	Video
2026-06-22	330035112	1855031780
2026-06-29	0	211860923
2026-07-06	140807555	403218058
2026-07-13	137580018	662877064
2026-07-20	0	4258020
2026-07-27	5945376	0
2026-08-03	7821351	0
