asset_path	bytes_sent
sub-Rat438/sub-Rat438_ses-Rat438-MFB.nwb	55157956
sub-Rat439/sub-Rat439_ses-Rat439-MFB.nwb	18714364
sub-Rat445/sub-Rat445_ses-Rat445-MFB.nwb	14341848
sub-Rat424/sub-Rat424_ses-Rat424-MFB.nwb	13287192
sub-Rat504/sub-Rat504_ses-Rat504-MFB.nwb	13004656
sub-Rat425/sub-Rat425_ses-Rat425-MFB.nwb	7783040
sub-Rat495/sub-Rat495_ses-Rat495-PFC.nwb	7355840
sub-Rat458/sub-Rat458_ses-Rat458-PFC.nwb	6509440
sub-Rat406/sub-Rat406_ses-Rat406-PFC.nwb	4483902
sub-Rat463/sub-Rat463_ses-Rat463-PFC.nwb	3480576
sub-Rat467/sub-Rat467_ses-Rat467-PFC.nwb	3474608
sub-Rat482/sub-Rat482_ses-Rat482-PFC.nwb	2501816
