region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	8115821279	4456	571	74
GH-actions	2243617508	49766	199	248
GCP/us-central1	6340048600	166	166	0
AWS/us-east-2	475611404	7018	4	21
USA/VT	296288440	756	84	16
GCP/us-west4	1468713148	38	38	0
USA/MD	242629376	36	12	4
ESP/PV	77300692	2	2	0
USA/NH	1020355256	2718	302	206
USA/CA	4475993333	333	129	11
TWN/TNN	412814529	13	13	0
JPN/13	523622908	19	15	1
GCP/us-east4	3014031060	77	77	0
VNM/SG	158842480	22	4	1
AWS/us-west-2	509941076	96	20	6
GCP/us-east1	3755580700	105	96	1
USA/VA	544798740	30	16	5
GCP/europe-west4	1314111764	34	34	0
PRT/11	315466120	21	16	1
AWS/us-east-1	1107225920	150	23	13
GBR/ENG	1555212372	76	34	1
USA/MA	1042055660	69	16	6
PRT/13	77300692	2	2	0
USA/CO	7574075960	194	194	0
GCP/asia-east1	2596070320	75	66	1
NOR/50	392206348	90	0	3
IRN	259792854	28	6	2
GCP/europe-west1	695706228	18	18	0
CHN/BJ	467303829	18	14	2
IND/UP	77300692	2	2	0
CHN	1618529020	96	41	11
CHN/ZJ	1391412456	36	36	0
GCP/asia-southeast1	541104844	14	14	0
CHN/SH	556167684	17	17	0
CHN/GD	548190932	16	14	1
SGP	409199513	38	20	4
USA/WA	407357092	20	14	2
USA/GA	1359259248	43	33	2
HKG	1099130720	31	31	0
AWS/ap-southeast-1	85590828	9	9	0
USA/TX	153905456	3	3	0
CHE/VD	312011036	68	11	2
DEU/BW	309202768	8	8	0
USA/NJ	154601384	4	4	0
KOR/30	385807532	9	9	0
USA/MI	769290192	18	14	1
KOR/11	77300692	2	2	0
CAN/ON	88647148	5	5	0
USA/NY	869564356	68	26	2
MEX/CMX	44739996	95	20	10
GCP/us-west1	1978360712	60	50	2
CHN/HB	77300692	2	2	0
USA	934077900	26	26	0
DNK/82	77300692	2	2	0
USA/IL	470203636	23	13	2
HUN	130523257	4	4	0
RUS	231902076	6	6	0
TUR/06	77300692	2	2	0
VNM/HN	231206660	6	5	1
CHE/ZH	7650944	9	2	2
CHN/JS	80950712	3	3	0
USA/PA	463804152	12	12	0
USA/RI	79388476	5	2	1
USA/NM	77300692	2	2	0
CAN/BC	77300692	2	2	0
BEL/VLG	77300692	2	2	0
KOR/27	154601384	4	4	0
USA/IN	77300692	2	2	0
USA/CT	154601384	4	4	0
FRA/IDF	235504988	18	10	3
PRT	154601384	4	4	0
ISR	77300692	2	2	0
NLD	77300692	2	2	0
BRA/RJ	91436224	3	3	0
CHL/RM	77300692	2	2	0
FRA/OCC	77300692	2	2	0
CAN/QC	372728332	63	9	4
ISR/HA	77300692	2	2	0
CHE	77300692	2	2	0
ITA/72	695928	1	1	0
NPL/P3	77300692	2	2	0
USA/IA	154601384	4	4	0
FIN/11	77300692	2	2	0
BEL/BRU	77300692	2	2	0
AWS/ap-northeast-1	154601384	4	4	0
PAK/PB	695928	1	1	0
VEN/V	695928	1	1	0
GCP/us-west3	167595660	20	2	2
HKG/KKC	77300692	2	2	0
USA/NC	77300692	2	2	0
AUS/QLD	77300692	2	2	0
USA/FL	77300692	2	2	0
USA/MO	77300692	2	2	0
USA/TN	77996620	3	2	1
DEU/BE	77300692	2	2	0
USA/NV	169267332	7	4	1
AUS/NSW	154601384	4	4	0
IND/KA	77996620	3	3	0
AWS/ap-southeast-2	77300692	2	2	0
USA/HI	77300692	2	2	0
EST/37	695928	1	1	0
USA/AZ	695928	1	1	0
TWN/TPE	153905456	3	3	0
JPN/12	77300692	2	2	0
IND/AP	77300692	2	2	0
NLD/GE	77300692	2	2	0
NLD/ZH	77300692	2	2	0
PRT/15	77300692	2	2	0
USA/UT	695928	1	0	1
TWN/YUN	77300692	2	2	0
KOR/45	77300692	2	2	0
DEU/SN	695928	1	1	0
SYC	165637376	11	8	2
USA/LA	77300692	2	2	0
VNM/21	695928	1	1	0
ITA/45	45147484	9	0	1
ARG/T	7897316	1	1	0
CHE/BS	18382828	1	1	0
IND/MH	153209528	2	2	0
KOR/41	76604764	1	1	0
UKR/46	929096	1	1	0
PAK	929096	1	1	0
PRY/ASU	1393644	1	1	0
ITA/62	76604764	1	1	0
TWN/KHH	76604764	1	1	0
KOR/29	76604764	1	1	0
VNM/20	862732	1	1	0
USA/DC	171796832	126	6	1
AUT	76604764	1	1	0
