region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	68510953154	2618	0	8
AWS/us-east-1	59020167825	7039	4	2
USA	29829652805	5810	5	3
USA/NY	62427506246	50	9	6
VPN	88716566818	117	36	12
MEX/CMX	59383064	98	19	9
CHN	53335312174	5580	1	2
USA/MD	247334350	97	5	4
ESP/CN	19153122	12	2	1
AWS/ap-southeast-1	28692504	6	6	0
FRA/IDF	118549980705	192	8	6
ITA/45	59008671085	3	2	1
GitHub	207568047	633	110	100
GBR/ENG	46519640	4	2	2
DEU/BW	14324649086	25	4	3
CHE/ZH	15718132	8	2	2
USA/CA	92634866	26	6	4
DEU/NW	2727208	10	2	2
CHE/VD	2485516	8	2	2
USA/OH	53947527	134	2	1
USA/IL	258900380	16	7	2
JPN/26	40527225	6	0	2
TUR/34	182064652	3	0	2
SGP	760470224	2	2	0
AWS/ap-northeast-3	59237474785	4	2	2
USA/PA	329667118	88	12	2
KOR/11	3748503544	1	1	0
GBR/SCT	72218488	1	1	0
JPN/13	21224592	1	1	0
USA/VA	948183596	208	0	1
JPN/27	17359620	1	1	0
USA/MN	37798116	1	1	0
GBR	4192512	1	1	0
