date	bytes_sent	number_of_requests	number_of_downloads
2024-12-31	59020167825	7040	<50
2025-01-03	240468790	80	<50
2025-01-06	72218488	<50	<50
2025-01-07	32923876	<50	<50
2025-01-12	12722626	<50	<50
2025-01-13	34485356	<50	<50
2025-01-23	202747998	80	<50
2025-01-30	14243733	<50	<50
2025-02-01	108910110	<50	<50
2025-02-07	17359620	<50	<50
2025-02-10	45593568	<50	<50
2025-02-17	3777919058	<50	<50
2025-02-19	12540525	<50	<50
2025-02-20	16309804	<50	<50
2025-02-26	306718792	100	<50
2025-03-07	166775204	<50	<50
2025-03-11	14295233572	<50	<50
2025-03-17	25548120	<50	<50
2025-05-15	20971520	<50	<50
2025-07-15	948183596	200	<50
2025-07-27	17854034012	340	<50
2025-07-28	12801900411	240	<50
2025-08-05	59063843741	<50	<50
2025-08-07	4618228	<50	<50
2025-09-11	29215221246	560	<50
2025-10-08	21736180	<50	<50
2025-12-16	29804881071	5680	<50
2025-12-19	19324860	<50	<50
2025-12-27	59004052857	<50	<50
2026-01-16	24119042800	<50	<50
2026-01-23	3328490740	<50	<50
2026-02-04	29215221246	5580	<50
2026-02-06	59008671085	<50	<50
2026-02-20	34024180	<50	<50
2026-03-03	4861666	<50	<50
2026-03-05	5191663	<50	<50
2026-03-12	70646296	<50	<50
2026-03-19	21814164	<50	<50
2026-03-20	59301655106	100	<50
2026-03-26	5826424	<50	<50
2026-04-01	95248632	<50	<50
2026-04-02	156171072	<50	<50
2026-04-05	4127004	<50	<50
2026-04-11	9498660	<50	<50
2026-04-13	917112	<50	<50
2026-04-14	9564168	<50	<50
2026-04-16	6812832	<50	<50
2026-04-17	851604	<50	<50
2026-04-20	21224592	<50	<50
2026-04-21	31836888	<50	<50
2026-04-22	917112	<50	<50
2026-04-23	15718132	<50	<50
2026-04-28	47688136	60	<50
2026-04-30	19128336	<50	<50
2026-05-01	917112	<50	<50
2026-05-07	59004052857	<50	<50
2026-05-13	2698592	<50	<50
2026-05-14	6236024	<50	<50
2026-05-15	9707948	<50	<50
2026-05-16	6105008	<50	<50
2026-05-18	15145112	<50	<50
2026-05-19	9642440	<50	<50
2026-05-20	5580944	<50	<50
2026-05-21	10838115	<50	<50
2026-05-22	10901166	<50	<50
2026-05-27	5110324	<50	<50
2026-05-28	5331676	<50	<50
2026-05-30	2764100	<50	<50
2026-05-31	2764100	<50	<50
2026-06-01	2960624	<50	<50
2026-06-02	2485516	<50	<50
2026-06-03	2633084	<50	<50
2026-06-04	5294784	<50	<50
2026-06-07	2436560	<50	<50
2026-06-08	2895116	<50	<50
2026-06-09	2633084	<50	<50
2026-06-10	5163768	<50	<50
2026-06-11	2764100	<50	<50
2026-06-12	2698592	<50	<50
2026-06-13	5221000	<50	<50
