region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HKG/KKC	150032788	18	0	1
USA/MD	4331804	3	1	1
USA	150032788	29	0	1
VPN	656762468	82	17	3
CHN	450098364	6	0	1
USA/DC	4127004	1	1	0
GitHub	277566884	382	51	49
RUS	1590072	66	0	1
AWS/us-east-2	189965096	9	1	1
AWS/ap-southeast-1	34064160	4	4	0
GCP/us-central1	300065576	2	2	0
AWS/us-east-1	376158300	32	6	2
USA/CA	305928892	11	4	2
USA/MA	648075560	130	0	3
USA/IL	62176068	15	2	1
CHN/SH	150032788	1	1	0
MEX/CMX	20645396	46	6	6
USA/PA	150032788	1	1	0
USA/TX	450098364	3	3	0
PRT/11	150032788	1	1	0
ITA/45	39932308	8	0	1
CAN/QC	150032788	1	1	0
EST/37	150032788	1	1	0
CHE/VD	3005792	12	2	1
FRA/IDF	15039580	81	7	4
USA/NY	150032788	1	1	0
KOR/29	150032788	1	1	0
