region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	4775036320	509	72	50
VPN	26129585272	1083	758	120
GitHub	1058107384	2232	442	349
USA/MA	4558349456	173	1	62
USA	1577070288	311	0	23
AWS/ap-southeast-1	766771140	132	132	0
CHN	7289064791	542	13	60
USA/NC	368089452	50	50	0
GCP/us-west1	76495280	1	1	0
MEX/CMX	78083136	284	68	48
AWS/us-east-2	1116894384	17	17	0
BRA/MG	12446520	2	2	0
DEU/NW	3958040	13	3	3
IDN/AC	12905076	1	1	0
BGD/H	8385024	1	1	0
BGD	23582880	4	4	0
ARE/DU	2947860	1	1	0
PRY/10	4651068	1	1	0
CHN/SH	495781888	86	2	8
GCP/us-central1	295723120	5	5	0
USA/IL	63533741	12	3	3
EST/37	56121776	1	1	0
ARG/B	10546788	1	1	0
CHE/VD	2448624	8	2	1
MEX/GRO	4978608	1	1	0
GRC/G	4978608	1	1	0
COL/VAC	3013368	1	1	0
KGZ	851604	1	1	0
SGP	165763588	3	3	0
MEX/YUC	18145716	1	1	0
USA/CA	75987816	17	5	4
USA/TX	56244656	1	1	0
GEO/TB	26727264	1	1	0
BRA/SP	68446172	2	2	0
PAK/PB	108537068	2	2	0
MEX	10022724	1	1	0
AWS/us-west-2	27702952	27	6	2
USA/WA	9046932	7	2	2
CAN/ON	116077409	3	2	1
VNM/SG	49982604	4	4	0
PAK	2947860	1	1	0
BRA/SE	1	1	0	1
IRQ/BG	8712564	1	1	0
FRA/NOR	1	1	0	1
BRA/SC	5044116	1	1	0
SYR/HL	1	1	0	1
BRA/MT	4323528	1	1	0
VNM/13	13232616	1	1	0
HKG	9891708	2	2	0
VEN	5306148	1	1	0
VNM/HN	62953188	5	5	0
PAN/8	11201868	1	1	0
IND/MH	16377000	1	1	0
SYR	1375668	1	1	0
UZB/TK	10612296	1	1	0
FRA/ARA	15001332	1	1	0
KOR/47	58038704	1	1	0
USA/MD	81026120	30	0	1
ISR/TA	105760164	143	3	1
FRA/IDF	8393220	15	3	3
CHN/GS	116077408	15	1	1
JOR/AM	1310160	1	1	0
USA/NY	29347584	1	1	0
TUR/28	851604	1	1	0
DOM/01	2292780	1	1	0
IRQ	2685828	1	1	0
BRA/RS	4061496	1	1	0
ZAF/WC	5895720	1	1	0
CAN/AB	3340908	1	1	0
VNM	9040104	1	1	0
CHN/AH	1	1	0	1
RUS/MOW	1	1	0	1
TUR/06	45135012	1	1	0
SAU/04	56121776	1	1	0
IDN/JB	56121776	1	1	0
