date	bytes_sent	number_of_requests	number_of_downloads
2025-09-01	4657610948	800	120
2025-09-02	2041250464	60	<50
2025-09-03	188738832	<50	<50
2025-09-07	134533984	<50	<50
2025-09-09	76495280	<50	<50
2025-09-11	188738832	<50	<50
2025-09-12	29347584	<50	<50
2025-09-13	74774960	<50	<50
2025-09-28	236119424	260	40
2025-10-08	10717344	<50	<50
2025-12-13	132617056	<50	<50
2025-12-16	552177732	100	40
2025-12-18	3549566912	80	40
2025-12-19	521104588	80	40
2025-12-21	76495280	<50	<50
2025-12-22	56121776	<50	<50
2025-12-26	205532432	<50	<50
2025-12-27	170110224	<50	<50
2025-12-29	56121776	<50	<50
2025-12-30	153236320	<50	<50
2025-12-31	97827248	<50	<50
2026-01-02	76495280	<50	<50
2026-01-04	56121776	<50	<50
2026-01-10	154526560	<50	<50
2026-01-11	76495280	<50	<50
2026-01-16	1652525184	<50	<50
2026-01-17	1489910640	<50	<50
2026-01-18	1500881596	<50	<50
2026-01-19	505390896	<50	<50
2026-01-23	56121776	<50	<50
2026-01-24	209210640	<50	<50
2026-01-27	76495280	<50	<50
2026-01-28	370884720	80	<50
2026-01-29	134263648	<50	<50
2026-01-30	209112336	<50	<50
2026-01-31	152990560	<50	<50
2026-02-01	209112336	<50	<50
2026-02-02	56121776	<50	<50
2026-02-03	197274896	<50	<50
2026-02-04	56121776	<50	<50
2026-02-05	130896736	<50	<50
2026-02-20	177998264	80	<50
2026-02-24	62721092	<50	<50
2026-02-25	104428548	60	<50
2026-02-26	4735608	<50	<50
2026-02-27	24132584	<50	<50
2026-02-28	12290792	<50	<50
2026-03-01	19151244	<50	<50
2026-03-02	9577740	<50	<50
2026-03-03	36525720	<50	<50
2026-03-04	14747356	<50	<50
2026-03-05	9258392	<50	<50
2026-03-06	23162168	<50	<50
2026-03-07	18307832	<50	<50
2026-03-08	18844184	<50	<50
2026-03-09	13883380	<50	<50
2026-03-10	9213280	<50	<50
2026-03-19	462420972	<50	<50
2026-03-20	58038704	<50	<50
2026-03-25	27906408	<50	<50
2026-03-26	291667152	<50	<50
2026-03-27	389633805	<50	<50
2026-03-28	162918396	<50	<50
2026-03-29	155967616	<50	<50
2026-03-30	9046932	<50	<50
2026-03-31	193802047	<50	<50
2026-04-01	251692538	<50	<50
2026-04-02	414107941	<50	<50
2026-04-03	432169228	<50	<50
2026-04-04	566823218	<50	<50
2026-04-05	754897069	<50	<50
2026-04-06	273095830	<50	<50
2026-04-07	459440572	<50	<50
2026-04-08	311594920	<50	<50
2026-04-09	163736700	<50	<50
2026-04-10	223327573	<50	<50
2026-04-11	1030971615	<50	<50
2026-04-12	920098421	<50	<50
2026-04-13	358237650	<50	<50
2026-04-14	258061270	<50	<50
2026-04-15	371423185	<50	<50
2026-04-16	93330322	<50	<50
2026-04-17	285344009	<50	<50
2026-04-18	68913033	<50	<50
2026-04-19	56121776	<50	<50
2026-04-20	343670896	<50	<50
2026-04-21	738648244	40	40
2026-04-22	490495292	<50	<50
2026-04-23	635916005	<50	<50
2026-04-24	120230752	<50	<50
2026-04-25	388003132	<50	<50
2026-04-26	248424128	<50	<50
2026-04-27	209235216	<50	<50
2026-04-28	115620236	<50	<50
2026-04-29	359276369	<50	<50
2026-04-30	316919925	<50	<50
2026-05-01	4000668892	80	80
2026-05-02	426134076	<50	<50
2026-05-03	187018512	<50	<50
2026-05-06	1048129	<50	<50
2026-05-09	5044118	<50	<50
2026-05-10	6550801	<50	<50
2026-05-12	56121776	<50	<50
2026-05-14	7168824	<50	<50
2026-05-15	10567048	<50	<50
2026-05-16	128391880	<50	<50
2026-05-17	239632892	<50	<50
2026-05-18	236663884	60	<50
2026-05-19	1206110628	<50	<50
2026-05-20	10874108	<50	<50
2026-05-21	4747896	<50	<50
2026-05-22	8928120	<50	<50
2026-05-23	22881324	<50	<50
2026-05-24	96910428	<50	<50
2026-05-25	66242028	<50	<50
2026-05-26	15089968	<50	<50
2026-05-27	234198432	180	<50
2026-05-28	214566524	80	<50
2026-05-29	135078604	<50	<50
2026-05-30	82957172	<50	<50
2026-05-31	157971652	<50	<50
2026-06-02	30492540	<50	<50
2026-06-03	120684968	<50	<50
2026-06-04	65928608	<50	<50
2026-06-05	24931104	<50	<50
2026-06-06	59219232	<50	<50
2026-06-09	19259352	<50	<50
2026-06-10	69735584	100	<50
2026-06-11	65826908	<50	<50
2026-06-12	61606680	80	<50
2026-06-13	13360188	60	<50
2026-06-14	199510288	<50	<50
2026-06-15	83411684	<50	<50
2026-06-16	66210008	<50	<50
2026-06-17	15208476	<50	<50
2026-06-18	5352404	<50	<50
2026-06-19	139695328	<50	<50
2026-06-20	7917864	<50	<50
2026-06-21	7254592	<50	<50
2026-06-24	7623204	<50	<50
2026-06-25	4985216	<50	<50
2026-06-26	103644276	60	<50
2026-06-27	297922948	<50	<50
2026-06-28	93016100	80	<50
2026-06-29	1119094212	<50	<50
2026-06-30	59247048	<50	<50
2026-07-01	4964764	<50	<50
2026-07-02	120930672	80	<50
2026-07-03	65555216	<50	<50
2026-07-04	9347952	<50	<50
2026-07-05	2502820	<50	<50
2026-07-06	712882372	60	<50
2026-07-07	952788264	<50	<50
2026-07-08	462673344	<50	<50
2026-07-09	63523509	60	<50
2026-07-10	11398392	<50	<50
2026-07-11	4727196	<50	<50
2026-07-12	2265364	<50	<50
