week_start	Neurophysiology
2025-09-01	7022134228
2025-09-08	369356656
2025-09-22	236119424
2025-10-06	10717344
2025-12-08	132617056
2025-12-15	4699344512
2025-12-22	431764432
2025-12-29	439802400
2026-01-05	231021840
2026-01-12	4643317420
2026-01-19	770723312
2026-01-26	1152858880
2026-02-02	440415184
2026-02-16	177998264
2026-02-23	227459868
2026-03-02	130423392
2026-03-09	23096660
2026-03-16	520459676
2026-03-23	1028093377
2026-03-30	2622538973
2026-04-06	3382265631
2026-04-13	1491431245
2026-04-20	2965388449
2026-04-27	5614873226
2026-05-04	12643048
2026-05-11	441882420
2026-05-18	1587116388
2026-05-25	906104380
2026-06-01	301256452
2026-06-08	429299000
2026-06-15	325050356
2026-06-22	507191744
2026-06-29	1381642684
2026-07-06	2219953185
2026-07-13	930098028
