asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-2023811-nagel-smoke-order2-01-vi-old-opto-4b490d04/sub-2023811-nagel-smoke-order2-01-vi-old-opto-4b490d04_ses-2023811-nagel-smoke-order2-01-vi-old-opto-4b490d04_behavior.nwb	140866608	252	14	6
sub-20241220-smoke-1a-vial2-vflipFals-old-opto-c8a89b70/sub-20241220-smoke-1a-vial2-vflipFals-old-opto-c8a89b70_ses-20241220-smoke-1a-vial2-vflipFals-old-opto-c8a89b70_behavior.nwb	72080432	174	14	4
sub-figs1-complex-smoke-1a/sub-figs1-complex-smoke-1a_ses-figure-s1_image.nwb	3781452101	247	9	4
sub-20241230-smoke-1a-vial2-vflipFals-old-opto-fc4571aa/sub-20241230-smoke-1a-vial2-vflipFals-old-opto-fc4571aa_ses-20241230-smoke-1a-vial2-vflipFals-old-opto-fc4571aa_behavior.nwb	275027832	857	21	14
sub-20241230-smoke-1a-vial2-vflipTrue-old-opto-4473cca7/sub-20241230-smoke-1a-vial2-vflipTrue-old-opto-4473cca7_ses-20241230-smoke-1a-vial2-vflipTrue-old-opto-4473cca7_behavior.nwb	100991668	222	11	4
sub-2023811-nagel-smoke-order2-01-vi-old-opto-f8db7e95/sub-2023811-nagel-smoke-order2-01-vi-old-opto-f8db7e95_ses-2023811-nagel-smoke-order2-01-vi-old-opto-f8db7e95_behavior.nwb	111401164	230	13	5
sub-20241220-smoke-2a-vial2-vflipFals-old-opto-a4fe8bde/sub-20241220-smoke-2a-vial2-vflipFals-old-opto-a4fe8bde_ses-20241220-smoke-2a-vial2-vflipFals-old-opto-a4fe8bde_behavior.nwb	148705992	573	25	15
sub-2023115-nagel-smoke-order2-01-vi-old-opto-d5b74be8/sub-2023115-nagel-smoke-order2-01-vi-old-opto-d5b74be8_ses-2023115-nagel-smoke-order2-01-vi-old-opto-d5b74be8_behavior.nwb	195130872	848	22	14
sub-2023811-nagel-smoke-order2-01-vi-old-opto-37afe039/sub-2023811-nagel-smoke-order2-01-vi-old-opto-37afe039_ses-2023811-nagel-smoke-order2-01-vi-old-opto-37afe039_behavior.nwb	60893460	130	14	4
sub-2023822-nagel-smoke-order2-01-vi-old-opto-43da64eb/sub-2023822-nagel-smoke-order2-01-vi-old-opto-43da64eb_ses-2023822-nagel-smoke-order2-01-vi-old-opto-43da64eb_behavior.nwb	132100760	382	14	6
sub-2023811-nagel-smoke-order2-01-vi-old-opto-1c6d4e9d/sub-2023811-nagel-smoke-order2-01-vi-old-opto-1c6d4e9d_ses-2023811-nagel-smoke-order2-01-vi-old-opto-1c6d4e9d_behavior.nwb	63117200	151	14	4
sub-2023115-nagel-smoke-order2-01-vi-old-opto-508246b0/sub-2023115-nagel-smoke-order2-01-vi-old-opto-508246b0_ses-2023115-nagel-smoke-order2-01-vi-old-opto-508246b0_behavior.nwb	147798236	186	13	6
sub-20241230-smoke-1a-vial3-vflipFals-old-opto-1af18b5d/sub-20241230-smoke-1a-vial3-vflipFals-old-opto-1af18b5d_ses-20241230-smoke-1a-vial3-vflipFals-old-opto-1af18b5d_behavior.nwb	193211728	654	20	13
sub-20241230-smoke-1a-vial2-vflipTrue-old-opto-0f488bdc/sub-20241230-smoke-1a-vial2-vflipTrue-old-opto-0f488bdc_ses-20241230-smoke-1a-vial2-vflipTrue-old-opto-0f488bdc_behavior.nwb	228997008	1085	21	14
sub-20241222-smoke-2a-vial2-vflipTrue-old-opto-e8b337e1/sub-20241222-smoke-2a-vial2-vflipTrue-old-opto-e8b337e1_ses-20241222-smoke-2a-vial2-vflipTrue-old-opto-e8b337e1_behavior.nwb	331124092	1254	21	14
