date	bytes_sent
2023-11-13	74904128
2023-11-14	23934760
2023-11-15	86999452
2023-11-18	17621652
2023-11-19	302179800
2023-11-20	74904128
2023-11-21	383917356
2023-11-23	19156448
2023-11-29	5508028
2023-12-04	48798656
2023-12-06	271664
2023-12-07	24399328
2023-12-11	59447152
2023-12-13	24982540
2024-01-04	24710876
2024-01-05	24710876
2024-01-11	271664
2024-01-17	74904128
2024-01-19	128887773
2024-01-22	105847032
2024-01-24	39777716
2024-01-26	17160780
2024-02-10	31532527
2024-02-24	82493765
2024-03-08	52226464
2024-03-12	68361304
2024-03-18	28715428
2024-03-19	35462752
2024-03-20	28911952
2024-03-21	37559008
2024-03-25	24326392
2024-03-26	27536284
2024-03-27	31139224
2024-04-04	29042968
2024-04-06	48798656
2024-04-19	67952868
2024-05-13	74904128
2024-06-05	61795808
2024-07-08	26072184
2024-07-10	49110204
2024-07-13	60411572
2024-07-16	74904128
2024-07-26	35374320
