region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
BRA/RS	131212524	36	36	0
BGD/C	108153708	25	25	0
MEX/MIC	7009356	4	4	0
VNM/37	43693836	13	13	0
MEX/CHH	44217900	6	6	0
RUS/SPE	3340908	3	3	0
DEU/BW	8122992	2	2	0
NGA/RI	7926468	2	2	0
IND/KL	39435816	4	4	0
XK	46641696	3	3	0
VNM	94003980	18	18	0
MYS/07	8385024	3	3	0
MEX/NLE	49524048	10	10	0
ESP/CT	18997320	2	2	0
CRI/SJ	37667100	5	5	0
ROU/B	33736620	2	2	0
BRA/GO	27185820	9	9	0
DEU/TH	41663088	7	7	0
CAN/BC	14739301	3	2	1
VNM/HP	41204532	9	9	0
IND/DL	12275093628	35	35	0
BRA/PR	73434468	25	25	0
UKR/74	5175132	1	1	0
CHN/GD	1965240	2	2	0
BRA/ES	12315504	3	3	0
ESP/MD	27120312	7	7	0
VEN/V	33933144	10	10	0
MAR/01	1965240	2	2	0
USA/GA	43693836	5	5	0
IND/MH	213698848	15	15	0
TUR/35	26923788	3	3	0
COL/ATL	12249996	5	5	0
DEU/BY	15787428	6	6	0
COL/VAC	28823520	13	13	0
KOR/27	3471932	10	3	3
PER/HUC	4651068	1	1	0
GGY	1310160	1	1	0
ITA/52	1375668	1	1	0
KWT/HA	1113636	1	1	0
TZA/02	1113636	1	1	0
MNE/16	1375668	1	1	0
VNM/22	1899732	2	2	0
IND/KA	19783416	7	7	0
COL/CUN	12643044	6	6	0
NOR/50	301986760	73	0	9
IND	36422448	13	13	0
PAK/KP	11660424	7	7	0
VNM/68	7009356	5	5	0
IND/TN	20307480	10	10	0
TUR	5306148	4	4	0
BRN/BM	917112	1	1	0
LTU/VL	8647056	6	6	0
BRA/DF	4389036	3	3	0
IRQ/AR	35898384	11	11	0
PHL/40	1660434400	11	11	0
USA/CT	49393032	3	3	0
URY/MA	20045448	4	4	0
USA/MI	11791440	4	4	0
VNM/61	36946512	5	5	0
USA/MO	3013368	1	1	0
MYS/14	45200520	17	17	0
IDN/BA	3078876	3	3	0
IDN/JI	34391700	4	4	0
ARG/X	31378332	12	12	0
USA/KY	7140372	2	2	0
UKR/12	22076196	4	4	0
LBN/BA	5502672	3	3	0
CZE/10	58498644	3	3	0
IDN/JK	39370308	13	13	0
EST/37	168365020	2	2	0
CHN/SH	334878952	2	2	0
CHE/VD	2858224	10	2	2
ECU/R	1113636	1	1	0
VNM/45	35767368	7	7	0
IRQ/KI	20700528	4	4	0
VNM/43	12512028	4	4	0
CHL	4061496	1	1	0
IDN/YO	114639000	23	23	0
PAN/8	100947828	9	9	0
MEX/GUA	38649720	11	11	0
MYS/04	30592236	5	5	0
COL/SAN	16704540	3	3	0
USA/UT	872247396	2	2	0
BOL/C	33081540	6	6	0
DOM/25	25875660	7	7	0
MAR/02	2030748	2	2	0
USA/FL	75792756	9	9	0
PHL/15	1768716	2	2	0
PAK	31509348	11	11	0
VNM/02	5633688	1	1	0
TUN/73	7009356	1	1	0
BRA/PA	5044116	4	4	0
DZA	1113636	1	1	0
ARG/W	2685828	2	2	0
BRA	3078876	2	2	0
VEN/E	16377000	3	3	0
MEX/BCN	9891708	4	4	0
VNM/CT	5895720	6	6	0
MEX/DUR	3733956	1	1	0
ARG/V	1113636	1	1	0
SEN/DK	34129668	7	7	0
MEX/TAM	1113636	1	1	0
FRA/NAQ	35505336	5	5	0
ARG/C	33278064	13	13	0
IDN/JB	9564168	9	9	0
CAN/ON	107040073	15	14	1
AUS/VIC	26399724	5	5	0
ECU/P	71076180	16	16	0
BRA/PI	15721920	6	6	0
IRQ/KA	22993308	6	6	0
COL/ANT	54502656	18	18	0
TUN/12	8188500	3	3	0
ARG/S	56140356	9	9	0
CAN/AB	2435121664	7	7	0
JAM	2227272	2	2	0
FRA/OCC	23386356	6	6	0
NLD/ZH	11398392	4	4	0
IDN/JT	3078876	3	3	0
IDN/SN	4323528	4	4	0
IND/BR	5240640	5	5	0
IDN/SU	12512028	1	1	0
CRI/G	13298124	1	1	0
IRQ/NA	23779404	8	8	0
USA/MD	56722024	33	12	10
ARG/A	1441176	1	1	0
ARG	10677804	5	5	0
MEX/YUC	15066840	6	6	0
KHM/12	5437164	3	3	0
ARE/DU	75727248	17	17	0
IND/AR	1048128	1	1	0
ARG/G	1703208	1	1	0
IDN/SS	2030748	2	2	0
VEN/K	5633688	2	2	0
MLI/BKO	10808820	3	3	0
TGO/M	7926468	1	1	0
BGD/D	25220580	6	6	0
SRB/20	3995988	1	1	0
EGY/GZ	3406416	3	3	0
TWN/TPE	2292780	2	2	0
BRA/CE	11725932	5	5	0
CHL/LR	1375668	1	1	0
TUN/14	2358288	1	1	0
IND/TS	7533420	4	4	0
ITA/82	1768716	1	1	0
BHR/13	5830212	2	2	0
KGZ	10808820	2	2	0
PSE/GZA	6419784	5	5	0
ITA/25	8647056	3	3	0
ECU/G	8254008	4	4	0
COL/SUC	2489304	2	2	0
BGD/B	14608284	4	4	0
VEN/G	20110956	3	3	0
TUR/17	851604	1	1	0
MYS/10	30264696	15	15	0
FRA/ARA	41270040	7	7	0
ITA	21224592	6	6	0
AUS/NSW	33605604	5	5	0
SYR	10219248	8	8	0
MEX/ZAC	2489304	2	2	0
VNM/66	47427792	11	11	0
BFA/03	3340908	3	3	0
EGY/ALX	3930480	2	2	0
VNM/51	2227272	2	2	0
URY/MO	52930464	15	15	0
NAM/KH	14935824	2	2	0
NZL/WKO	27906408	2	2	0
VEN/X	4520052	2	2	0
IRQ/SU	14608284	2	2	0
MEX/VER	38256672	6	6	0
PRY/10	25286088	4	4	0
KAZ/27	7729944	2	2	0
USA/NV	1375668	1	1	0
ARE/SH	12249996	6	6	0
LTU/KU	10219248	1	1	0
VNM/69	16835556	4	4	0
FIN/18	15852936	3	3	0
USA/WA	101160904	11	7	2
IDN/BT	21290100	8	8	0
NGA/FC	4978608	5	5	0
CZE/71	1244652	1	1	0
IRQ/DQ	24041436	5	5	0
OMN/MA	51030732	11	11	0
USA/DE	1113636	1	1	0
UKR	77823504	13	13	0
ESP/AS	3209892	1	1	0
CHL/LL	1375668	1	1	0
PAK/IS	16639032	10	10	0
UGA/C	3471924	3	3	0
LBY/BA	1113636	1	1	0
USA/CO	17359620	3	3	0
MAR/05	17032080	4	4	0
TUR/47	1113636	1	1	0
LVA/RIX	917112	1	1	0
MUS/PL	1768716	2	2	0
ITA/72	6485292	5	5	0
SAU/02	38584212	17	17	0
IND/WB	8581548	4	4	0
MRT	1113636	1	1	0
MEX/SLP	15066840	2	2	0
LBN/JL	6550800	1	1	0
CHL/AN	34260684	3	3	0
IND/GJ	13429140	11	11	0
ESP/AN	34457208	7	7	0
NGA	1703208	1	1	0
SAU/01	81753984	22	22	0
GBR	72255324	7	7	0
RUS	14935824	4	4	0
USA/OH	60529392	4	4	0
HRV/21	4061496	2	2	0
BRA/AL	31312824	4	4	0
VEN/S	2816844	1	1	0
IND/AS	2227272	2	2	0
UKR/14	1703208	1	1	0
COL/BOL	10088232	3	3	0
USA/NC	63739284	5	5	0
RUS/KDA	7533420	2	2	0
DZA/23	1703208	1	1	0
TUR/06	3733956	2	2	0
USA/LA	6092244	1	1	0
ZAF	16901064	2	2	0
SWE/O	1048128	1	1	0
ARG/D	4716576	3	3	0
GEO/TB	23124324	4	4	0
MAR/07	36291432	12	12	0
URY	6878340	1	1	0
MEX/SON	35177796	3	3	0
ETH/SI	1048128	1	1	0
NGA/LA	13429140	7	7	0
VNM/39	12970584	2	2	0
ARG/J	18538764	6	6	0
COG	20504004	2	2	0
AGO/LUA	16114968	4	4	0
BRA/AC	1113636	1	1	0
RUS/MOW	8254008	2	2	0
TUR/45	1506684	1	1	0
IRL/L	44938488	5	5	0
VNM/26	2751336	3	3	0
MAR/03	13494648	6	6	0
ARG/E	10808820	5	5	0
IRQ/BB	4913100	2	2	0
ESP/VC	47689824	7	7	0
VNM/06	9760692	1	1	0
VEN/I	32033412	8	8	0
THA/10	25286088	7	7	0
MDA/DR	10612296	1	1	0
GRC/I	9171120	3	3	0
PSE/HBN	20045448	1	1	0
PHL/11	2227272	2	2	0
BRA/AM	23582880	3	3	0
VEN	22076196	7	7	0
VEN/R	1375668	1	1	0
MAR/09	17883684	3	3	0
TUR/27	1048128	1	1	0
ECU/A	3995988	1	1	0
NZL/AUK	37274052	4	4	0
DZA/14	1113636	1	1	0
NLD/OV	6157752	1	1	0
CZE/42	1113636	1	1	0
PHL/10	17490636	4	4	0
COL/ARA	4323528	1	1	0
IND/ML	917112	1	1	0
IND/HP	1113636	1	1	0
VNM/63	37536084	6	6	0
CHL/BI	11791440	3	3	0
TUR/60	3340908	1	1	0
PHL/03	45724584	9	9	0
SYR/DI	4127004	3	3	0
IRQ/MA	2947860	3	3	0
COL	7795452	2	2	0
MEX/CAM	7205880	2	2	0
PER/AYA	1113636	1	1	0
IDN/LA	16049460	4	4	0
MEX/JAL	18145716	5	5	0
PHL/09	2096256	2	2	0
TUR/42	14477268	3	3	0
UKR/18	1375668	1	1	0
BIH/BIH	16901064	2	2	0
TUR/41	1506684	1	1	0
ISR/TA	79854252	5	5	0
DOM/01	28889028	5	5	0
IDN/KR	8057484	1	1	0
ARG/T	5109624	5	5	0
PRY/ASU	31443840	5	5	0
TUN/51	2947860	3	3	0
MEX/COL	1113636	1	1	0
DZA/02	1179144	1	1	0
TUR/26	786096	1	1	0
RUS/TA	1113636	1	1	0
ECU/T	3078876	2	2	0
UKR/46	5371656	3	3	0
CHL/LI	9891708	3	3	0
ISR/D	16508016	1	1	0
DEU/BB	2423796	2	2	0
USA/PA	1094571856	8	8	0
ROU/CT	11594916	1	1	0
PRT/11	3668448	2	2	0
TUR/16	20241972	4	4	0
JOR/JA	917112	1	1	0
TUN/53	1375668	1	1	0
BRA/PB	114340132	6	6	0
IRQ/BA	20635020	7	7	0
CIV/AB	16966572	2	2	0
VNM/72	1048128	1	1	0
THA/11	8974596	1	1	0
UKR/53	9695184	2	2	0
CAN/MB	2096256	2	2	0
AUT/3	1244652	1	1	0
KAZ/15	1113636	1	1	0
RUS/KHA	917112	1	1	0
BGR/22	10874328	1	1	0
CHE/ZH	10219248	1	1	0
MEX/CHP	3864972	1	1	0
MEX/PUE	33409080	8	8	0
MAR	1048128	1	1	0
DOM/13	1048128	1	1	0
ARG/P	2030748	1	1	0
MEX	16639032	1	1	0
USA/OK	1703208	1	1	0
CRI/H	13036092	1	1	0
KGZ/GB	28758012	3	3	0
USA/AR	10808820	3	3	0
VEN/P	4127004	1	1	0
COL/QUI	3144384	1	1	0
MEX/COA	3471924	2	2	0
MEX/QUE	8254008	3	3	0
THA/43	1113636	1	1	0
GTM/01	1703208	1	1	0
AZE/YE	5895720	1	1	0
IDN/BE	851604	1	1	0
MEX/HID	3995988	2	2	0
DNK	851604	1	1	0
NLD/NH	119290068	7	7	0
DEU/HE	103531312	2	2	0
USA/AZ	37929132	4	4	0
DEU/SH	1310160	1	1	0
SLV/SS	18997320	4	4	0
PRT/15	2358288	2	2	0
ARE/RK	1048128	1	1	0
GBR/WLS	31116300	3	3	0
GHA/AA	3864972	3	3	0
IRL/M	4978608	1	1	0
IDN/SB	1113636	1	1	0
IDN/MA	1572192	1	1	0
DEU/BE	48213888	4	4	0
TUR/57	1113636	1	1	0
TWN/CHA	917112	1	1	0
VEN/M	6157752	2	2	0
PRI	7926468	1	1	0
PHL/06	1113636	1	1	0
BEL/BRU	1899732	2	2	0
UKR/56	11725932	4	4	0
COL/RIS	1113636	1	1	0
DZA/47	1506684	1	1	0
TUN/11	4192512	3	3	0
BRA/SE	4061496	2	2	0
SAU/07	1113636	1	1	0
AUT/9	13953204	2	2	0
THA/16	22600260	1	1	0
USA/IN	2751336	2	2	0
IND/MP	7140372	7	7	0
VNM/34	13298124	1	1	0
THA/30	11922456	1	1	0
TUR/65	10219248	1	1	0
DZA/16	26203200	3	3	0
BFA/09	1048128	1	1	0
ARG/Q	3668448	3	3	0
UKR/61	1113636	1	1	0
DOM/32	27971916	4	4	0
UKR/40	2292780	1	1	0
JAM/01	15394380	2	2	0
HTI/OU	5240640	2	2	0
VNM/21	15001332	4	4	0
HUN/BU	47296776	2	2	0
TUR/59	1179144	1	1	0
POL/02	5306148	1	1	0
AUS/QLD	24303468	3	3	0
BIH/SRP	7467912	1	1	0
NIC/ES	5699196	1	1	0
PRT/01	2358288	2	2	0
ZMB/09	1048128	1	1	0
TUN/81	3471924	2	2	0
PAN/4	4192512	2	2	0
ALB/03	11725932	2	2	0
CHL/ML	16377000	2	2	0
PRY	1244652	1	1	0
CZE/20	1113636	1	1	0
ZWE/MW	2030748	1	1	0
ECU	2947860	1	1	0
IND/JK	917112	1	1	0
CMR/LT	2816844	2	2	0
ITA/75	1506684	1	1	0
BRA/MS	8581548	3	3	0
ALB	2096256	1	1	0
PAN/10	2489304	1	1	0
ECU/M	5306148	2	2	0
BTN	1113636	1	1	0
VNM/35	5240640	3	3	0
KWT/KU	27840900	6	6	0
NZL	9040104	1	1	0
GBR/NIR	3537432	3	3	0
HND/FM	20569512	1	1	0
ARG/U	2816844	2	2	0
ROU/MM	1375668	1	1	0
SUR/PM	6681816	1	1	0
UKR/43	8122992	2	2	0
VEN/B	6878340	2	2	0
TWN/TAO	917112	1	1	0
IDN/KB	3275400	2	2	0
GAB/1	5764704	2	2	0
PHL/07	68652384	4	4	0
CYP/01	1899732	2	2	0
TUR/07	1179144	1	1	0
VNM/13	12708552	2	2	0
IND/SK	917112	1	1	0
BEL/VLG	1375668	1	1	0
IDN/KS	3930480	2	2	0
ECU/X	2227272	1	1	0
MEX/ROO	3209892	2	2	0
THA/14	8319516	2	2	0
IND/UK	1113636	1	1	0
IRQ/DA	3668448	1	1	0
BTN/15	2161764	2	2	0
USA/WI	14804808	1	1	0
PAN/7	3078876	1	1	0
COG/16	9236628	4	4	0
SVK/BL	6747324	1	1	0
FRA/PAC	20110956	3	3	0
GCP/us-central1	476736248	3	3	0
RUS/LEN	1375668	1	1	0
LBN/AS	4913100	1	1	0
ARE	1899732	2	2	0
PRT/20	1113636	1	1	0
IDN/SA	1113636	1	1	0
ZAF/EC	851604	1	1	0
FRA/BFC	1179144	1	1	0
TUR/21	1048128	1	1	0
COL/TOL	2947860	1	1	0
PHL	12839568	2	2	0
GEO/AJ	5764704	1	1	0
NLD/UT	12577536	1	1	0
NIC/MN	12446520	2	2	0
ARG/H	10350264	3	3	0
FRA/20R	1113636	1	1	0
BRA/AP	1375668	1	1	0
CHN/GX	1	1	0	1
BWA/GA	4323528	1	1	0
VEN/L	2227272	1	1	0
TTO/SFO	15394380	1	1	0
ESP/MC	2947860	1	1	0
FRA/CVL	5699196	1	1	0
USA/NH	1064962240	2	2	0
MNG/1	16508016	2	2	0
IRL	24041436	2	2	0
RUS/KEM	9105612	1	1	0
IND/OD	917112	1	1	0
FRA/HDF	16966572	2	2	0
RUS/SAM	1113636	1	1	0
USA/OR	1375668	1	1	0
KEN/18	1113636	1	1	0
MUS/PW	917112	1	1	0
ECU/I	1179144	1	1	0
BRA/RO	8974596	3	3	0
ARG/R	1506684	1	1	0
ZAF/FS	1113636	1	1	0
ETH/AM	4585560	2	2	0
IDN/RI	10808820	1	1	0
MEX/BCS	3668448	1	1	0
BOL/L	6026736	2	2	0
USA/DC	109529376	4	4	0
LBY/TB	2227272	2	2	0
CHL/NB	3144384	1	1	0
SLE/W	917112	1	1	0
ARG/Z	2816844	2	2	0
CMR/CE	1113636	1	1	0
IDN/AC	14542776	1	1	0
ESP/CL	13232616	2	2	0
ZAF/LP	1113636	1	1	0
MYS/01	1048128	1	1	0
NZL/BOP	9957216	1	1	0
FJI/C	1113636	1	1	0
CHL/CO	20569512	1	1	0
SWE/AB	21945180	1	1	0
IND/HR	4323528	4	4	0
ESP	3537432	2	2	0
USA/AK	34195176	1	1	0
KAZ/19	1375668	1	1	0
POL/14	34653732	2	2	0
JOR/MA	1375668	1	1	0
IRQ/MU	1113636	1	1	0
RUS/BEL	1375668	1	1	0
PER/APU	2292780	1	1	0
BGD/E	5699196	2	2	0
TWN/KHH	917112	1	1	0
EGY	851604	1	1	0
TTO/PRT	21290100	2	2	0
LBN	917112	1	1	0
RUS/TYU	3668448	1	1	0
MWI/S	1113636	1	1	0
PSE	1048128	1	1	0
TUN/23	1179144	1	1	0
THA/20	1113636	1	1	0
USA/KS	15721920	1	1	0
CHN/CQ	1048128	1	1	0
USA/MS	14411760	1	1	0
TWN/TXG	5306148	2	2	0
BGR/12	1441176	1	1	0
ECU/SE	1703208	1	1	0
SAU/05	1048128	1	1	0
POL/24	1375668	1	1	0
DZA/03	851604	1	1	0
NPL/P5	16835556	2	2	0
TUR/22	1113636	1	1	0
NLD/NB	1048128	1	1	0
UKR/77	1310160	1	1	0
MYS	1048128	1	1	0
NZL/MWT	6092244	1	1	0
BLR/VI	851604	1	1	0
AZE/YEV	1048128	1	1	0
MMR/06	1113636	1	1	0
NER/8	12970584	1	1	0
AUS/WA	1048128	1	1	0
GNB/BS	1375668	1	1	0
ISR/JM	4127004	1	1	0
SAU	1113636	1	1	0
AUS/NT	6485292	1	1	0
PRT/18	1113636	1	1	0
MDA/CU	1113636	1	1	0
IND/NL	851604	1	1	0
MEX/SIN	1375668	1	1	0
TUR/33	1113636	1	1	0
HUN	4585560	1	1	0
SWZ/HH	1703208	1	1	0
ECU/SD	1375668	1	1	0
AUS/SA	8974596	1	1	0
DZA/13	2358288	1	1	0
RUS/BA	1113636	1	1	0
NPL/P2	3602940	1	1	0
COL/HUI	4389036	1	1	0
PRT	1441176	1	1	0
RUS/VOR	1113636	1	1	0
CZE/72	3995988	1	1	0
IDN/SG	1113636	1	1	0
PSE/RBH	1113636	1	1	0
PER/LAL	1506684	1	1	0
KEN/42	1113636	1	1	0
ECU/O	1113636	1	1	0
GTM/09	4323528	1	1	0
ARG/N	1113636	1	1	0
ROU/AB	39239292	1	1	0
CRI/P	2161764	1	1	0
USA/RI	66157416	15	0	1
JPN	7947228	10	1	1
CHN/BJ	1429112	5	1	1
SYC/16	1113636	1	1	0
REU	982620	1	1	0
DZA/41	1113636	1	1	0
TUR/48	1048128	1	1	0
COG/BZV	2030748	1	1	0
QAT/DA	1113636	1	1	0
PRT/13	851604	1	1	0
NLD/GE	2816844	2	2	0
DOM/12	2292780	1	1	0
NZL/CAN	17949192	1	1	0
IND/JH	4585560	1	1	0
DZA/09	851604	1	1	0
DZA/42	1375668	1	1	0
TWN	1048128	1	1	0
GUY/DE	10939836	1	1	0
IND/AP	1113636	1	1	0
TUR/37	1113636	1	1	0
AUT/5	1375668	1	1	0
COL/NAR	6747324	1	1	0
IRQ/WA	1703208	1	1	0
