region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/MA	12867237551	712	116	75
USA/CA	10855679558	1950	121	80
CHN	2318851434	141	8	11
USA	9266323022	311	116	14
USA/GA	5073338500	1573	240	71
VPN	9673337507	281	207	32
USA/TX	181913824	108	25	12
AWS/ap-southeast-1	299570772	30	30	0
HKG/KKC	71117178	9	0	1
AWS/us-east-1	1174814920	148	42	10
USA/NY	6422820894	307	96	30
GCP/us-central1	3276099288	36	36	0
GitHub	377418620	505	113	94
USA/MD	64003448	37	12	10
GCP/us-west4	2505148302	30	30	0
RUS/SA	835049434	10	10	0
USA/FL	888936855	17	13	1
AUT/9	835049434	10	10	0
CAN/BC	835049434	10	10	0
GCP/asia-east1	835049434	10	10	0
USA/VA	3024986704	145	52	10
GCP/us-west1	1670098868	20	20	0
DEU/NW	903971058	39	17	1
KOR/30	835049434	10	10	0
JPN/28	835049434	10	10	0
CAN/QC	835049434	10	10	0
USA/NJ	1670098868	20	20	0
ROU/IF	835049434	10	10	0
USA/IL	226813524	15	9	2
DEU/TH	835049434	10	10	0
GCP/us-east1	843303442	11	11	0
HKG	835049434	10	10	0
SGP	1334802450	20	16	4
GBR/ENG	1687048416	26	23	1
MEX/CMX	73252350	166	45	34
DEU/BW	1670098868	20	20	0
AWS/us-east-2	156043004	4	2	1
USA/WA	73240116	130	37	12
SAU/02	912123058	11	11	0
NOR/50	172748444	44	0	2
BRA/MS	8843580	1	1	0
ITA/45	20110956	1	1	0
USA/OK	244404060	3	3	0
RUS/MOW	202332968	2	2	0
CHN/SH	190761244	12	2	3
VNM/HN	39763356	1	1	0
BRA/MA	10677804	1	1	0
JAM	22927800	1	1	0
PAN/8	5109624	1	1	0
VNM/SG	8647056	2	2	0
IDN	3078876	1	1	0
IND/KL	308863556	5	4	1
NLD	594279166	26	6	6
PAK/PB	2554812	1	1	0
LBN/JA	8122992	1	1	0
PSE	9760692	1	1	0
EST/37	67636308	1	1	0
CHE/VD	1121912	3	1	1
AWS/us-west-2	381608300	96	6	3
UKR	3733956	1	1	0
VNM/37	11791440	1	1	0
VNM/22	1113636	1	1	0
BGD	8057484	2	2	0
USA/PA	40352928	6	6	0
ITA/25	13822188	1	1	0
KOR/27	241729896	2	2	0
USA/CT	120864948	1	1	0
MEX/ROO	191816816	2	2	0
NPL/P3	917112	1	1	0
BEL/VLG	59009809	12	4	2
ALB/10	9040104	1	1	0
GUY/DE	1965240	1	1	0
BRA/CE	1703208	1	1	0
ZAF/WC	1113636	1	1	0
JPN/23	15172513	3	1	1
USA/NC	106115324	28	4	1
JPN/13	8630032	4	1	1
JPN/14	77073624	1	1	0
CHN/BJ	1056404	3	1	1
CHL/RM	8712564	1	1	0
IND/UP	851604	1	1	0
FRA/IDF	5330976	9	3	3
VNM	1048128	1	1	0
