region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA	173683491	35	1	3
GitHub	15111568279	46700	981	995
AWS/us-east-1	1857180773	264	29	26
VPN	3283349150	513	119	16
MEX/CMX	299178538	1274	58	44
USA/VA	886307521	23	23	0
CHN	2272973501	334	19	177
HKG/KKC	172766379	22	0	3
AWS/ap-southeast-1	170517324	23	23	0
USA/IL	230044277	159	9	2
CAN/ON	850249917	15	15	0
ITA/45	692901025	138	0	13
CAN/QC	339550160	5	5	0
DEU/NW	799447698	179	16	3
CHE	769441249	14	14	0
USA/CA	122724462	35	9	4
USA/NV	125185788	13	13	0
USA/MD	201357344	488	15	12
USA/MA	5759020826	1069	6	39
CAN	755815585	13	13	0
CHN/SH	160204707	2	2	0
GCP/us-central1	485460757	9	9	0
AWS/us-east-2	303108893	21	4	1
BGD	24893040	3	3	0
ZAF/GP	3995988	1	1	0
BRA/RS	9236628	1	1	0
PHL/00	10939836	2	2	0
NLD	469342132	19	6	6
JOR/AM	2030748	1	1	0
CHL/RM	10088232	2	2	0
BRA/DF	11005344	2	2	0
PAK/PB	3995988	1	1	0
IRQ/AR	11005344	1	1	0
IRQ/BA	12249996	1	1	0
KEN/30	8581548	1	1	0
COL/DC	7860960	1	1	0
IND/KA	7140372	1	1	0
CHE/VD	56424190	55	3	1
USA/NY	76957798	5	5	0
AWS/us-west-2	140118382	474	6	2
USA/WA	12192764	4	2	2
VNM/DN	1048128	1	1	0
FRA/IDF	9204924	27	3	3
NOR/50	402649753	82	0	2
EST/37	43290719	1	1	0
VNM/HN	24631008	3	3	0
UKR/61	14542776	1	1	0
DZA/17	51440443	1	1	0
VNM/SG	27447852	2	2	0
MYS/10	16704540	1	1	0
DZA/07	8647056	1	1	0
TUR/16	1703208	1	1	0
PAN/8	10088232	1	1	0
SYC	2620320	1	1	0
ARG/B	4389036	1	1	0
MAR/06	1899732	1	1	0
ARG/C	851604	1	1	0
PER/JUN	6419784	1	1	0
MYS/14	1048128	1	1	0
MAR/04	2030748	1	1	0
