date	bytes_sent
2024-03-11	755815585
2024-03-12	454739198
2024-03-13	776199567
2024-03-14	548706307
2024-03-15	457434150
2024-03-16	1127759611
2024-03-17	394754912
2024-03-18	1077985572
2024-03-19	745416406
2024-03-20	796448212
2024-03-21	679142291
2024-03-25	204844878
2024-03-26	869640917
2024-03-27	560953085
2024-03-28	135483318
2024-04-03	850249917
2024-04-04	667350851
2024-04-19	760242894
2024-04-29	12708552
2024-05-09	29740632
2024-05-29	51440443
2024-06-01	23844912
2024-06-27	56467896
2024-07-10	43290719
2024-07-11	694845094
2024-07-13	97676614
2024-07-17	101261266
2024-07-23	136191132
