region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	1437557330	255	129	60
GitHub	1091131341	2719	602	368
USA/MA	1243732098	116	1	69
MEX/CMX	140419911	352	101	59
VPN	289047690	58	46	1
AWS/ap-southeast-1	87584196	61	61	0
AWS/us-east-2	138203572	9	9	0
CHN	1049729895	604	33	42
USA/NY	934212166	60	60	0
VNM/37	31070024	2	2	0
BOL/C	7205880	1	1	0
IRQ/DA	24823520	2	2	0
CHL/BI	4651068	1	1	0
BRA/SP	65631051	5	5	0
BRA/MG	62111296	7	7	0
VNM/HN	51554796	7	7	0
VNM/SG	44159317	4	4	0
VEN/A	3930480	1	1	0
NPL	9564168	1	1	0
BLR/VI	15771899	1	1	0
DEU/NW	19891276	11	4	3
GCP/us-central1	176227193	11	11	0
COL/ANT	15336204	1	1	0
CHL/NB	1179144	1	1	0
ISR/M	15807195	1	1	0
AGO/LUA	11005344	1	1	0
ZAF/WC	16785627	1	1	0
TGO/M	20912631	2	2	0
USA/CA	35778346	8	4	1
CHN/SH	33455514	2	2	0
CHE/VD	3242996	11	3	2
BRA/MA	8909088	1	1	0
CHN/GD	62200592	21	2	2
ETH/AA	2685828	1	1	0
USA/IL	1969019	7	2	2
ZAF/GP	43023765	4	4	0
FRA/IDF	14698620	10	4	3
COL/BOL	11332884	1	1	0
UKR/12	7009356	1	1	0
NPL/P2	15141346	1	1	0
IDN/YO	11529408	3	3	0
UZB/TK	13560156	2	2	0
BGD	917112	1	1	0
PHL/03	917112	1	1	0
DZA/09	15141346	1	1	0
MEX/MEX	30890391	2	2	0
BLR/HM	14890866	1	1	0
IRL/M	15899093	1	1	0
IND/TS	5961228	1	1	0
SEN/DK	15918444	2	2	0
PAK/SD	2816844	2	2	0
MAR/01	20504004	2	2	0
BRA/SE	9957216	1	1	0
TUR/47	5109624	1	1	0
KEN/30	13167108	1	1	0
VNM/51	17375687	1	1	0
JOR/AM	18294677	2	2	0
COL/MAG	3602940	1	1	0
CHL/RM	22019684	2	2	0
IRQ/NI	10350264	1	1	0
ITA/82	7795452	1	1	0
ARG/C	26538637	2	2	0
EGY/DK	13494648	1	1	0
ESP	6550800	1	1	0
EST/37	13920153	1	1	0
IRL	14043271	1	1	0
JOR/IR	15000257	1	1	0
VNM/DN	15681917	1	1	0
BRA/RJ	15681917	1	1	0
BRA/PR	18080208	2	2	0
NGA/LA	917112	1	1	0
ARG/Z	8974596	1	1	0
COL/ATL	16450405	1	1	0
OMN/MA	24389433	2	2	0
GUY/DE	16589991	1	1	0
GBR/ENG	11856948	1	1	0
LBN/BA	5961228	1	1	0
ARG/W	14222161	1	1	0
IRQ/BG	11201868	2	2	0
ALB/11	5568180	1	1	0
VEN/B	12184488	1	1	0
ARG/B	11136360	1	1	0
BRA/PI	13429140	1	1	0
BRA/PE	6550800	1	1	0
HKG	7860960	1	1	0
ESP/VC	17089306	1	1	0
RUS/ORE	5240640	1	1	0
