region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	193328347	115	89	26
GitHub	489105131	37290	248	376
CAN/QC	40319762	26	12	14
USA/IL	24416219	20	14	2
AWS/ap-southeast-1	52882908	38	38	0
USA/MI	5927959	4	0	3
USA/MA	81404218	74	0	46
VPN	175674388	146	107	12
USA/NY	42806052	101	14	14
CHN	43263785	27	27	0
USA/CA	29895040	35	19	5
AWS/us-east-2	27331430	2078	9	17
USA	36068652	22	22	0
USA/MD	22993894	59	14	12
HKG/KKC	7045271	4	4	0
ITA	28101412	63	14	14
MEX/CMX	68351939	225	57	41
GCP/us-central1	8797679	7	7	0
RUS/KGD	1811597	1	1	0
ZAF/GP	1113636	1	1	0
ECU/P	1723295	1	1	0
CHL/LR	1113636	1	1	0
VNM/HN	2824325	2	2	0
BRA/RJ	1310160	1	1	0
USA/VA	3697242	8	2	3
USA/CT	2679088	4	4	0
USA/RI	2009316	3	0	1
JPN/13	1032344	5	1	1
NOR/50	46404125	28	0	7
EST/37	669772	1	1	0
CHE/VD	1859888	8	2	1
SGP	14691796	20	16	4
CHN/SH	5343986	7	1	6
FRA/IDF	3719776	16	4	3
VEN/I	1972721	1	1	0
COL/DC	1441176	1	1	0
BRA/MG	1048128	1	1	0
GBR/ENG	34559785	26	26	0
NLD	4995618	3	3	0
IND/MH	2658445	2	2	0
RUS/NIZ	1113636	1	1	0
IND/WB	1375668	1	1	0
BRA/SC	1375668	1	1	0
CIV/AB	1113636	1	1	0
VNM/SG	1843106	1	1	0
MYS/10	1822535	1	1	0
ARG/B	1822535	1	1	0
SYC	1822535	1	1	0
RUS/KDA	1310160	1	1	0
YEM/AD	1113636	1	1	0
DOM/01	1113636	1	1	0
USA/TX	1113636	1	1	0
IRQ/BG	851604	1	1	0
THA/40	2052890	1	1	0
