region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
TUN/12	2685828	1	1	0
COL/CUN	11332884	1	1	0
VNM/DN	23713896	2	2	0
GBR/ENG	6747324	1	1	0
RUS/KDA	4127004	2	2	0
BRA/RS	46880876	6	6	0
BHR/13	5437164	2	2	0
RUS/ZAB	3144384	1	1	0
VNM/54	7533420	1	1	0
BRA/RJ	41161848	5	5	0
VNM/52	6026736	2	2	0
BGD/A	1113636	1	1	0
NLD/NH	3275400	1	1	0
JOR	4323528	1	1	0
BRA/SC	6681816	1	1	0
KEN/30	13494648	3	3	0
MYS/04	917112	1	1	0
UZB/SA	26465232	3	3	0
USA/TX	40352928	1	1	0
USA/IL	60648796	218	4	2
MEX/CHP	8778072	1	1	0
IRQ/NI	1375668	1	1	0
ARE/SH	1113636	1	1	0
VNM/27	19842388	2	2	0
URY/MO	4913100	1	1	0
VNM/HP	34792096	2	2	0
USA/FL	15852936	1	1	0
UZB/TK	66502168	6	6	0
ARG/M	5764704	1	1	0
IDN/AC	10284756	2	2	0
VNM/CT	10415772	1	1	0
LBN	16442508	1	1	0
NPL/P3	16925712	2	2	0
MLT/08	8843580	1	1	0
NGA/LA	917112	1	1	0
HKG	58309300	9	9	0
FRA/ARA	15222504	1	1	0
BRA/PR	4716576	1	1	0
ECU/G	6878340	1	1	0
MYS/14	917112	1	1	0
DZA/15	1375668	1	1	0
ARG/S	5468688	1	1	0
MEX/TAB	4782084	1	1	0
THA/75	13101600	1	1	0
COL/MAG	16639032	1	1	0
TUR/70	21290100	1	1	0
VEN/C	5961228	1	1	0
USA/KS	4716576	1	1	0
MAR/03	917112	1	1	0
VNM/66	3602940	1	1	0
USA/MS	12377464	1	1	0
IND/TN	11267376	1	1	0
BRA/BA	12446520	1	1	0
VEN/U	2030748	1	1	0
VEN/S	1703208	1	1	0
MAR/06	7271388	1	1	0
VNM/44	5371656	1	1	0
MEX/TAM	851604	1	1	0
ARG/A	7795452	1	1	0
BRA/RO	8516040	1	1	0
VNM	37470576	4	4	0
PRY/10	5306148	1	1	0
VNM/55	14608284	1	1	0
IDN	8581548	1	1	0
IRQ/BA	12905076	1	1	0
VNM/26	5830212	1	1	0
USA/PA	9826200	1	1	0
NPL/P2	9531712	1	1	0
PSE	14706844	2	2	0
VEN/A	9957216	2	2	0
COL/DC	12708552	2	2	0
RUS/KRS	9126136	1	1	0
ZAF/EC	2620320	1	1	0
VEN/M	1179144	1	1	0
VEN/T	3668448	1	1	0
PER/LMA	9171120	1	1	0
VNM/68	1637700	1	1	0
UKR/12	6485292	1	1	0
USA/NY	2820312	2	1	1
NOR/03	12381012	1	1	0
COL/VAC	5699196	1	1	0
TUR/72	11267376	1	1	0
MYS/10	11267376	1	1	0
VNM/69	1048128	1	1	0
TGO/M	9367644	1	1	0
PHL/40	4978608	1	1	0
USA/CT	13822188	1	1	0
CHL/ML	10153740	1	1	0
CHL/RM	12708552	1	1	0
unknown	16966572	1	1	0
KEN/28	1375668	1	1	0
USA/RI	9259405	55	1	1
VEN/V	655080	1	1	0
RUS/SAM	4454544	1	1	0
IND/UP	2685828	1	1	0
UKR/32	22731276	1	1	0
MEX/PUE	10088232	1	1	0
ALB	15656412	1	1	0
BGR/08	2096256	1	1	0
THA/20	10022724	1	1	0
IDN/JK	9629676	1	1	0
CHL/BI	18604272	1	1	0
ARE/AZ	12377464	1	1	0
NPL/P1	6943848	1	1	0
ITA/75	917112	1	1	0
CAN/BC	12377464	1	1	0
