region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	55651285989	6642	46	22
VPN	474749983	348	57	22
USA/MA	63811291429	2961	0	55
CHN	101780300736	229	53	19
GitHub	1768828793	7571	929	463
AWS/ap-southeast-1	169993260	30	30	0
CAN/AB	55247366195	22	22	0
USA/CA	12195641788	250	49	55
MEX/CMX	102365040	423	71	48
USA/NY	72506327153	26	26	0
BRA/PA	7140372	1	1	0
VEN/I	2620320	1	1	0
USA/IL	9213200	28	2	2
ECU/G	31705872	3	3	0
USA/DC	68455860	20	20	0
VNM/HN	152203756	4	4	0
AWS/us-east-2	218597662	2	2	0
VNM/SG	84898368	5	5	0
CHN/SH	186781634	2	2	0
PRT/11	105955108	1	1	0
LBN/BA	7926468	1	1	0
BRA/PR	12381012	1	1	0
IDN/JK	7926468	1	1	0
IDN	6223260	2	2	0
UKR/32	7598928	1	1	0
UKR/46	25351596	1	1	0
ITA/45	114078100	1	1	0
AWS/us-west-2	25465922	39	6	2
ESP/CT	4478380872	592	1	3
USA/WA	2235388	7	2	2
PAK/SD	39173784	1	1	0
ARG/E	14804808	1	1	0
OMN/MA	13691172	1	1	0
JOR/AZ	31378332	1	1	0
TUN/81	12315504	1	1	0
VEN/X	10350264	1	1	0
DEU/NW	5991640	31	3	3
SGP	12249996	2	2	0
VEN/A	1113636	1	1	0
SVK/BC	9760692	1	1	0
BRA/CE	2096256	1	1	0
BHR/17	16704540	1	1	0
COL/DC	35046780	1	1	0
VEN/O	24696516	1	1	0
BRA/RO	129013924	1	1	0
VNM/61	10612296	1	1	0
PRY/ASU	6878340	1	1	0
PAK/IS	2358288	1	1	0
MEX/MIC	16245984	1	1	0
KEN/30	2751336	1	1	0
AGO/LUA	6026736	1	1	0
BRA/SC	11660424	1	1	0
PRY/10	9367644	1	1	0
BRA/SP	21290100	2	2	0
DZA/02	5044116	1	1	0
DEU/BW	39173784	1	1	0
VEN/V	3340908	1	1	0
BGD/C	4782084	1	1	0
EST/37	80168158	1	1	0
CHE/VD	5315824	36	2	1
USA/MD	43244128	15	0	1
BRA/MT	8385024	1	1	0
CHN/GD	39862212	78	1	2
FRA/IDF	8082312	9	3	3
BWA/GA	1113636	1	1	0
IRQ/BB	15394380	1	1	0
VEN/K	24041436	1	1	0
NGA/LA	30526728	2	2	0
BRA/MG	8778072	1	1	0
CHL/AR	3340908	1	1	0
BGD	9367644	1	1	0
ARG/B	4454544	1	1	0
MLI/BKO	2358288	1	1	0
CAN/ON	13429140	1	1	0
IND/TN	1113636	1	1	0
TUR/34	50179128	1	1	0
PRT/13	66359604	1	1	0
NPL/P3	12053472	1	1	0
HUN/BU	53258004	1	1	0
MAR/06	2358288	1	1	0
UKR/30	42383676	1	1	0
MEX	11005344	1	1	0
UKR/35	8974596	1	1	0
ALB/11	63215220	1	1	0
ESP/CB	22010688	1	1	0
