date	bytes_sent	number_of_requests	number_of_downloads
2026-02-26	55352887714	6860	<50
2026-02-27	55289140615	1120	<50
2026-02-28	197586327	80	<50
2026-03-01	25715053	60	<50
2026-03-02	10257491	<50	<50
2026-03-03	21270888	60	<50
2026-03-04	16226883	<50	<50
2026-03-05	4262904	<50	<50
2026-03-07	21568301	60	<50
2026-03-08	12085286	<50	<50
2026-03-09	10037274	<50	<50
2026-03-10	5322360	<50	<50
2026-03-11	162676367	420	<50
2026-03-19	120993276	<50	<50
2026-03-26	14567604	<50	<50
2026-03-27	55310974463	<50	<50
2026-03-29	25465922	<50	<50
2026-03-30	2235388	<50	<50
2026-04-05	113837248234	240	60
2026-04-09	4478380872	600	<50
2026-04-21	139204500	<50	<50
2026-05-01	68455860	<50	<50
2026-05-12	80168158	<50	<50
2026-05-16	13155318	<50	<50
2026-05-17	527359912	60	<50
2026-05-18	59168210	<50	<50
2026-05-19	279101051	120	<50
2026-05-20	66856419	100	<50
2026-05-23	18532366	60	<50
2026-05-24	9433021	<50	<50
2026-05-25	5005936	<50	<50
2026-05-26	1281858	<50	<50
2026-05-27	60438215	220	<50
2026-05-28	57540698	240	<50
2026-05-29	186781634	<50	<50
2026-05-30	25961192	100	<50
2026-05-31	10120541	60	<50
2026-06-01	26157716	100	<50
2026-06-03	58144938	160	<50
2026-06-04	50819136	140	<50
2026-06-06	40680468	<50	<50
2026-06-07	38866268	100	<50
2026-06-08	81970532	100	<50
2026-06-09	55046744	100	<50
2026-06-10	95757792	540	40
2026-06-11	14782870	80	<50
2026-06-12	71921874	240	<50
2026-06-13	16768172	<50	<50
2026-06-14	13086028	40	<50
2026-06-15	6419784	<50	<50
2026-06-16	35742986	120	<50
2026-06-17	18997320	<50	<50
2026-06-20	28742228	160	<50
2026-06-21	14632460	60	<50
2026-06-22	17621652	<50	<50
2026-06-23	126693914	700	80
2026-06-25	9654846	<50	<50
2026-06-26	15132348	<50	<50
2026-06-27	24782048	100	<50
2026-06-28	43244128	<50	<50
2026-06-29	224907532	<50	<50
2026-06-30	55466646	280	<50
2026-07-01	45025876	220	<50
2026-07-03	45076064	240	<50
