asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-C31/sub-C31_ses-sub-C31-ses-221201_behavior+ecephys.nwb	43313937010	7612	59	54
sub-C31/sub-C31_ses-sub-C31-ses-230630_behavior+ecephys.nwb	117885530440	10552	59	51
sub-V198/sub-V198_ses-sub-V198-ses-230608_behavior+ecephys.nwb	61078474620	6384	60	54
sub-C31/sub-C31_ses-sub-C31-ses-221123_behavior+ecephys.nwb	49747957618	25285	69	70
sub-V198/sub-V198_ses-sub-V198-ses-230601_behavior+ecephys.nwb	55545812056	6866	73	64
sub-C31/sub-C31_ses-sub-C31-ses-221214_behavior+ecephys.nwb	69443056660	11046	63	52
sub-C31/sub-C31_ses-sub-C31-ses-230707_behavior+ecephys.nwb	78984702256	7585	57	51
sub-C31/sub-C31_ses-sub-C31-ses-230210_behavior+ecephys.nwb	98595383164	10676	59	52
sub-C31/sub-C31_ses-sub-C31-ses-230623_behavior+ecephys.nwb	116048166812	13341	58	52
sub-C31/sub-C31_ses-sub-C31-ses-230526_behavior+ecephys.nwb	46521898440	5808	56	51
sub-C31/sub-C31_ses-sub-C31-ses-230303_behavior+ecephys.nwb	122847861160	16270	73	64
sub-V198/sub-V198_ses-sub-V198-ses-230525_behavior+ecephys.nwb	80373966244	9789	68	62
sub-V198/sub-V198_ses-sub-V198-ses-230615_behavior+ecephys.nwb	52895051028	6123	65	61
sub-C31/sub-C31_ses-sub-C31-ses-230602_behavior+ecephys.nwb	115821348396	14925	53	51
sub-C31/sub-C31_behavior+ecephys.nwb	66779065556	17898	112	126
sub-V198/sub-V198_ses-sub-V198-ses-230622_behavior+ecephys.nwb	50304184640	5957	66	62
sub-V198/sub-V198_ses-sub-V198-ses-230629_behavior+ecephys.nwb	55886432848	6428	66	62
sub-C31/sub-C31_ses-sub-C31-ses-230609_behavior+ecephys.nwb	121416413236	15221	59	53
sub-C31/sub-C31_ses-sub-C31-ses-230216_behavior+ecephys.nwb	86622678716	10764	53	51
sub-C31/sub-C31_ses-sub-C31-ses-221118_behavior+ecephys.nwb	28247863698	5745	59	56
