date	bytes_sent	number_of_requests	number_of_downloads
2021-05-14	641	<50	<50
2021-05-15	2331043168256	277880	<50
2021-05-16	210984806855	25160	<50
2021-05-26	185662168	1160	<50
2021-06-08	92870888	620	<50
2021-06-09	46435444	300	<50
2021-06-16	46435444	300	<50
2022-01-29	49208437	<50	<50
2022-07-14	2600338907678	123900	<50
2022-08-10	2542027975111	4740	<50
2022-08-12	641	<50	<50
2022-08-27	2542027975111	140	<50
2022-08-29	641	<50	<50
2022-12-29	528049340	<50	<50
2024-07-24	13007985	<50	<50
2024-08-30	18583202	<50	<50
2024-09-09	3545467039925	166860	<50
2024-09-11	641	<50	<50
2024-10-20	95299345	<50	<50
2024-11-05	8893417	<50	<50
2025-01-20	641	<50	<50
2025-02-09	26611964	<50	<50
2025-05-12	29531980	<50	<50
2025-05-15	83886080	<50	<50
2025-08-13	1102740832017	21040	<50
2025-08-14	1853003828596	35340	<50
2025-08-15	1838529533920	35060	<50
2025-08-16	1908572147288	36400	<50
2025-08-17	1504216172516	28700	<50
2025-08-20	976224256000	18620	<50
2025-08-21	1770648258198	33780	<50
2025-08-22	1613155425818	30760	<50
2025-08-26	484157319192	9240	<50
2025-08-27	2419904460578	46160	<50
2025-08-28	2538775307032	48420	<50
2025-08-29	3191033513804	60860	<50
2025-08-30	2314475253468	44140	<50
2025-08-31	2542027975111	48480	<50
2025-09-03	641	<50	<50
2025-09-29	9893944	<50	<50
2025-12-16	5707945	<50	<50
2025-12-17	641	<50	<50
2025-12-18	641	<50	<50
2025-12-19	77446601	<50	<50
2025-12-29	5084140962506	<50	<50
2025-12-30	3987345020877	<50	<50
2025-12-31	2556840497543	60	<50
2026-01-16	1923	<50	<50
2026-01-28	2542027975752	9980	<50
2026-02-24	2542027975111	48480	<50
2026-03-26	51100280	<50	<50
2026-04-16	6769128	<50	<50
2026-04-22	4114568	<50	<50
2026-04-23	641	<50	<50
2026-04-26	6040406	<50	<50
2026-06-15	1128188	<50	<50
2026-06-20	641	<50	<50
