asset_path	bytes_sent
sub-SKKS127/sub-SKKS127_ses-20220729T134326_behavior+ophys.nwb	72857150143
sub-SKKS125/sub-SKKS125_ses-20220810T125750_behavior+ophys.nwb	58482706946
sub-SKKS127/sub-SKKS127_ses-20220811T120611_behavior+ophys.nwb	57157630704
sub-SKKS089/sub-SKKS089_ses-20210216T121508_behavior+ophys.nwb	42283821340
sub-SKKS126/sub-SKKS126_ses-20220729T113040_behavior+ophys.nwb	41810618048
sub-SKKS125/sub-SKKS125_ses-20220729T103425_behavior+ophys.nwb	41257910876
sub-SKKS127/sub-SKKS127_ses-20220729T132707_behavior+ophys.nwb	36425671996
sub-SKKS090/sub-SKKS090_ses-20210216T152112_behavior+ophys.nwb	35774430468
sub-SKKS088/sub-SKKS088_ses-20210405T142558_behavior+ophys.nwb	34784347004
sub-SKKS094/sub-SKKS094_ses-20210304T100347_behavior+ophys.nwb	34504512756
sub-SKKS094/sub-SKKS094_ses-20210304T101750_behavior+ophys.nwb	34165600168
sub-SKKS094/sub-SKKS094_ses-20210304T103250_behavior+ophys.nwb	33738522516
sub-SKKS103/sub-SKKS103_ses-20210304T111435_behavior+ophys.nwb	32014866715
sub-SKKS095/sub-SKKS095_ses-20210217T112224_behavior+ophys.nwb	31749131012
sub-SKKS091/sub-SKKS091_ses-20210518T174412_behavior+ophys.nwb	31407253376
sub-SKKS088/sub-SKKS088_ses-20210518T154530_behavior+ophys.nwb	30274229964
sub-SKKS090/sub-SKKS090_ses-20210216T153426_behavior+ophys.nwb	28404283081
sub-SKKS093/sub-SKKS093_ses-20210304T131926_behavior+ophys.nwb	28267583894
sub-SKKS125/sub-SKKS125_ses-20220726T094802_behavior+ophys.nwb	28178917774
sub-SKKS090/sub-SKKS090_ses-20210405T160703_behavior+ophys.nwb	28066385284
sub-SKKS089/sub-SKKS089_ses-20210405T150658_behavior+ophys.nwb	28002958192
sub-SKKS090/sub-SKKS090_ses-20210405T153242_behavior+ophys.nwb	27931679343
sub-SKKS100/sub-SKKS100_ses-20210216T163419_behavior+ophys.nwb	27926792036
sub-SKKS089/sub-SKKS089_ses-20210405T145132_behavior+ophys.nwb	27925868683
sub-SKKS091/sub-SKKS091_ses-20210405T163554_behavior+ophys.nwb	27912742212
sub-SKKS089/sub-SKKS089_ses-20210216T122844_behavior+ophys.nwb	27893654640
sub-SKKS090/sub-SKKS090_ses-20210203T124115_behavior+ophys.nwb	27816781009
sub-SKKS125/sub-SKKS125_ses-20220721T085631_behavior+ophys.nwb	27780151024
sub-SKKS091/sub-SKKS091_ses-20210216T155649_behavior+ophys.nwb	27754465008
sub-SKKS088/sub-SKKS088_ses-20210405T140935_behavior+ophys.nwb	27736228620
sub-SKKS125/sub-SKKS125_ses-20220726T100752_behavior+ophys.nwb	27692111892
sub-SKKS100/sub-SKKS100_ses-20210216T165128_behavior+ophys.nwb	27609029673
sub-SKKS125/sub-SKKS125_ses-20220721T091136_behavior+ophys.nwb	27480685156
sub-SKKS088/sub-SKKS088_ses-20210216T113527_behavior+ophys.nwb	27467435115
sub-SKKS091/sub-SKKS091_ses-20210216T161154_behavior+ophys.nwb	27392459809
sub-SKKS091/sub-SKKS091_ses-20210311T114937_behavior+ophys.nwb	27219306182
sub-SKKS088/sub-SKKS088_ses-20210504T170825_behavior+ophys.nwb	27058708947
sub-SKKS124/sub-SKKS124_ses-20220720T111518_behavior+ophys.nwb	26944084090
sub-SKKS088/sub-SKKS088_ses-20210216T115102_behavior+ophys.nwb	26755417810
sub-SKKS090/sub-SKKS090_ses-20210312T095733_behavior+ophys.nwb	26559249860
sub-SKKS089/sub-SKKS089_ses-20210312T102209_behavior+ophys.nwb	26555424156
sub-SKKS093/sub-SKKS093_ses-20210217T094707_behavior+ophys.nwb	26469702805
sub-SKKS097/sub-SKKS097_ses-20210217T114948_behavior+ophys.nwb	26366722331
sub-SKKS090/sub-SKKS090_ses-20210312T094026_behavior+ophys.nwb	26348287333
sub-SKKS093/sub-SKKS093_ses-20210217T100038_behavior+ophys.nwb	26327671304
sub-SKKS090/sub-SKKS090_ses-20210312T092623_behavior+ophys.nwb	26325929345
sub-SKKS093/sub-SKKS093_ses-20210304T124942_behavior+ophys.nwb	26255628688
sub-SKKS089/sub-SKKS089_ses-20210312T103559_behavior+ophys.nwb	26248928841
sub-SKKS124/sub-SKKS124_ses-20220720T113959_behavior+ophys.nwb	26121512936
sub-SKKS092/sub-SKKS092_ses-20210217T092325_behavior+ophys.nwb	26016758608
sub-SKKS094/sub-SKKS094_ses-20210217T102429_behavior+ophys.nwb	25968747240
sub-SKKS103/sub-SKKS103_ses-20210304T105956_behavior+ophys.nwb	25893771612
sub-SKKS094/sub-SKKS094_ses-20210217T103847_behavior+ophys.nwb	25800428365
sub-SKKS093/sub-SKKS093_ses-20210304T130308_behavior+ophys.nwb	25790244142
sub-SKKS097/sub-SKKS097_ses-20210217T120353_behavior+ophys.nwb	25752130164
sub-SKKS089/sub-SKKS089_ses-20210312T104937_behavior+ophys.nwb	25723130452
sub-SKKS100/sub-SKKS100_ses-20210311T104422_behavior+ophys.nwb	25714010743
sub-SKKS090/sub-SKKS090_ses-20210518T170503_behavior+ophys.nwb	25686201213
sub-SKKS092/sub-SKKS092_ses-20210217T090900_behavior+ophys.nwb	25588758957
sub-SKKS090/sub-SKKS090_ses-20210518T172103_behavior+ophys.nwb	25563664474
sub-SKKS100/sub-SKKS100_ses-20210311T105810_behavior+ophys.nwb	25396442974
sub-SKKS092/sub-SKKS092_ses-20210304T115643_behavior+ophys.nwb	25338615839
sub-SKKS095/sub-SKKS095_ses-20210217T110829_behavior+ophys.nwb	25247359848
sub-SKKS092/sub-SKKS092_ses-20210304T121047_behavior+ophys.nwb	25146276829
sub-SKKS091/sub-SKKS091_ses-20210504T192421_behavior+ophys.nwb	25106971287
sub-SKKS103/sub-SKKS103_ses-20210304T113134_behavior+ophys.nwb	25023456689
sub-SKKS100/sub-SKKS100_ses-20210311T111240_behavior+ophys.nwb	25023088098
sub-SKKS091/sub-SKKS091_ses-20210518T175848_behavior+ophys.nwb	24997012707
sub-SKKS092/sub-SKKS092_ses-20210304T122622_behavior+ophys.nwb	24468412002
sub-SKKS088/sub-SKKS088_ses-20210518T160036_behavior+ophys.nwb	24398942944
sub-SKKS090/sub-SKKS090_ses-20210504T182915_behavior+ophys.nwb	24007210968
sub-SKKS091/sub-SKKS091_ses-20210311T113531_behavior+ophys.nwb	23974919818
sub-SKKS090/sub-SKKS090_ses-20210504T184425_behavior+ophys.nwb	23966938407
sub-SKKS089/sub-SKKS089_ses-20210504T175041_behavior+ophys.nwb	23561002203
sub-SKKS089/sub-SKKS089_ses-20210504T180535_behavior+ophys.nwb	23522748018
sub-SKKS089/sub-SKKS089_ses-20210518T163913_behavior+ophys.nwb	23500164172
sub-SKKS089/sub-SKKS089_ses-20210518T162426_behavior+ophys.nwb	23498469164
sub-SKKS112/sub-SKKS112_ses-20210526T152530_behavior+ophys.nwb	22706723992
sub-SKKS088/sub-SKKS088_ses-20210504T172457_behavior+ophys.nwb	22269383100
sub-SKKS091/sub-SKKS091_ses-20210504T190709_behavior+ophys.nwb	21699645046
sub-SKKS091/sub-SKKS091_ses-20210405T165051_behavior+ophys.nwb	20930550686
sub-SKKS091/sub-SKKS091_ses-20210203T121734_behavior+ophys.nwb	20842556402
sub-SKKS091/sub-SKKS091_ses-20210203T120352_behavior+ophys.nwb	20811635866
sub-SKKS127/sub-SKKS127_ses-20220727T114619_behavior+ophys.nwb	20596373566
sub-SKKS098/sub-SKKS098_ses-20210217T122711_behavior+ophys.nwb	20463023480
sub-SKKS098/sub-SKKS098_ses-20210217T124403_behavior+ophys.nwb	20426444828
sub-SKKS091/sub-SKKS091_ses-20210311T120401_behavior+ophys.nwb	19141175482
sub-SKKS116/sub-SKKS116_ses-20210526T174455_behavior+ophys.nwb	18674239204
sub-SKKS112/sub-SKKS112_ses-20210526T154632_behavior+ophys.nwb	18157485030
sub-SKKS112/sub-SKKS112_ses-20210526T155720_behavior+ophys.nwb	18023470026
sub-SKKS116/sub-SKKS116_ses-20210526T175539_behavior+ophys.nwb	17993555036
sub-SKKS112/sub-SKKS112_ses-20210526T153623_behavior+ophys.nwb	17780660300
sub-SKKS126/sub-SKKS126_ses-20220727T093446_behavior+ophys.nwb	15359005389
sub-SKKS126/sub-SKKS126_ses-20220727T095614_behavior+ophys.nwb	14229427804
sub-SKKS091/sub-SKKS091_ses-20210526T142953_behavior+ophys.nwb	14201728230
sub-SKKS080/sub-SKKS080_ses-20201119T155230_behavior+ophys.nwb	12816161418
sub-SKKS080/sub-SKKS080_ses-20201119T160316_behavior+ophys.nwb	10676757249
sub-SKKS091/sub-SKKS091_ses-20210526T141845_behavior+ophys.nwb	10203348773
sub-SKKS080/sub-SKKS080_ses-20201123T134059_behavior+ophys.nwb	9121230100
sub-SKKS081/sub-SKKS081_ses-20201119T162607_behavior+ophys.nwb	8989943480
sub-SKKS090/sub-SKKS090_ses-20210429T122605_behavior+ophys.nwb	8989850630
sub-SKKS080/sub-SKKS080_ses-20201119T161224_behavior+ophys.nwb	8922613572
sub-SKKS089/sub-SKKS089_ses-20210429T105838_behavior+ophys.nwb	8912126902
sub-SKKS090/sub-SKKS090_ses-20201205T125624_behavior+ophys.nwb	8909117764
