asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
derivatives/labels/sub-22G132340x1/micr/sub-22G132340x1_sample-22G1323_BF_seg-myelin-manual.png	6022060	55	54	1
derivatives/labels/sub-21G207/micr/sub-21G207_sample-21G207_BF_seg-myelin-manual.png	6754220	55	54	1
samples.tsv	51712	64	63	1
derivatives/labels/sub-22G1315/micr/sub-22G1315_sample-22G1315_BF_seg-axon-manual.png	4053669	57	56	1
sub-21G2022/micr/sub-21G2022_sample-21G2022_BF.tif	236225118	56	54	2
derivatives/labels/sub-22G132040x3/micr/sub-22G132040x3_sample-22G1320_BF_seg-myelin-manual.png	3919752	54	53	1
derivatives/labels/sub-22G13240x5/micr/sub-22G13240x5_sample-22G132_BF_seg-axonmyelin-manual.png	7112070	54	53	1
sub-22G1319/micr/sub-22G1319_sample-22G1319_BF.tif	200677020	49	48	1
derivatives/labels/sub-22G1315/micr/sub-22G1315_sample-22G1315_BF_seg-myelin-manual.png	8759589	57	56	1
README	31680	60	59	1
derivatives/labels/sub-21G2031/micr/sub-21G2031_sample-21G2031_BF_seg-axonmyelin-manual.png	8727384	57	56	1
sub-21G2031/micr/sub-21G2031_sample-21G2031_BF.tif	207854406	49	48	1
sub-22G13240x5/micr/sub-22G13240x5_sample-22G132_BF.tif	156444912	49	48	1
derivatives/labels/sub-21G2022/micr/sub-21G2022_sample-21G2022_BF_seg-axonmyelin-manual.png	8625697	53	52	1
derivatives/labels/sub-22G131440x1/micr/sub-22G131440x1_sample-22G1314_BF_seg-axon-manual.png	3833852	44	43	1
sub-22G1329/micr/sub-22G1329_sample-22G1329_BF.tif	158990260	37	36	1
derivatives/labels/sub-21G2031/micr/sub-21G2031_sample-21G2031_BF_seg-axon-manual.png	3245355	45	44	1
sub-22G132340x1/micr/sub-22G132340x1_sample-22G1323_BF.tif	163824434	38	37	1
derivatives/labels/sub-21G2022/micr/sub-21G2022_sample-21G2022_BF_seg-axon-manual.png	3409150	41	40	1
derivatives/labels/sub-22G13240x5/micr/sub-22G13240x5_sample-22G132_BF_seg-axon-manual.png	3147520	40	39	1
derivatives/labels/sub-22G131440x1/micr/sub-22G131440x1_sample-22G1314_BF_seg-axonmyelin-manual.png	5889839	43	42	1
sub-22G1311/micr/sub-22G1311_sample-22G1311_BF.tif	158938170	36	35	1
derivatives/labels/sub-21G207/micr/sub-21G207_sample-21G207_BF_seg-axon-manual.png	2316951	41	40	1
CHANGES	36960	48	47	1
derivatives/labels/sub-22G132040x3/micr/sub-22G132040x3_sample-22G1320_BF_seg-axon-manual.png	1709862	42	41	1
sub-22G131440x1/micr/sub-22G131440x1_sample-22G1314_BF.tif	195777338	47	46	1
derivatives/labels/sub-21G2031/micr/sub-21G2031_sample-21G2031_BF_seg-myelin-manual.png	6771619	47	46	1
sub-22G1315/micr/sub-22G1315_sample-22G1315_BF.tif	186405234	42	41	1
sub-21G207/micr/sub-21G207_sample-21G207_BF.tif	177256533	40	38	2
participants.tsv	26624	52	50	2
derivatives/labels/sub-22G131440x1/micr/sub-22G131440x1_sample-22G1314_BF_seg-myelin-manual.png	5099080	40	39	1
sub-21G2022/micr/sub-21G2022_sample-21G2022_BF.json	56070	445	444	1
dataset_description.json	9843	51	50	1
derivatives/labels/sub-22G132340x1/micr/sub-22G132340x1_sample-22G1323_BF_seg-axonmyelin-manual.png	4918368	42	41	1
derivatives/labels/sub-22G13240x5/micr/sub-22G13240x5_sample-22G132_BF_seg-myelin-manual.png	4928760	40	39	1
sub-22G1320/micr/sub-22G1320_sample-22G1320_BF.tif	168593100	39	38	1
sub-22G1328/micr/sub-22G1328_sample-22G1328_BF.tif	160916828	38	37	1
derivatives/labels/sub-21G207/micr/sub-21G207_sample-21G207_BF_seg-axonmyelin-manual.png	5636741	43	42	1
derivatives/labels/sub-22G132340x1/micr/sub-22G132340x1_sample-22G1323_BF_seg-axon-manual.png	3012702	42	41	1
sub-22G132040x3/micr/sub-22G132040x3_sample-22G1320_BF.tif	163889942	38	37	1
sub-21G204/micr/sub-21G204_sample-21G204_BF.tif	179896315	41	40	1
derivatives/labels/dataset_description.json	12642	42	41	1
samples.json	22593	51	50	1
derivatives/labels/sub-22G1315/micr/sub-22G1315_sample-22G1315_BF_seg-axonmyelin-manual.png	7543448	46	45	1
derivatives/labels/sub-21G2022/micr/sub-21G2022_sample-21G2022_BF_seg-myelin-manual.png	6405504	42	41	1
derivatives/labels/sub-22G132040x3/micr/sub-22G132040x3_sample-22G1320_BF_seg-axonmyelin-manual.png	3325319	43	42	1
