region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
SGP	221292901	257	257	0
AWS/ap-southeast-1	61020980	84	84	0
USA	54460597	36	36	0
USA/MA	73410888	49	0	49
VPN	794327184	707	707	0
FRA/IDF	64326319	59	59	0
CHN	229383457	249	249	0
USA/DC	62902066	59	59	0
PAK/PB	64326319	59	59	0
HKG	64326319	59	59	0
DEU/BW	64326319	59	59	0
AWS/us-east-1	168906878	166	166	0
CAN/QC	192979150	178	178	0
CHN/BJ	64326319	59	59	0
USA/NY	138504768	114	114	0
USA/TN	64326319	59	59	0
HKG/KKC	64326319	59	59	0
AWS/us-east-2	9646163	9	9	0
USA/TX	84585817	96	96	0
USA/IL	14275	26	26	0
VNM/HN	1251	2	2	0
THA/21	808	1	1	0
THA	3889	7	7	0
UZB/TK	142234	2	2	0
COL/LAG	71117	1	1	0
USA/VA	34007397	39	39	0
USA/FL	4542846	1	1	0
DEU/NI	31486530	14	14	0
PER/LMA	153677	1	1	0
IND/UP	153677	1	1	0
LBN/AS	153677	1	1	0
AUT/9	528	1	1	0
JOR/AM	528	1	1	0
BGR/03	528	1	1	0
AZE/YE	528	1	1	0
ARG/C	153112	1	1	0
COL/BOL	72119	1	1	0
AGO/LUA	4441126	1	1	0
MEX/NLE	4441126	1	1	0
IDN	770	1	1	0
BRA/SC	770	1	1	0
IDN/YO	144077	1	1	0
USA/OH	319	2	2	0
IRQ/BA	126	1	1	0
CIV/AB	126	1	1	0
MLT/12	126	1	1	0
ZAF/GP	126	1	1	0
BRA/PE	126	1	1	0
DOM/01	126	1	1	0
VNM/SG	8882252	2	2	0
IRQ/BG	4258020	1	1	0
MEX/CMX	4441126	1	1	0
BGD	1670672	2	2	0
GBR/ENG	443	1	1	0
KAZ/75	443	1	1	0
DZA/25	443	1	1	0
BGD/C	163988	1	1	0
