region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-2	7092314816	14734	9	35
GBR/ENG	7134393968	38	38	0
GitHub	33463329456	93739	306	264
VPN	24371562731	11035	193	70
AWS/ap-southeast-1	112339132	20	20	0
NLD	1942250409	46	9	4
HKG/KKC	182134672	22	0	1
USA	3599974848	134	23	4
VNM/SG	704482700	7	6	1
USA/NV	2027760486	98	8	7
CAN/QC	970914588	107	3	6
CHN	3088697209	351	0	11
PRT/11	2803612984	16	16	0
USA/MI	82519952	16	0	1
USA/RI	13002147653	316	68	5
USA/NC	430789892	2	2	0
AWS/us-east-1	9033476449	1509	54	66
USA/GA	1469422276	102	6	7
USA/MA	12875311538	959	19	34
SWE/O	182134672	1	1	0
USA/NY	6161470331	1012	36	5
USA/CA	4499972924	253	42	11
DEU/HH	975789016	5	5	0
JPN/26	975789016	5	5	0
DNK/84	975789016	5	5	0
JPN/27	364269344	2	2	0
DEU/BW	1773592159	28	11	1
USA/NM	975789016	5	5	0
CAN/ON	2419716505	13	13	0
SYR	1791828	1	1	0
IDN/YO	4512752	1	1	0
ALB/11	4114568	1	1	0
BRA/SP	3782748	1	1	0
ARG/U	1128188	1	1	0
UZB/TK	1061824	1	1	0
TUR/34	419895860	428	22	5
CHL/LR	1393644	1	1	0
EGY/SUZ	796368	1	1	0
MNG/1	1061824	1	1	0
CYP/02	1128188	1	1	0
USA/IL	342628488	57	11	2
ZAF/KZN	1460008	1	1	0
BRA/MG	1327280	1	1	0
TUR	1858192	1	1	0
CHN/BJ	1009101340	3914	1	6
GCP/us-east1	5184133903	222	20	5
IND/MH	783768776	4	4	0
USA/FL	5741596411	30	30	0
USA/MD	89057296	92	15	11
CHE/AG	12250696	18	2	2
AWS/us-west-2	89085996	291	14	8
GCP/us-central1	3215059665	17	17	0
MEX/CMX	442128497	777	48	35
ESP/CT	355483249	105	3	5
USA/VA	3870412469	3486	15	6
TWN/TPE	1218408045	6	6	0
USA/CO	381068416	2	2	0
FRA/PAC	190534208	1	1	0
NOR/50	962506932	199	0	5
TUR/46	1481132997	12	12	0
KOR/11	1218408045	6	6	0
ISR/TA	1218408045	6	6	0
CHN/SH	479064896	33	2	3
MEX/TAB	6157752	1	1	0
SGP	553642064	4	4	0
TUR/42	1113636	1	1	0
USA/TN	4036320460	750	14	6
PRT	1113636	1	1	0
ARG/B	8254008	2	2	0
GRC/B	17884629	1	1	0
MYS/10	1061824	1	1	0
LBY/TB	1061824	1	1	0
CHL/VS	1460008	1	1	0
USA/WA	3214380	12	3	3
VNM/HN	11463900	1	1	0
IND	851604	1	1	0
PHL/40	917112	1	1	0
AUS/VIC	1375668	1	1	0
USA/AL	312166129	4	2	1
USA/MO	12210072	8	0	1
HUN/BA	19372742	3	1	1
DEU/SH	248655220	1	1	0
SWE/AB	101854580	20	0	1
DEU/NW	481973304	3	3	0
ARG/P	1441176	1	1	0
CHE/VD	174760940	18	2	1
EST/37	171656536	1	1	0
JPN/13	181995436	13	2	1
VEN/V	2292780	1	1	0
FRA/IDF	17090012	19	5	3
BGD/C	13471892	1	1	0
GEO	4512752	1	1	0
ARE/SH	15330084	1	1	0
IRQ	1725464	1	1	0
DZA/15	1061824	1	1	0
SAU/01	163255520	1	1	0
ARE/DU	995460	1	1	0
GCP/us-east4	401960105	2	2	0
MAR/06	1375668	1	1	0
DZA/16	1113636	1	1	0
IRQ/BG	1113636	1	1	0
GTM/01	4454544	1	1	0
USA/LA	240255004	1	1	0
ISR/M	240255004	1	1	0
ITA/34	240255004	1	1	0
PAK/SD	929096	1	1	0
DEU/HE	19046468	1	1	0
BGD	929096	1	1	0
JPN/47	9564168	1	0	1
EGY/ALX	2685828	1	1	0
PAK/PB	917112	1	1	0
