week_start	Neurophysiology
2025-03-10	133547709
2025-04-14	153452153
2025-06-23	5613600
2025-07-14	5613600
2025-07-21	9756850
2025-07-28	57558686
2025-08-04	18800555
2025-08-11	38411311
2025-08-18	9622473
2025-08-25	38643871
2025-09-01	9634705
2025-09-08	37663051
2025-09-29	5916994
2025-10-06	26432918
2025-12-15	369205006
2025-12-29	19447753
2026-01-05	19123224
2026-01-12	115990995
2026-01-19	58468503
2026-01-26	76092295
2026-02-02	29032031
2026-02-16	173771007
2026-02-23	32151785
2026-03-02	63887563
2026-03-09	12611590
2026-03-16	75500696
2026-03-23	47625740
2026-03-30	1953176
2026-04-06	85391666
2026-04-13	68194393
2026-04-20	203023664
2026-04-27	9723637
2026-05-11	57837297
2026-05-18	82590070
2026-05-25	105199984
2026-06-01	31764319
2026-06-08	82906007
2026-06-15	90510740
2026-06-22	81892565
2026-06-29	32090450
