region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	1094154816	810	133	61
USA/VA	153452153	16	16	0
MEX/CMX	75842109	266	44	43
AWS/us-west-2	32067240	69	6	2
GitHub	510455057	2073	128	100
AWS/ap-southeast-1	114626711	25	25	0
USA/MA	538036837	105	0	45
USA/WA	1953176	7	2	2
JPN/13	5916994	15	1	1
CHN	296129738	32	31	1
USA	48327827	5	5	0
USA/CA	16782812	15	4	4
USA/NC	98366359	16	16	0
AWS/us-east-1	9756850	1	1	0
CHN/SH	19522714	2	2	0
PAK/PB	4847592	1	1	0
SAU/09	6943848	1	1	0
KAZ/39	1375668	1	1	0
GCP/us-central1	48019101	5	5	0
AWS/us-east-2	9756850	1	1	0
CHN/BJ	1158804	4	1	1
FRA/IDF	3607428	12	3	3
USA/IL	9651416	30	2	2
USA/NY	24492464	51	2	1
VNM/SG	9741238	1	1	0
IRQ/DQ	7074864	1	1	0
SGP	11725932	2	2	0
EST/37	9154855	1	1	0
CHE/VD	2448624	8	2	1
