region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/sa-east-1	56023076	1	1	0
ITA/45	50780196	10	0	1
USA/SC	2358288	1	1	0
NZL/CAN	9957216	1	1	0
PRT/11	3471924	1	1	0
ESP/RI	3144384	1	1	0
COL/CES	1113636	1	1	0
DZA/06	1703208	1	1	0
AUS/WA	1048128	1	1	0
SAU/03	1113636	1	1	0
CHL/AI	1048128	1	1	0
BRA/PA	1113636	1	1	0
KAZ/15	1179144	1	1	0
IRQ/DQ	1113636	1	1	0
BRA/RN	1113636	1	1	0
CHL/AR	5044116	1	1	0
NPL	1703208	1	1	0
VEN/D	4323528	1	1	0
ROU	34391700	1	1	0
VNM/DN	12446520	2	2	0
PHL/05	917112	1	1	0
DZA/16	1375668	1	1	0
COL/HUI	1899732	1	1	0
DZA/21	1244652	1	1	0
MEX/NLE	13887696	1	1	0
