week_start	Neurophysiology	Video
2026-05-11	7546655571	65015720235
2026-05-18	30136458317	135160441266
2026-05-25	5531810295	0
2026-06-01	3045789928	0
2026-06-08	515978519	0
2026-06-15	6939141226	44434369903
2026-06-22	13542975942	79861221782
2026-06-29	5881676753	105689937558
2026-07-06	4629484246	1066236880
2026-07-13	3850950791	0
2026-07-20	820853946	0
2026-07-27	1167515599	0
