region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ECU/A	4192512	1	1	0
VEN/G	1113636	1	1	0
BRA/SC	1	1	0	1
BRA/RJ	12446520	1	1	0
POL/18	1381356902	1	1	0
PAK/IS	11398392	1	1	0
LVA/RIX	9171120	1	1	0
CPV/PR	1113636	1	1	0
IND/AS	1113636	1	1	0
MEX/TAB	4782084	1	1	0
FRA/ARA	6550800	1	1	0
CYP/01	851604	1	1	0
URY/MO	1113636	1	1	0
PAK/SD	917112	1	1	0
JPN/23	16180476	1	1	0
GBR/SCT	1379104313	1	1	0
USA/CO	1411571910	334	2	2
GCP/asia-east1	1363375673	261	0	1
USA/NH	7355130	434	0	1
ROU/B	18931812	1	1	0
USA/OH	1379104313	1	1	0
USA/AL	53126988	1	1	0
FRA/PAC	49998	6	0	1
HKG/NKT	20110956	1	1	0
CHE/BE	12446520	1	1	0
CHN/SN	73500060	2	1	1
VNM/26	27644376	1	1	0
