asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-anm226695/sub-anm226695_ses-20140225_behavior+icephys+ogen.nwb	10124662005	2223	71	40
sub-anm131970/sub-anm131970_ses-20110511_behavior+icephys.nwb	18256062981	2631	143	51
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb	9694313548	2142	83	40
sub-anm215592/sub-anm215592_ses-20131023_behavior+icephys+ogen.nwb	19168164348	2457	79	44
sub-anm106213/sub-anm106213_ses-20101215_obj-1copi4i_behavior+icephys.nwb	15811260160	3439	83	52
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb	5769921116	2023	89	40
sub-anm101105/sub-anm101105_ses-20100621_behavior+icephys.nwb	10943231688	3191	95	59
sub-anm244024/sub-anm244024_ses-20141112_obj-8tj80c_behavior+icephys+ogen.nwb	10907194392	2158	73	39
sub-anm234230/sub-anm234230_ses-20140119_behavior+icephys+ogen.nwb	8176910156	2094	73	40
sub-anm101105/sub-anm101105_ses-20100620_behavior+icephys.nwb	12614447134	2456	85	50
sub-anm244024/sub-anm244024_ses-20141111_behavior+icephys+ogen.nwb	4493221776	2027	87	40
sub-anm234231/sub-anm234231_ses-20140126_behavior+icephys+ogen.nwb	8090815872	2114	81	39
sub-anm17702/sub-anm17702_ses-20100430_behavior+icephys.nwb	7734070485	2288	88	41
sub-anm244028/sub-anm244028_ses-20141022_behavior+icephys+ogen.nwb	4086677684	2023	76	39
sub-anm244024/sub-anm244024_ses-20141112_obj-1otlhm2_behavior+icephys+ogen.nwb	3149563148	2012	84	43
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb	24787649552	2258	454	34
sub-anm101105/sub-anm101105_ses-20100619_behavior+icephys.nwb	11862903119	3221	103	61
sub-anm234232/sub-anm234232_ses-20140108_behavior+icephys+ogen.nwb	6400842744	2022	69	35
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb	12102038488	2100	92	40
sub-anm217330/sub-anm217330_ses-20131126_behavior+icephys+ogen.nwb	10710360140	2172	76	38
sub-anm226692/sub-anm226692_ses-20140224_behavior+icephys+ogen.nwb	16257735385	2340	82	42
sub-anm244025/sub-anm244025_ses-20141026_obj-gspsia_behavior+icephys+ogen.nwb	4932135644	1995	73	38
sub-anm244024/sub-anm244024_ses-20141112_obj-jyoa6b_behavior+icephys+ogen.nwb	24979204120	2452	550	44
sub-anm134333/sub-anm134333_ses-20110606_behavior+icephys.nwb	8879141680	2100	64	40
sub-anm211295/sub-anm211295_ses-20131015_behavior+icephys+ogen.nwb	13310125528	2210	60	39
sub-anm106213/sub-anm106213_ses-20100822_behavior+icephys.nwb	9522646890	3119	104	61
sub-anm226695/sub-anm226695_ses-20140224_obj-1d0uka0_behavior+icephys+ogen.nwb	5115301700	1999	60	37
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb	4329675376	1940	67	38
sub-jf42400/sub-jf42400_ses-20100612_behavior+icephys.nwb	7547333756	1973	66	36
sub-anm226695/sub-anm226695_ses-20140224_obj-y42tpg_behavior+icephys+ogen.nwb	7242430648	2037	61	34
sub-anm134333/sub-anm134333_ses-20110601_behavior+icephys.nwb	8728847882	2046	63	41
sub-anm134333/sub-anm134333_ses-20110607_behavior+icephys.nwb	26561329168	2490	87	46
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb	8445347116	1939	71	36
sub-anm215592/sub-anm215592_ses-20131015_obj-8s1awh_behavior+icephys+ogen.nwb	7032775568	2049	58	36
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb	7091340532	2178	74	41
sub-anm106213/sub-anm106213_ses-20101214_behavior+icephys.nwb	10091243820	2458	73	49
sub-jf42400/sub-jf42400_ses-20100615_behavior+icephys.nwb	6835744506	2046	71	39
sub-anm266951/sub-anm266951_ses-20141201_obj-10p0o3z_behavior+icephys+ogen.nwb	6385591804	2133	188	46
sub-anm266951/sub-anm266951_ses-20141201_obj-1i6vt6d_behavior+icephys+ogen.nwb	3404447089	1928	73	41
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb	6547087124	1908	66	38
sub-anm226694/sub-anm226694_ses-20140222_obj-1noi7y3_behavior+icephys+ogen.nwb	12045601072	2195	65	43
sub-anm215592/sub-anm215592_ses-20131015_obj-odx8px_behavior+icephys+ogen.nwb	9189152648	2181	66	37
sub-anm226694/sub-anm226694_ses-20140222_obj-cj20ns_behavior+icephys+ogen.nwb	7616200264	2140	64	37
sub-jf42400/sub-jf42400_ses-20100613_behavior+icephys.nwb	6398574133	1926	65	39
sub-anm106211/sub-anm106211_ses-20100925_behavior+icephys.nwb	72862696878	95566	274	270
sub-anm17702/sub-anm17702_ses-20100507_behavior+icephys.nwb	14428312500	2247	72	42
sub-anm215592/sub-anm215592_ses-20131017_behavior+icephys+ogen.nwb	14413587424	2186	59	37
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb	9104584460	1976	66	36
sub-anm106213/sub-anm106213_ses-20101215_obj-1ykz3wz_behavior+icephys.nwb	13454445696	2638	63	41
sub-anm244028/sub-anm244028_ses-20141021_obj-1a5sqoc_behavior+icephys+ogen.nwb	5269281901	1990	65	36
sub-anm226694/sub-anm226694_ses-20140225_behavior+icephys+ogen.nwb	11163446432	2168	64	38
sub-anm244025/sub-anm244025_ses-20141026_obj-1q7bmz0_behavior+icephys+ogen.nwb	10275191501	2080	86	39
