region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	60349627926	5189	541	125
USA	5116644344	985	55	23
USA/MA	23748968934	1137	9	90
GitHub	74956751920	88684	1562	813
ITA/52	14160245416	2792	0	52
AWS/us-east-2	55181129406	78980	31	127
USA/NV	23613508112	925	93	63
AWS/ap-southeast-1	1079010620	168	168	0
HKG/KKC	1758544848	214	0	7
CAN/ON	34230453173	160	159	1
AWS/us-east-1	42490309661	7328	231	392
USA/NY	1130583902	1540	60	55
NLD	23790840310	286	97	18
DEU/BW	12221536256	82	82	0
USA/PA	25102574536	1088	114	17
IRN	11420946268	53	53	0
GCP/us-west1	11408735292	52	52	0
CHN	19807661830	1519	0	55
USA/NM	11408735292	52	52	0
HKG	245871700	32	4	1
USA/VT	14874135728	6944	104	52
CAN/QC	6102732892	852	8	54
USA/IL	24500544524	208	140	2
USA/CA	17773510631	1374	129	23
AWS/us-west-2	353012676	1172	64	56
BRA/RJ	11449283696	56	56	0
CHE/VD	11484003954	275	115	60
CHN/BJ	633717356	324	230	39
IRQ/BG	14201896	3	3	0
KOR/11	1712232443	1202	70	60
USA/MN	190112900	1	1	0
USA/VA	4572389194	876	18	5
USA/IN	190112900	1	1	0
USA/MD	1118880090	542	36	22
MEX/CMX	152649274	494	85	60
JPN/26	3396980108	13	13	0
JOR/AM	36234744	5	5	0
TWN/NWT	61714652	172	39	39
DZA/08	14268260	3	3	0
MEX/ROO	1990920	1	1	0
PAK/PB	209577512	10	10	0
COL/SUC	1061824	1	1	0
BRA/RS	17918280	3	3	0
VNM/SG	1109793072	17	17	0
GBR/ENG	9188991232	93	93	0
BRA/PI	1393644	1	1	0
IRQ/SU	20838296	1	1	0
USA/WA	21509544	15	4	4
CAN/AB	10087328	1	1	0
DEU/NW	10673204	56	4	3
VNM/69	862732	1	1	0
MAR/04	35969288	2	2	0
ARE/AZ	18250100	1	1	0
ARG/B	111889704	10	10	0
NGA/OY	7034584	1	1	0
VNM/DN	11812792	2	2	0
JOR	16060088	3	3	0
LBN/BI	1990920	1	1	0
BRA/BA	18515556	3	3	0
TUR/34	1014746340	9	9	0
IDN	1128188	1	1	0
BLR/HM	2389104	1	1	0
CAN/NB	6503672	1	1	0
IRQ/DA	1128188	1	1	0
SAU/01	2256376	2	2	0
NGA/AN	1128188	1	1	0
ITA/25	77992560	1	1	0
PER/LMA	7366404	1	1	0
GAB/1	24090132	1	1	0
ITA/45	305278192	60	0	4
NOR/50	670372628	140	0	8
GCP/us-central1	2880136715	122	18	1
BFA/03	2190012	2	2	0
IRQ/NI	862732	1	1	0
BRA/SP	75588596	9	9	0
COL/ANT	13073708	1	1	0
OMN/MA	25218320	2	2	0
ARG/C	2123648	1	1	0
IND/MP	929096	1	1	0
BRA/PR	11281880	5	5	0
ZAF/KZN	30792896	3	3	0
BRA/PB	1791828	1	1	0
DZA/05	52029376	2	2	0
KEN/30	5309120	1	1	0
SYC	9490052	3	3	0
COL/ATL	1061824	1	1	0
VNM/56	2057284	2	2	0
CHL/RM	267083464	6	6	0
BGD	85012284	6	6	0
IDN/BT	1393644	1	1	0
MEX/SON	8494592	1	1	0
AZE/YE	1061824	1	1	0
MAR/07	1327280	1	1	0
COL/TOL	16060088	1	1	0
VNM/HN	454705692	8	8	0
IDN/JB	1128188	1	1	0
FRA/PAC	1194552	1	1	0
MEX/MIC	6370944	2	2	0
NPL/P3	8162772	1	1	0
MDA/CU	22630124	1	1	0
NPL	13139244	1	1	0
HND/CR	3849112	1	1	0
SAU/02	1128188	1	1	0
URY/DU	33646548	1	1	0
BRA/CE	16126452	3	3	0
UKR	3981840	1	1	0
HUN/BU	5707304	1	1	0
MEX/GUA	33381092	2	2	0
ECU/P	2190012	2	2	0
VEN/A	24820136	3	3	0
CHN/SH	710259116	74	2	6
IND/PB	1508267500	29	29	0
IND/MH	1808582892	25	25	0
IND/RJ	263776288	5	5	0
PRT/11	4810809970	1163	46	2
PAK/JK	1858192	1	1	0
UZB/TK	7300040	1	1	0
SGP	834824604	11	11	0
