date	bytes_sent	number_of_requests	number_of_downloads
2024-06-21	534746472	60	<50
2024-06-22	35429676	<50	<50
2024-07-09	15253212	<50	<50
2024-07-11	495900228	<50	<50
2024-07-17	495900228	<50	<50
2024-07-22	495900228	<50	<50
2024-07-25	495900228	<50	<50
2024-07-26	20021628	<50	<50
2024-07-28	36225924	<50	<50
2024-07-31	495900228	<50	<50
2024-08-01	661083704	<50	<50
2024-08-13	165460020	<50	<50
2024-08-26	7970332	<50	<50
2024-08-30	495900228	<50	<50
2024-09-03	258036984	<50	<50
2024-09-04	680408564	<50	<50
2024-09-09	188102316	<50	<50
2024-09-11	495900228	<50	<50
2024-09-12	165183476	<50	<50
2024-09-20	355984940	<50	<50
2024-10-17	89905648	<50	<50
2024-10-22	28233948	<50	<50
2024-11-01	39370308	<50	<50
2024-12-12	165460020	<50	<50
2025-01-31	165460020	<50	<50
2025-02-03	496176772	<50	<50
2025-03-02	8254008	<50	<50
2025-03-19	4061496	<50	<50
2025-06-12	495900228	<50	<50
2025-08-03	165256732	<50	<50
2025-08-04	330643496	<50	<50
2025-09-01	165460020	<50	<50
2025-09-25	13877488	<50	<50
2025-10-07	14598076	<50	<50
2025-10-08	17244328	<50	<50
2025-10-12	13484440	<50	<50
2025-10-16	190325880	<50	<50
2025-10-17	165256732	<50	<50
2025-10-20	165256732	<50	<50
2025-10-26	13746472	<50	<50
2025-10-29	14139520	<50	<50
2025-11-04	27296420	<50	<50
2025-11-05	30768344	<50	<50
2025-11-06	27034388	<50	<50
2025-11-07	40584336	<50	<50
2025-11-08	28541072	<50	<50
2025-11-09	40060272	<50	<50
2025-11-10	27820484	<50	<50
2025-11-11	27820484	<50	<50
2025-11-12	27885992	<50	<50
2025-11-13	23496956	<50	<50
2025-11-14	13615456	<50	<50
2025-11-15	13680964	<50	<50
2025-11-16	13942996	<50	<50
2025-11-17	13811980	<50	<50
2025-11-18	13484440	<50	<50
2025-11-19	14270536	<50	<50
2025-11-20	13287916	<50	<50
2025-11-21	13549948	<50	<50
2025-11-22	13746472	<50	<50
2025-11-23	14729092	<50	<50
2025-11-24	13615456	<50	<50
2025-11-25	13484440	<50	<50
2025-11-26	14074012	<50	<50
2025-11-27	15384172	<50	<50
2025-11-28	13549948	<50	<50
2025-11-29	13877488	<50	<50
2025-11-30	14729092	<50	<50
2025-12-01	13418932	<50	<50
2025-12-02	14467060	<50	<50
2025-12-03	13484440	<50	<50
2025-12-04	14008504	<50	<50
2025-12-05	13877488	<50	<50
2025-12-06	43814644	<50	<50
2025-12-07	14270536	<50	<50
2025-12-08	27073108	<50	<50
2025-12-09	28017008	<50	<50
2025-12-10	27361928	<50	<50
2025-12-16	48062456	<50	<50
2025-12-17	523458680	<50	<50
2025-12-18	550689592	60	<50
2025-12-19	22469244	<50	<50
2026-01-05	27689468	<50	<50
2026-01-06	28279040	<50	<50
2026-01-07	14401552	<50	<50
2026-01-08	40584336	<50	<50
2026-01-09	14598076	<50	<50
2026-01-19	992150256	<50	<50
2026-01-23	27754976	<50	<50
2026-01-24	28279040	<50	<50
2026-01-26	165256732	<50	<50
2026-01-27	179257488	<50	<50
2026-01-28	27951500	<50	<50
2026-01-29	14336044	<50	<50
2026-01-30	27951500	<50	<50
2026-02-01	165460020	<50	<50
2026-02-04	29261660	<50	<50
2026-02-05	34567808	<50	<50
2026-02-10	28017008	<50	<50
2026-02-12	26837864	<50	<50
2026-02-17	29130644	<50	<50
2026-02-20	37351824	<50	<50
2026-02-24	28410056	<50	<50
2026-02-25	4518224	<50	<50
2026-02-28	28082516	<50	<50
2026-03-09	4970544	<50	<50
2026-03-10	4519736	<50	<50
2026-03-18	28848196	<50	<50
2026-03-19	21400700	<50	<50
2026-03-20	21728240	<50	<50
2026-03-24	10219248	<50	<50
2026-03-26	13566288	<50	<50
2026-03-27	8636848	<50	<50
2026-03-28	12960376	<50	<50
2026-03-31	9826200	<50	<50
2026-04-03	9236628	<50	<50
2026-04-05	917112	<50	<50
2026-04-16	4127004	<50	<50
2026-04-20	14991124	<50	<50
2026-04-21	24348560	<50	<50
2026-04-22	4378828	<50	<50
2026-04-24	7860960	<50	<50
2026-04-26	1113636	<50	<50
2026-04-28	9760692	<50	<50
2026-05-01	27840900	<50	<50
2026-05-03	9826200	<50	<50
2026-05-12	165183476	<50	<50
2026-05-15	25875660	<50	<50
2026-05-16	7392196	<50	<50
2026-05-18	4650752	<50	<50
2026-05-20	17502900	<50	<50
2026-05-27	7087128	<50	<50
2026-05-28	3281532	<50	<50
2026-06-03	2243824	<50	<50
2026-06-04	3609072	<50	<50
2026-06-10	3543564	<50	<50
2026-06-12	3470976	<50	<50
