asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
code/requirements.txt	6375	51	50	1
sub-M481/sessions.tsv	3381	49	48	1
code/Containerfile	104328	42	41	1
code/reposit_bep032.py	130116	28	27	1
sub-M388/sessions.json	790	395	394	1
sub-M481/ses-20240115165152/ephys/probes.tsv	15360	64	63	1
code/requred_metadata.txt	7480	44	43	1
sub-M483/ses-20240122121030/ephys/contacts.tsv	202500	25	24	1
code/read_metadata.py	11448	27	26	1
sub-M388/ses-20231120114021/ephys/probes.tsv	7360	32	31	1
code/dependencies_reposit.txt	380	19	17	2
participants.tsv	9430	46	44	2
sub-M388/ses-20231120114021/ephys/contacts.tsv	309396	38	35	3
code/reposit.py	229500	34	32	2
sub-M388/sub-M388_ecephys.nwb	187864233480	11902	456	127
participants.json	17061	47	45	2
sub-M483/ses-20240122121030/ephys/channels.tsv	284850	18	16	2
sub-M388/sessions.tsv	2691	39	37	2
sub-M483/sessions.tsv	2001	29	27	2
sub-M388/ses-20231120114021/ephys/channels.tsv	493117	31	30	1
code/Makefile	70464	32	30	2
