week_start	sub-bernard/sub-bernard_ses-bernard-01_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-02_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-03_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-04_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-05_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-06_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-07_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-08_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-09_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-10_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-11_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-12_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-13_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-14_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-15_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-16_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-17_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-18_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-19_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-20_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-21_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-22_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-23_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-24_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-25_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-26_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-27_behavior+ecephys.nwb	sub-bernard/sub-bernard_ses-bernard-28_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-03_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-04_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-05_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-06_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-07_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-08_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-09_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-10_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-11_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-12_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-13_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-14_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-15_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-16_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-17_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-18_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-19_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-20_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-21_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-22_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-23_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-24_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-25_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-26_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-27_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-28_behavior+ecephys.nwb	sub-fievel/sub-fievel_ses-fievel-29_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-01_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-02_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-03_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-04_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-05_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-06_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-07_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-08_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-09_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-10_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-11_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-12_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-13_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-14_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-15_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-16_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-17_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-18_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-19_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-20_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-21_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-22_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-23_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-24_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-25_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-26_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-27_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-28_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-29_behavior+ecephys.nwb	sub-gus/sub-gus_ses-gus-30_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-06_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-07_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-08_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-09_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-10_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-11_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-12_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-13_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-14_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-15_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-16_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-17_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-18_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-19_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-20_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-21_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-22_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-23_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-24_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-25_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-26_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-27_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-28_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-29_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-30_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-31_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-32_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-33_behavior+ecephys.nwb	sub-remy/sub-remy_ses-remy-34_behavior+ecephys.nwb
2024-03-18	5900624	11742440	14656159	12131646	42681340	13118028	20289796	30076493	59476894	9302136	13626614	17287962	17441736	30714297	34224051	20366768	40755332	31434010	28249209	41799838	44506398	12448343	40863604	19490452	13118909	52896606	13748211	29476184	21525364	30552610	19199949	32710005	33506988	13298124	26496760	10723838	39784407	26113560	19553039	25266572	18307259	20990882	24627014	25092723	6697964	40164249	42765144	29420535	8516040	14260168	13055990	19511662	30086628	21984106	13986659	27875598	33738819	23077682	34431712	12861568	26658588	33135038	19062828	13822188	12453708	33102623	13735732	20313606	27187316	30344038	39104814	57170876	13709823	15772034	17346786	40030284	26465232	8961972	22142267	20081821	30222110	16280123	42907204	28218928	33659010	8236418	16961930	22024630	14201651	27254132	11982296	12315504	23402756	19939999	6878340	25130048	32617644	18981292	23873990	14017129	35065357	6419784	26207582	21230566	229770748	26152162	27386588	22977461	7009356	5306148	13953204	13790327	20993643	19762608
2024-03-25	17752668	37986648	12625411	21708480	18425564	19472304	27215960	19144978	6942974	24627736	13626614	22853067	12168188	23296027	27607743	6419784	13464233	12970584	21043329	7205880	34300383	24567323	9105612	25713712	0	32251036	12569067	11136360	19926404	14588471	27138627	15867278	23025708	28461771	6943848	12951110	17148277	26179068	10675606	18257216	3864972	13377793	6616308	14303633	0	30379106	7616904	13366113	0	17447594	20150752	26090355	11342112	15498814	20374390	22307418	27187286	14617717	22627524	32644984	15587736	37655090	14529749	24147936	25755426	13274782	13735732	20670837	21192586	8228171	6354276	26640977	20803338	13741286	13298124	6419784	0	15381756	43957557	19368471	15459888	22961939	14771786	6354276	30387644	29508928	34705314	29492542	27486190	12708552	21022400	21532792	21134530	20031074	32216390	6354276	15108732	24614980	47842566	14148145	26174846	13744426	41964447	34725214	391650360	9898943	6747324	6419784	28206446	30317745	24749052	27580654	22924458	31750572
2024-04-01	8974596	0	6205627	5384322	6812832	4651068	0	6362597	0	6909458	6813307	5499597	5813912	5608867	13373257	7009356	0	7430243	131016	6419784	7088097	10745135	14143034	11743220	6419784	7806002	6419784	4978608	8358256	6419784	6157752	7074864	7074864	0	3995988	2161764	6601489	4061496	5337803	5951470	0	1899732	5926477	0	6697964	12864019	0	6880821	2161764	6354276	131016	6578693	4791312	0	6715271	0	9826933	4988041	0	6430784	6418200	0	0	0	6354276	6637391	7119424	0	0	6419784	11036367	19107557	0	0	8673393	0	0	0	15722483	6456157	26642092	0	0	0	16045426	8236418	0	5116595	0	6812832	11720264	10088232	15631858	0	7140372	8208742	6419784	6419784	0	7793869	9648253	13291997	0	10156727	736927964	9695184	0	10268909	17607901	10272297	6419784	7370543	6747324	6943848
2024-04-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2198140576	0	0	0	0	0	0	0	0	0
2024-04-15	91905548	40960000	10732648	20480000	44300908	0	40903190	24180197	40960000	8188500	64602399	41091016	64994524	20480000	63836817	6419784	44621461	11363600	50517992	33283855	26885332	32167352	22969304	61367940	27489356	20611016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3180389536	0	0	0	0	0	0	0	0	0
2024-04-22	21790928	131759662	0	7141506	131016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65319931	5120000	26521600	24883200	32244924	20480000	66775984	25292800	40890116	43121764	51580905	24576000	20480000	6354276	46212004	49518820	26009600	25395200	31493916	49523919	27161816	24780800	20480000	23244800	47454114	31425724	40960000	45857709	40960000	33644626	15462400	41349305	40960000	53571964	0	68562241	0	0	0	0	0	65962065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914308356	0	0	0	0	0	0	0	0	0
2024-04-29	0	1803564626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25387937	20439712	20480000	65414991	26834276	0	32374784	33027232	53049039	49213476	25939323	24493286	0	58851328	55285005	30537928	86636184	33719133	13105128	34340864	31850496	14022016	10746728	31588352	0	4849664	33452627	31195136	0	36763260	0	0	0	0	0	6878340	0	0	0	0	0	59634680	1141631500	0	0	0	0	0	0	0	0	0
2024-05-06	0	74744060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32568676	0	49848854	0	32949637	34209792	12321092	0	11464866	0	0	6419784	19049769	0	2177697284	11807679	5502672	0	13637525	35258368	19519862	8869679	21765903	4782084
2024-05-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7795452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031648148	0	0	0	0	0	0	0	0	0
2024-05-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949085424	0	0	0	0	0	0	0	0	0
2024-05-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7860960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853914240	0	0	0	0	0	0	0	0	0
2024-06-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7860960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613758400	0	0	0	0	0	0	0	0	0
2024-06-10	0	0	13756680	25673796	0	0	0	0	0	0	0	0	0	0	7795452	0	0	0	0	0	0	7860960	0	0	0	0	0	9564168	0	0	0	0	0	0	0	15656412	0	0	0	0	0	0	0	0	0	13429140	0	7795452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7795452	0	0	0	0	0	0	0	0	0	0	0	0	332221436	0	0	0	0	0	0	0	0	0
2024-07-08	13798952	2670986872	6812832	0	14932808	10481280	0	6419784	0	14988038	14855023	6354276	6874776	7533420	6681816	8632372	15307657	10546788	15326467	6419784	8771553	0	15548214	6354276	8632409	6878340	0	7467912	10058096	14326355	7708189	8110327	14207696	8931097	5109624	0	8096529	0	7951051	14967810	6550800	0	6747324	8527621	6681816	0	8235400	0	0	5349682	7140372	6349317	7402404	0	0	5595218	15428581	19011353	14989956	0	9031448	6681816	0	6419784	0	0	0	4454544	9667834	0	12547791	19902713	4520052	13795234	0	5633688	0	16467448	11027087	10912605	0	3275400	1834224	10650458	0	6681816	16708986	12442603	12482675	8501702	0	0	0	9476223	0	0	10028312	7956018	0	13784777	16776981	0	0	4061496	0	15869175	12326784	16062761	13637525	4716576	0	0	6419784	6419784
2024-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345902789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-07-22	13756680	0	0	0	0	0	0	0	2358288	10088232	0	0	9891708	12643044	9629676	0	0	12512028	0	0	5437164	0	0	12512028	11267376	0	0	10022724	0	0	0	12118980	0	0	12381012	9760692	0	10022724	0	0	0	0	0	11922456	0	11987964	0	0	0	9367644	0	12643044	7795452	10153740	0	10088232	11594916	10481280	10022724	0	0	0	0	0	8122992	0	0	13429140	131016	7860960	11267376	20176464	0	2161764	0	0	11987964	6878340	12184488	10088232	11529408	0	0	10022724	10088232	12118980	12315504	0	10022724	0	7074864	0	10022724	0	8254008	0	0	0	0	0	10481280	27775392	0	12512028	0	0	0	10022724	0	11856948	9171120	0	0	0
2024-08-05	0	5276232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170161293862	0	0	0	0	0	0	0	0	0	0	36225924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124040618342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-08-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7795452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-08-26	24499992	0	50051311599	0	10153740	24237960	25155072	5502672	6419784	0	11463900	19979940	7009356	10022724	0	20569512	14018712	14018712	10415772	0	70106443804	10088232	0	0	131016	9957216	10284756	14149728	10088232	0	19783416	6943848	0	0	12118980	87629386307	0	9760692	0	0	11725932	10088232	11463900	20045448	0	18407748	122670489229	11791440	0	0	94527294782	13232616	18669780	0	2358288	0	9302136	0	19848924	6419784	0	0	0	10022724	0	26006676	10022724	10022724	0	19062828	17687160	12184488	52570399701	2161764	27185820	0	76679753879	10088232	10022724	10743312	9498660	162437149939	46258911229	10022724	21093576	46155338217	0	0	0	11398392	35061148370	19848924	21486624	0	0	22367722573	0	9695184	16770048	9957216	6354276	9367644	8712564	15394380	0	0	70107491932	99065949164	0	14084220	87638426411	0	0	9040104
2024-09-02	0	60000000	102372899406	0	85799218544	0	0	0	0	98492212716	0	0	79213696796	0	0	157753002145	169260494969	0	88278811019	0	115650200652	173752294222	0	0	97351062889	88538931074	0	101433100252	94516678192	0	98679978926	79193877782	0	0	0	83812338408	0	0	0	0	0	0	98121779525	102814173692	0	0	111150436175	12708552	0	0	95406012967	0	0	0	0	0	0	42237729876	0	0	96637168536	0	0	73590688032	0	0	0	191967835224	0	0	94544421756	0	101953163399	0	207062846673	62118962200	145656251844	0	0	124536127321	0	109288553711	90812327840	0	0	67394693200	0	0	174529903968	0	85029284574	0	0	71726016160	0	82976155224	0	9802856252	0	0	0	0	0	0	0	88419255470	115282484156	92049879682	187438208917	89588008128	98774188681	128130332179	0	0
2024-09-09	72779891832	56558479432	0	51100497764	0	77077650516	94732242450	113704013828	94931586144	0	90599403710	87908616496	0	98521514692	82579013441	0	0	81223745520	0	89356120270	0	0	100279232826	103733426784	0	0	106095436860	0	0	84832347486	0	0	61503238684	88784917120	93386967700	0	95899907128	92397434584	82597853791	94424967028	93016758371	86216760989	0	0	108057356472	89700253471	0	80022042286	110514905924	61018442138	0	104169314038	103971698456	63827919425	114825381144	33901340468	39829872357	0	69737261796	53320805676	0	87300669098	82459998852	0	73631891238	83876492932	58279719952	0	88548416832	82570164280	0	82321585577	0	110714559816	0	0	0	136086329088	126017242327	0	104667194030	0	0	100193624968	100340158208	0	106641904810	72433770703	0	77157070992	0	86677565960	91715246266	0	71275254920	0	80180275516	24026430944	84149817828	87165313012	84066945037	101781091504	91866483161	105693822661	70455683508	0	0	0	105291429084	0	0	0	127435209276	127345200388
2024-09-16	0	16320208	4061496	12709238	0	9037094	7205880	0	0	8371730	12365719	6354276	6943848	8738211	6878340	8632372	0	0	15457483	0	15256845	14038263	12446520	8410756	0	4454544	14089271	14857478	4127004	7644539	0	12171823	21406036	0	5824260	0	4585560	7382440	6681816	6354276	0	0	6354276	8527621	0	0	0	6419784	7990428	5349682	0	6349317	17804312	5719149	13756680	0	6288768	6171785	0	7770176	10874328	6550800	0	0	8414118	9000783	0	0	0	9428299	12547791	0	0	6616308	4454544	10939836	12622497	10637236	15088583	10912605	15180462	0	16332573	0	11104578	23494888	19460322	8381107	0	6354276	7712968	0	8167958	7271388	0	10461542	10028312	7336896	0	10050821	11143293	0	6943848	0	17167428	0	18746568	0	27275050	7009356	12510506	15551495	0	21245646
2024-09-23	69245264	68949620	76677307	69138562	78768400	45737254	0	0	0	0	0	57671680	81979032	81876387	72215097	78100532	78945941	30982243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73400320	71790157	93593349	81019884	69870935	84519304	76697141	77262904	65249586	84832914	78176773	0	64701549	0	32333906	0	0	0	0	47185920	88844729	79036273	74199712	82863014	78337871	31224384	0	0	0	0	0	0	0	0	0	0	10485760	102777487	96240477	86616438	86127859	81216293	12092250	0	0	0	0	0	36700160	76394696	63924276	84320790	68851839	69780869	77963622	73860376	57501234	88928418	78339333	78645373	81337493	80853101	80792247	72679416	82193343	84154240	80617709	0	5242880	0	0	0	0
2024-09-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98683720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-10-07	17564420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101435056	0	0	0	0	0	0	202739096	0	0	0	0	96128908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7860960
2024-10-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	92347442	99091451	98287298	109017456	40281467	0	0	0	0	83886080	92191030	101813009	101361064	93278923	11890670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41943040	99309391	88896064	101064785	100369658	100654411	100103887	111851933	108514683	106857530	111360113	82680100	107911841	124407732	76563087	0	0	0	0	101221210	111636802	90402178	102825026	88859315	84311699	88193478	97366216	84895796	100049430	11180159	0	0	0	0	57671680	99310853	99616893	102309013	101824621	96520887	93650936	103164863	99882880	101589229	0	10518057	0	0	36700160	116865666
2024-10-28	1536000	10350264	9957216	0	7860960	0	8385024	0	0	0	8254008	7860960	9891708	0	4716576	7926468	9760692	0	0	0	0	0	6354276	0	0	0	0	7664436	0	0	10284756	0	0	0	7860960	4389036	0	8319516	7336896	0	7860960	7795452	0	7860960	0	12970584	5371656	0	8450532	9367644	0	0	0	7729944	0	0	6616308	9891708	7140372	0	8254008	0	0	9040104	9433152	0	0	0	6747324	7795452	0	0	6616308	0	10219248	0	8385024	0	0	0	0	0	0	0	0	0	7860960	0	8122992	0	0	6812832	10088232	10219248	10088232	0	0	0	0	0	0	8319516	7860960	7402404	0	0	7991976	0	0	0	0	6550800	9433152	0
2024-11-11	0	5276232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11791440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10088232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-25	0	5276232	0	0	0	0	0	0	0	0	0	6419784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6354276	0	0	0	0
2024-12-02	18997320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-12-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9516393924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-12-16	0	42007408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
