week_start	Neurophysiology
2021-04-19	24803157798
2021-05-03	160936484
2021-05-10	406375153
2021-05-17	35847542
2021-06-07	12401578899
2021-06-28	37224028471
2021-07-05	345113573
2021-08-02	12401578899
2021-08-23	19291774
2021-09-13	88132563
2021-10-25	35096333682
2021-11-01	2321779672
2021-11-08	2123903187
2021-11-15	19291774
2021-11-29	133650728
2021-12-06	20859755039
2021-12-13	12824316085
2021-12-20	506665243
2022-01-10	137932026
2022-01-17	12468308612
2022-02-14	24964447501
2022-02-21	4441552
2022-03-28	19291774
2022-04-11	1524307776
2022-04-18	12306719718
2022-04-25	3689534
2022-05-02	12401578899
2022-05-16	40769650
2022-05-23	29377521
2022-05-30	1069641392
2022-06-06	13710322627
2022-06-13	950003094
2022-06-20	12468036536
2022-06-27	25781945
2022-07-04	44542370
2022-07-11	29793839859
2022-07-25	388393631
2022-08-01	4394211785
2022-08-08	9187480360
2022-08-15	361742483
2022-08-22	14336561000
2022-08-29	7286489648
2022-09-05	849835097
2022-09-12	12401578899
2022-10-03	26760492418
2022-10-10	37080116
2022-10-31	35369574
2022-11-07	19291774
2022-12-12	14314048552
2022-12-19	77167096
2023-01-02	37271906541
2023-01-16	215987689
2023-01-30	12401578899
2023-02-06	12401578899
2023-02-13	266469559
2023-02-20	5293077891
2023-02-27	12401578899
2023-03-20	19291774
2023-04-10	14181926410
2023-04-17	37843612931
2023-04-24	12401578899
2023-05-01	12401578899
2023-05-08	25379511776
2023-05-15	111476848
2023-05-22	12519227734
2023-05-29	12761720773
2023-06-05	25826738
2023-06-12	222586846
2023-06-19	4365529727
2023-06-26	474147838
2023-07-03	12444594485
2023-07-10	473180635
2023-07-17	180631934
2023-07-24	638707650
2023-07-31	128726148
2023-08-07	346241254
2023-08-14	16419096601
2023-08-21	13458693405
2023-08-28	13873629676
2023-09-04	148568023
2023-09-11	18255639877
2023-09-18	25826738
2023-09-25	12738540391
2023-10-02	101701115
2023-10-09	12405268433
2023-10-16	570057661
2023-10-23	13721348915
2023-10-30	1637936031
2023-11-06	115524058
2023-11-13	6716053796
2023-11-20	18005391015
2023-11-27	35248792
2023-12-04	12369024715
2023-12-11	449596926
2023-12-18	37080116
2024-01-01	583528860
2024-01-08	13965464011
2024-01-15	24913213216
2024-01-22	14300512670
2024-01-29	1667553441
2024-02-05	1878574446
2024-02-12	1366862114
2024-02-19	4793362504
2024-02-26	1001292787
2024-03-04	165102148
2024-03-11	38151399098
2024-03-18	18391753228
2024-03-25	6255675250
2024-04-01	9948438432
2024-04-08	2208708794
2024-04-15	499349266
2024-04-22	7411166452
2024-04-29	2193156457
2024-05-06	16907894274
2024-05-13	15529775410
2024-05-20	12855800726
2024-05-27	12452459937
2024-06-03	12779454192
2024-06-10	281099716
2024-06-17	806120350
2024-06-24	7823143787
2024-07-01	34374039167
2024-07-08	1692362099
2024-07-15	6259438742
2024-07-22	8379145343
2024-07-29	17719188
2024-08-05	12919451071
2024-08-12	27740152
2024-08-19	58333956
2024-08-26	1915229934
2024-09-02	5588121043
2024-09-09	3411213084
2024-09-16	14391151560
2024-09-23	46156783439
2024-09-30	13010150823
2024-10-07	12333525462
2024-10-14	137152657
2024-10-21	12389167343
2024-10-28	2642418011
2024-11-04	71921216
2024-11-11	1101562565
2024-11-18	501975597
2024-11-25	12635051485
2024-12-02	27120350941
2024-12-09	25188864325
2024-12-23	95775520
2024-12-30	12401578899
2025-01-20	12419563543
2025-01-27	107643579
2025-02-03	76012990
2025-02-10	116834455
2025-02-24	12449029159
2025-03-03	8295500
2025-03-17	12516660956
2025-03-24	12430956420
2025-03-31	30593804
2025-04-07	198493191
2025-04-14	41011121
2025-04-21	391717620
2025-05-05	47631992
2025-05-12	85749411
2025-06-02	37080116
2025-06-09	236453027
2025-06-16	100129874
2025-06-30	19291774
2025-07-07	37080116
2025-07-21	620586042
2025-07-28	3768642154
2025-08-04	2497841699
2025-08-11	3444855925
2025-08-18	1411680073
2025-08-25	13873517973
2025-09-01	1991323164
2025-09-08	13837290024
2025-09-15	493084360
2025-09-22	905104827
2025-09-29	1880190312
2025-10-06	25214251900
2025-10-13	39426949528
2025-10-20	20576220589
2025-10-27	57024604555
2025-11-03	138722448270
2025-11-10	100851267867
2025-11-17	56875157075
2025-11-24	56870344218
2025-12-01	70321134412
2025-12-08	43302462663
2025-12-15	127800459795
2025-12-22	951580439
2025-12-29	9770475533
2026-01-05	70215173066
2026-01-12	45579361842
2026-01-19	55953943882
2026-01-26	61503953369
2026-02-02	34573894834
2026-02-09	32553602071
2026-02-16	16390520502
2026-02-23	48584251954
2026-03-02	8034293255
2026-03-09	13501049677
2026-03-16	33892883408
2026-03-23	36677285504
2026-03-30	27022101375
2026-04-06	4633583920
2026-04-13	18447095049
2026-04-20	57180302219
2026-04-27	11318102909
2026-05-04	13856143670
2026-05-11	2458318332
2026-05-18	29814265805
2026-05-25	18550333501
2026-06-01	3022676672
2026-06-08	14364415040
2026-06-15	4896832310
2026-06-22	56726171327
2026-06-29	44044410023
2026-07-06	6061681445
2026-07-13	41541855360
2026-07-20	16143055284
