date	bytes_sent
2023-10-30	105329192
2023-10-31	262875442
2023-11-02	15259160459
2023-11-03	36143331
2023-12-11	15232760735
2023-12-12	23165855
2023-12-21	164833738
2023-12-29	545257183
2024-01-10	15338089927
2024-01-11	260624
2024-01-22	16384210
2024-01-26	5014967
2024-02-22	7795452
2024-02-27	48246871
2024-03-08	69497565
2024-03-12	15953271
2024-03-18	8253475
2024-03-19	19389302
2024-03-20	15524330
2024-03-21	20306414
2024-03-25	9039571
2024-03-26	14243486
2024-03-27	9658459
2024-04-03	119806460
2024-04-04	9199903
2024-04-17	15251168483
2024-04-19	153983539
2024-05-03	5702736496
2024-05-25	33652355
2024-05-26	11529408
2024-07-09	7304407
2024-07-22	12053472
2024-07-23	11725932
