week_start	Neurophysiology
2025-08-04	1279290364
2025-08-11	492194124
2025-08-18	59240176
2025-08-25	44505256
2025-09-01	35992736
2025-09-08	4091808
2025-09-22	684591040
2025-10-06	628305368
2025-10-13	303474296
2025-10-20	304233296
2025-10-27	305346932
2025-11-03	1296650492
2025-11-10	834938356
2025-11-17	567621412
2025-11-24	816070328
2025-12-01	532801316
2025-12-08	386437008
2025-12-15	1453089628
2025-12-22	33710312
2025-12-29	35345016
2026-01-05	636731748
2026-01-12	285702744
2026-01-19	358179008
2026-01-26	581048472
2026-02-02	317127992
2026-02-09	304233296
2026-02-16	282866528
2026-02-23	543560800
2026-03-02	284620220
2026-03-09	48408240
2026-03-16	806853856
2026-03-23	234462636
2026-03-30	145148836
2026-04-06	240607701
2026-04-13	196595093
2026-04-20	896044704
2026-04-27	44734232
2026-05-04	4091808
2026-05-11	87822900
2026-05-18	434339628
2026-05-25	312624720
2026-06-01	253618684
2026-06-08	498381724
2026-06-15	279423992
2026-06-22	309409660
2026-06-29	384666220
2026-07-06	410503516
2026-07-13	200837796
2026-07-20	26315792
2026-07-27	133212312
2026-08-03	48404284
2026-08-10	106875682
2026-08-17	78958992
