date	bytes_sent	number_of_requests	number_of_downloads
2024-05-20	145288895	60	60
2024-05-21	53261638	100	<50
2024-07-09	46416624	100	<50
2024-07-23	41476935	<50	<50
2024-08-26	3095733	<50	<50
2024-08-27	3049574	<50	<50
2024-09-04	6099148	<50	<50
2024-09-05	3049574	<50	<50
2024-09-06	3049574	<50	<50
2024-09-08	3095733	<50	<50
2024-09-09	5858479	<50	<50
2024-09-10	6157050	<50	<50
2024-09-11	3099058	<50	<50
2024-09-20	52711787	100	<50
2024-09-25	51968333	<50	<50
2024-10-12	3162237	<50	<50
2024-10-18	3158510	<50	<50
2024-10-19	3095733	<50	<50
2024-10-20	15043302	<50	<50
2024-10-21	3158510	<50	<50
2024-10-24	50664843	<50	<50
2024-10-28	51968333	<50	<50
2024-11-26	16310696	<50	<50
2024-12-02	8923613	<50	<50
2025-02-11	3049574	<50	<50
2025-04-12	51968333	<50	<50
2025-05-30	3154989	<50	<50
2025-07-26	6204563	<50	<50
2025-07-28	6147948	<50	<50
2025-07-29	3103168	<50	<50
2025-07-30	3099058	<50	<50
2025-08-01	5873577	<50	<50
2025-08-02	3103374	<50	<50
2025-08-03	3158510	<50	<50
2025-08-04	2699969	<50	<50
2025-08-09	3145049	<50	<50
2025-08-10	3162237	<50	<50
2025-08-16	3095733	<50	<50
2025-08-17	6226867	<50	<50
2025-08-26	3002523	<50	<50
2025-09-01	3103168	<50	<50
2025-09-02	3145049	<50	<50
2025-09-03	6219157	<50	<50
2025-09-07	3098304	<50	<50
2025-09-11	3103374	<50	<50
2025-09-12	3012213	<50	<50
2025-09-13	3099058	<50	<50
2025-09-25	26592532	<50	<50
2025-10-07	53207250	60	<50
2025-10-08	6877908	<50	<50
2025-10-12	53212320	60	<50
2025-10-16	110180528	120	<50
2025-10-26	54089791	60	<50
2025-10-29	53212114	60	<50
2025-11-04	66920747	80	<50
2025-11-05	26258129	<50	<50
2025-11-06	25603049	<50	<50
2025-11-07	33613711	<50	<50
2025-11-08	26544659	<50	<50
2025-11-09	39380685	<50	<50
2025-11-10	27545132	<50	<50
2025-11-11	26544659	<50	<50
2025-11-12	26603522	<50	<50
2025-11-13	26603522	<50	<50
2025-11-14	13772566	<50	<50
2025-11-15	11835553	<50	<50
2025-11-16	12830956	<50	<50
2025-11-17	12836026	<50	<50
2025-11-18	13034125	<50	<50
2025-11-19	12836026	<50	<50
2025-11-20	12830956	<50	<50
2025-11-21	12830956	<50	<50
2025-11-22	10893943	<50	<50
2025-11-23	12836026	<50	<50
2025-11-24	10953012	<50	<50
2025-11-25	11835553	<50	<50
2025-11-26	12830956	<50	<50
2025-11-27	11830483	<50	<50
2025-11-28	12830956	<50	<50
2025-11-29	13772566	<50	<50
2025-11-30	11894416	<50	<50
2025-12-01	12830956	<50	<50
2025-12-02	11894416	<50	<50
2025-12-03	12830956	<50	<50
2025-12-04	13772566	<50	<50
2025-12-05	11894416	<50	<50
2025-12-06	12836026	<50	<50
2025-12-07	13772566	<50	<50
2025-12-08	26603522	<50	<50
2025-12-09	25666982	<50	<50
2025-12-10	27545132	<50	<50
2025-12-12	3049574	<50	<50
2025-12-15	3154989	<50	<50
2025-12-16	79513465	<50	<50
2025-12-17	79513465	<50	<50
2025-12-18	106058124	80	<50
2025-12-19	51968333	<50	<50
2025-12-20	2719050	<50	<50
2026-01-05	27545132	<50	<50
2026-01-06	29748947	<50	<50
2026-01-07	13772566	<50	<50
2026-01-08	44413431	<50	<50
2026-01-09	13772566	<50	<50
2026-01-16	18613689	<50	<50
2026-01-17	17643861	<50	<50
2026-01-18	37402740	<50	<50
2026-01-19	9297174	<50	<50
2026-01-23	27830089	<50	<50
2026-01-24	30245101	<50	<50
2026-01-27	12836026	<50	<50
