week_start	Neurophysiology
2024-05-20	347563348
2024-05-27	3468286
2024-06-10	3490246
2024-07-08	209518318
2024-07-22	134723619
2024-08-19	702839
2024-08-26	6944369
2024-09-02	38164425
2024-09-09	29337960
2024-09-16	214782809
2024-09-30	6297992
2024-10-07	8377218
2024-10-14	3400400
2024-10-21	134191453
2024-10-28	2376358
2024-11-04	3575881
2024-11-11	4211118
2024-11-18	12296811
2024-11-25	6903578
2024-12-02	702839
2024-12-23	679666
2025-02-10	2083252
2025-02-17	702839
2025-02-24	706509
2025-03-03	662709
2025-03-10	663620
2025-07-21	6973521
2025-07-28	43289671
2025-08-04	28578285
2025-08-11	37751620
2025-08-18	10456698
2025-08-25	18821619
2025-09-01	23163023
2025-09-08	20199332
2025-09-15	3507065
2025-09-29	698233
2025-10-06	2291980
2025-12-08	6271851
2025-12-15	554233612
2025-12-22	11197991
2025-12-29	20872997
2026-01-05	16850073
2026-01-12	421461239
2026-01-19	27313674
2026-01-26	34843111
2026-02-16	18170472
2026-02-23	84286417
2026-03-02	90157446
2026-03-09	27781182
2026-03-16	110844886
2026-03-23	81735023
2026-03-30	75847626
2026-04-06	84552720
2026-04-13	61758052
2026-04-20	216837641
2026-04-27	65912522
2026-05-04	6326091
2026-05-11	53554237
2026-05-18	547688038
2026-05-25	106151241
2026-06-01	87538328
2026-06-08	213499625
2026-06-15	107836544
2026-06-22	204170607
2026-06-29	146253228
2026-07-06	215387539
2026-07-13	131296675
2026-07-20	15512208
2026-07-27	224267885
2026-08-03	48986588
