week_start	Microscopy	Miscellaneous
2026-03-23	129901529036	3564
2026-03-30	0	808
2026-04-13	64880904625	790
2026-04-20	246930266	0
2026-05-11	1204332052	808
2026-05-18	319922720	808
2026-05-25	41925120	0
2026-06-08	1548432647	0
2026-06-15	45905285	0
2026-06-22	30788760	337092412658
2026-06-29	35637537741	8591217364
2026-07-06	4854329510	222312603727
2026-07-13	3080856204	4391322824
2026-07-20	151511840	0
2026-08-03	0	3566491542
