date	bytes_sent
2023-03-06	628765726670
2023-03-07	743505002728
2023-03-08	70202407493
2023-03-09	904373683
2023-04-11	1539741244
2023-04-12	66769588482
2023-04-15	24631008
2023-04-16	70562111370
2023-05-23	2523936
2023-05-25	2523936
2023-05-26	2523936
2023-05-27	1261968
2023-05-28	1261968
2023-05-29	1261968
2023-05-30	1261968
2023-05-31	1261968
2023-06-01	1261968
2023-06-02	1261968
2023-06-03	1261968
2023-06-04	1261968
2023-06-05	1261968
2023-06-06	753072
2023-06-07	1261968
2023-06-08	1261968
2023-06-09	1261968
2023-06-10	1261968
2023-06-11	1261968
2023-06-12	1261968
2023-06-13	1261968
2023-06-14	1261968
2023-06-15	1261968
2023-06-16	1261968
2023-06-17	2523936
2023-06-18	1372168
2023-06-19	1261968
2023-06-20	1261968
2023-06-21	1261968
2023-06-22	1261968
2023-06-23	1261968
2023-06-24	2523936
2023-06-25	433434942
2023-06-26	3300386472
2023-06-27	1261968
2023-06-30	1261968
2023-07-01	106081362
2023-07-02	1261968
2023-07-03	35219146
2023-07-04	1261968
2023-07-05	1261968
2023-07-06	1261968
2023-07-07	1392512
2023-07-08	1261968
2023-07-09	1261968
2023-07-10	1261968
2023-07-11	130979062
2023-07-12	9253944
2023-07-13	1261968
2023-07-14	412310123
2023-07-15	1261968
2023-07-16	1261968
2023-07-17	2559550961
2023-07-18	13620890730
2023-07-19	1802167733
2023-07-20	1261968
2023-07-21	145319626
2023-07-22	1261968
2023-07-23	1261968
2023-07-24	1261968
2023-07-25	1261968
2023-07-26	1261968
2023-07-27	7524088587
2023-07-28	111826752329
2023-07-29	38234919520
2023-07-30	1261968
2023-07-31	115771392000
2023-08-01	1261968
2023-08-02	179195856
2023-08-03	191747998
2023-08-04	1261968
2023-08-05	1261968
2023-08-06	1261968
2023-08-07	189345286
2023-08-08	1261968
2023-08-09	1261968
2023-08-10	1261968
2023-08-11	1261968
2023-08-12	1261968
2023-08-13	1261968
2023-08-14	137609946
2023-08-15	1261968
2023-08-16	1261968
2023-08-17	1261968
2023-08-18	1261968
2023-08-19	1261968
2023-08-20	1392512
2023-08-21	1261968
2023-08-22	993936687
2023-08-23	4399786086
2023-08-24	4837697226
2023-08-25	1261968
2023-08-26	1261968
2023-08-27	1261968
2023-08-28	1388856
2023-08-29	1261968
2023-08-30	72130948340
2023-08-31	1261968
2023-09-01	1261968
2023-09-02	1261968
2023-09-03	3785904
2023-09-04	1261968
2023-09-05	10000398206
2023-09-06	6418417523
2023-09-07	6071860490
2023-09-08	601635189
2023-09-10	1261968
2023-09-11	49071444
2023-09-12	37695492
2023-09-13	1261968
2023-09-14	1261968
2023-09-15	1261968
2023-09-16	1261888
2023-09-17	1392512
2023-09-18	1261968
2023-09-19	54650988
2023-09-20	1261968
2023-09-21	364733874
2023-09-22	1261968
2023-09-23	1261968
2023-09-24	1261968
2023-09-25	222724896
2023-09-26	752109389
2023-09-27	61638079075
2023-09-28	5975146768
2023-09-29	68552559692
2023-09-30	108309037383
2023-10-01	1262040
2023-10-02	732027423
2023-10-03	827451748
2023-10-10	20259924
2023-10-11	669086489
2023-10-12	1261968
2023-10-15	1261968
2023-10-16	1638466024
2023-10-18	66769588482
2023-10-19	770878970
2023-10-21	66769588482
2023-10-25	70733916210
2023-10-26	306432346
2023-11-01	70931302897
2023-11-02	81054331413
2023-11-03	635650448
2023-11-04	591682801830
2023-11-05	1643936699
2023-11-06	584737041
2023-11-07	868341575220
2023-11-09	548412375
2023-11-10	101126402
2023-11-12	56363057152
2023-11-13	10454195515
2023-11-16	650257257
2023-11-19	1747850007
2023-11-20	52409951599
2023-11-21	1637866220161
2023-11-22	70347604249
2023-11-23	479739383309
2023-11-24	22016366
2023-11-27	950009888
2023-11-28	73636211984
2023-11-29	1030856806
2023-11-30	19914432
2023-12-01	8477567536
2023-12-04	1261968
2023-12-06	2442505566
2023-12-07	854680902
2023-12-08	252263906
2023-12-09	8843580
2023-12-10	2453802509
2023-12-11	100751304
2023-12-13	368626560
2023-12-18	123536080
2023-12-22	89447092
2023-12-29	336949028
2024-01-03	51688612
2024-01-05	492417388
2024-01-09	899774852
2024-01-15	66799984194
2024-01-22	86990857
2024-01-23	137063400
2024-01-24	24455964
2024-01-26	86589533
2024-01-27	109084527
2024-01-28	65516797
