week_start	Neurophysiology
2025-06-23	308885324
2025-06-30	15937300
2025-07-07	15937300
2025-07-14	73128304
2025-07-28	57864314
2025-08-18	15937300
2025-08-25	57864314
2025-10-06	39037396
2025-12-15	120312294
2026-01-12	47811900
2026-01-19	15937300
2026-01-26	30217256
2026-02-02	27647058
2026-02-09	15937300
2026-02-16	124735134
2026-02-23	42811792
2026-03-02	20902902
2026-03-16	20831544
2026-03-23	28514008
2026-03-30	2252100
2026-04-06	196833568
2026-04-13	165654959
2026-04-20	55294116
2026-04-27	206758846
2026-05-11	60792848
2026-05-18	15511160
2026-05-25	84880826
2026-06-01	35532264
2026-06-08	6072604
