region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/LA	70846754605	16783	13	100
USA/MA	325283436307	10867	84	187
USA	69725232236	13331	73	28
AWS/us-east-1	193526192950	23106	138	69
USA/OR	924739848	277	0	5
CHN	366061971255	23727	51	75
USA/VA	394991420649	267	190	8
AWS/ap-southeast-1	775811244	130	130	0
POL/30	193452737477	146	117	16
GH-actions	2737788832	8080	860	565
USA/MD	148163777	53	11	10
GCP/us-central1	194952345765	106	75	2
KOR/27	18281526117	17	9	1
USA/CA	151596173167	202	84	64
USA/WA	523723358	178	2	8
HUN/BU	191036071936	217	74	6
USA/PA	973155786	1283	83	74
VPN	202496501567	568	465	49
ITA/25	52165420206	155	22	7
KOR/11	193119098424	341	69	2
CHE/ZH	200165717789	176	74	5
USA/NY	208139773767	90	82	2
GBR/ENG	218731212	19	19	0
JPN/26	193742721825	85	72	9
GCP/asia-southeast1	37386825504	16	16	0
MEX/CMX	643093965	680	113	63
USA/NJ	104891441	346	76	73
KOR/44	192373252150	69	69	0
KOR/30	1941299247	529	3	51
AWS/us-west-2	4712630039	97	12	3
USA/IL	1018953316	42	35	2
GCP/us-west1	170879976366	62	62	0
HKG/KKC	757350239	91	0	1
CHE/BL	2320417234	666	0	13
VNM/43	12512028	1	1	0
HKG	7402404	2	2	0
UKR/71	15132348	1	1	0
BGD	20241972	3	3	0
MYS/04	1113636	1	1	0
ALB/11	20241972	2	2	0
CHL/RM	6943848	2	2	0
ITA/62	35028320524	13	13	0
GCP/us-east1	20901052523	6	6	0
ARE/SH	8647056	1	1	0
TUR/35	5864568250	6	6	0
JAM	8909088	1	1	0
ZAF/WC	14608284	2	2	0
CHE/SZ	342261231	94	0	3
VNM/HN	57712548	6	6	0
GEO/TB	13363632	1	1	0
ARG/B	7570272964	4	4	0
PAK/SD	2161764	1	1	0
POL/12	23513780	24	4	1
CHE/VD	2553016	12	2	1
ZAF/GP	571984812	1	1	0
CHN/GD	10154350	27	1	2
SGP	18085244	14	4	2
VNM/SG	40287420	4	4	0
KEN/30	16966572	2	2	0
BRA/RJ	13167108	2	2	0
PSE	24237960	1	1	0
MYS/13	917112	1	1	0
MEX/MIC	3733956	1	1	0
ARE/AZ	1113636	1	1	0
TGO/M	11136360	1	1	0
GAB/1	1113636	1	1	0
ALB	13953204	1	1	0
SEN/DK	7664436	1	1	0
JPN/13	7299578560	2	2	0
AUT/9	148075665	36	3	2
USA/NV	1277507118	322	1	4
ARE/DU	11529408	1	1	0
ARG/X	8122992	1	1	0
TUN/61	3799464	1	1	0
LBN/BA	6026736	1	1	0
MEX/NLE	4389036	1	1	0
USA/SC	3995988	1	1	0
PHL	3013368	1	1	0
VEN/A	5764704	1	1	0
ESP/MD	13036092	1	1	0
BRA/MG	6026736	1	1	0
MEX/JAL	14673792	1	1	0
BRA/SP	11070852	1	1	0
USA/TX	60398376	1	1	0
AZE/BA	24565500	1	1	0
ISR/HA	10612296	1	1	0
IRQ/BG	10743312	1	1	0
SYC	4782084	1	1	0
MEX/COA	12774060	1	1	0
RUS/MOW	9564168	1	1	0
FRA/IDF	6288063	15	3	3
CHN/SH	224517485	49	0	1
CAN/BC	13514846	11	2	3
DEU/HE	15709085	2	0	1
TWN/TXG	249310744	70	0	2
USA/NC	3872506104	27	1	1
AUS/ACT	80472496	1	1	0
LBN/BI	11070852	1	1	0
TUR/34	149808632	1	1	0
ARG/F	7860960	1	1	0
USA/CO	3563136	1	0	1
ESP/CT	3792414220	436	6	1
AWS/us-east-2	852924496	92	2	1
VNM	11791440	1	1	0
MYS/07	9957216	1	1	0
IND/CG	2030748	1	1	0
ARG/V	4585560	1	1	0
MEX/YUC	3537432	1	1	0
SAU/01	1375668	1	1	0
