asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
sub-10F-5/sub-10F-5_ses-20240928T165424_ecephys.nwb	109996635081	2563	69	40
sub-11G-4/sub-11G-4_ses-20240928T165426_ecephys.nwb	73981429181	1493	46	20
sub-6C-2/sub-6C-2_ses-20240928T165241_ecephys.nwb	21286273002	672	44	16
sub-3C-3/sub-3C-3_ses-20240928T165421_ecephys.nwb	16933044213	733	58	19
sub-1A-0/sub-1A-0_ses-20240928T165245_ecephys.nwb	92202871484	2283	50	18
sub-8D-2/sub-8D-2_ses-20240928T165045_ecephys.nwb	44470674399	1283	49	15
sub-11G-0/sub-11G-0_ses-20240928T192015_ecephys.nwb	53291185795	1693	58	30
sub-9E-2/sub-9E-2_ses-20240928T165423_ecephys.nwb	37135529684	1015	51	15
sub-3C-7/sub-3C-7_ses-20240928T165425_ecephys.nwb	72205708628	1522	52	19
sub-4C-1/sub-4C-1_ses-20240928T165426_ecephys.nwb	41720024636	1181	47	22
sub-7D-4/sub-7D-4_ses-20240928T165241_ecephys.nwb	37014743772	1264	46	15
sub-3C-0/sub-3C-0_ses-20240928T165422_ecephys.nwb	27897918441	929	52	21
sub-11G-3/sub-11G-3_ses-20240928T165427_ecephys.nwb	88410026096	1754	58	20
sub-6C-1/sub-6C-1_ses-20240928T165420_ecephys.nwb	22494472139	666	47	15
sub-5C-1/sub-5C-1_ses-20240928T165106_ecephys.nwb	14427961389	793	72	26
sub-4C-5/sub-4C-5_ses-20240928T192016_ecephys.nwb	34675254783	1192	57	27
sub-9E-6/sub-9E-6_ses-20240928T165422_ecephys.nwb	29367308708	1059	52	23
sub-12G-1/sub-12G-1_ses-20240928T165245_ecephys.nwb	94042516803	2244	55	20
sub-5C-2/sub-5C-2_ses-20240928T165241_ecephys.nwb	28227747994	1020	46	17
sub-7D-1/sub-7D-1_ses-20240928T165425_ecephys.nwb	55541161609	1604	49	20
sub-2B-1/sub-2B-1_ses-20240928T165427_ecephys.nwb	66203573624	1447	46	20
sub-12G-3/sub-12G-3_ses-20240928T165243_ecephys.nwb	70634997983	1813	46	16
sub-10F-6/sub-10F-6_ses-20240928T165427_ecephys.nwb	117181681936	2143	54	22
sub-7D-3/sub-7D-3_ses-20240928T165424_ecephys.nwb	36945526301	1272	45	16
sub-5C-3/sub-5C-3_ses-20240928T165243_ecephys.nwb	60668455683	1668	51	27
sub-9E-4/sub-9E-4_ses-20240928T165422_ecephys.nwb	29060784151	1070	45	13
sub-11G-2/sub-11G-2_ses-20240928T165427_ecephys.nwb	99641508825	2424	47	24
sub-10F-2/sub-10F-2_ses-20240928T165008_ecephys.nwb	69271651363	2828	54	32
sub-9E-1/sub-9E-1_ses-20240928T165422_ecephys.nwb	29470426157	1074	31	12
sub-4C-0/sub-4C-0_ses-20240928T165242_ecephys.nwb	31025039811	977	44	18
sub-9E-3/sub-9E-3_ses-20240928T165423_ecephys.nwb	36258925273	1192	39	22
sub-10F-7/sub-10F-7_ses-20240928T165426_ecephys.nwb	117610612943	2544	57	32
sub-9E-8/sub-9E-8_ses-20240928T165424_ecephys.nwb	59029905442	1591	39	12
sub-4C-2/sub-4C-2_ses-20240928T164959_ecephys.nwb	29573814893	897	28	15
sub-8D-4/sub-8D-4_ses-20240928T165242_ecephys.nwb	45416430613	1550	51	26
sub-4C-4/sub-4C-4_ses-20240928T165427_ecephys.nwb	69144155605	1793	39	17
sub-3C-4/sub-3C-4_ses-20240928T165422_ecephys.nwb	13215290426	492	40	15
sub-9E-7/sub-9E-7_ses-20240928T165425_ecephys.nwb	55965409028	1791	40	21
sub-7D-5/sub-7D-5_ses-20240928T165048_ecephys.nwb	48378420585	1485	44	25
sub-7D-7/sub-7D-7_ses-20240928T165241_ecephys.nwb	15664778485	632	52	18
sub-12G-0/sub-12G-0_ses-20240928T165425_ecephys.nwb	50785414748	1517	48	25
sub-7D-0/sub-7D-0_ses-20240928T165425_ecephys.nwb	61215256148	1454	41	19
sub-5C-5/sub-5C-5_ses-20240928T165426_ecephys.nwb	84080440498	2084	35	17
sub-8D-1/sub-8D-1_ses-20240928T165423_ecephys.nwb	43890186250	1319	36	16
sub-6C-4/sub-6C-4_ses-20240928T192014_ecephys.nwb	16161534592	596	42	13
sub-12G-2/sub-12G-2_ses-20240928T165429_ecephys.nwb	96639821407	2979	72	41
sub-5C-4/sub-5C-4_ses-20240928T165050_ecephys.nwb	78294878072	2127	46	28
sub-9E-5/sub-9E-5_ses-20240928T165423_ecephys.nwb	46480255320	1171	34	17
sub-10F-3/sub-10F-3_ses-20240928T165423_ecephys.nwb	72252375937	2637	50	34
sub-4C-3/sub-4C-3_ses-20240928T165423_ecephys.nwb	14831548745	512	32	16
sub-8D-3/sub-8D-3_ses-20240928T165422_ecephys.nwb	42639457947	1391	37	16
sub-2B-2/sub-2B-2_ses-20240928T165424_ecephys.nwb	49565716052	1186	51	27
