region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	6451938302	509	180	33
GitHub	445958776	889	98	98
AWS/us-east-1	1076647921	115	4	12
USA/MA	3012994629	346	0	37
USA	1291957260	81	26	5
CHN	1601991515	151	1	12
USA/MD	268558920	270	50	35
AWS/ap-southeast-1	148310112	30	30	0
USA/NY	890443694	13	13	0
MEX/CMX	347077408	376	51	38
AWS/us-east-2	186204227	3	3	0
CAN/NL	890443694	13	13	0
USA/MI	890443694	13	13	0
USA/NH	8132550616	12500	1500	1152
USA/VT	656988628	956	116	29
USA/NC	2048	6	0	1
USA/PA	68738042	105	13	10
CZE/80	18220279	13	2	1
USA/CA	7628244	12	3	3
CHN/SH	48473068	2	2	0
GCP/us-central1	205910096	5	5	0
GCP/us-west2	173362148	5	5	0
USA/DC	61271520	53	28	5
USA/IL	11481152	13	2	2
FRA/IDF	9929300	13	3	3
AWS/us-west-2	26538532	48	6	2
USA/WA	6526672	8	2	2
VNM/HN	45462552	2	2	0
PAK/PB	11856948	1	1	0
BRA/RJ	3340908	1	1	0
VNM/27	12577536	1	1	0
BGD	2685828	1	1	0
VNM/HP	7271388	1	1	0
EST/37	7243696	1	1	0
CHE/VD	3374712	11	1	1
GCP/asia-south1	2248312	8	1	1
