region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GCP/asia-east1	3983155562	1936	95	32
USA/MA	952336990360	18213	53	150
CHN	1166901888787	41002	2317	492
VPN	765147533987	416468	27069	19929
AWS/us-east-1	850179194506	103352	502	307
USA/VA	85966891560	2402	221	631
AWS/ap-southeast-1	1010591916	176	176	0
CAN/QC	245149014351	14085	106	12
PAK	80989971809	64	51	12
USA	50411489503	17757	611	227
GH-actions	64505585148	84705	3818	1772
GBR/ENG	677617492740	22013	464	112
JPN/13	76868174860	191	54	36
GBR/SCT	155030952086	6567	105	63
USA/TX	62405516617	1054	109	141
ISR/TA	109766066828	80	63	12
ITA/45	2752740756	540	0	31
USA/CA	110381596475	5440	332	32
USA/DC	66025794894	5945	424	93
CHE/VD	54929514584	547	40	9
RUS/MOS	9442885376	513	82	20
USA/NY	254739719373	8408	706	124
USA/IL	147431059197	4319	210	1777
TWN/NWT	54772596116	31	31	0
DEU/NI	45995825176	27	27	0
USA/WA	112142435847	216	78	9
DEU/NW	72618132485	135	52	32
KOR/11	56385524972	32	32	0
GCP/us-west1	58656955052	253	43	8
KOR/27	54794982632	51	34	4
DEU/BY	91738273007	52	52	0
CHN/SH	427468667794	139	122	17
USA/FL	60947326164	702	42	39
AWS/us-west-2	57841520662	45354	62	129
GCP/us-central1	13644885075	194	19	13
PAK/PB	8408152452	20	14	6
USA/MD	286296024	265	35	20
DEU/BW	10331305105	980	78	32
ZAF/WC	29282076	3	3	0
MEX/JAL	5306148	2	2	0
BLR/HO	27709884	2	2	0
COL/VAC	5109624	1	1	0
ISR/JM	11987964	1	1	0
MEX/CMX	166074804	509	83	55
DEU/HE	36885597443	20	20	0
VNM/13	1375668	1	1	0
BRA/SP	96951840	9	9	0
BRA/RJ	36356940	3	3	0
USA/CT	1179144	1	1	0
IND/UP	1113636	1	1	0
ITA/62	14346252	1	1	0
CHL/RM	1156945148	8	8	0
HKG/KKC	975977605	117	0	1
ISR/M	1411202204	10	10	0
VNM/CT	54830196	4	4	0
MEX/CHP	2947860	1	1	0
KOR	3409741774	153	12	5
PAK/IS	2330902758	16	15	1
PRT	3035996332	5234	31	1
FRA/PDL	4960764988	4	3	1
BRA/MG	16114968	2	2	0
VEN/E	917112	1	1	0
AGO/LUA	6681816	3	3	0
IRQ	23975928	3	3	0
BGD	36946512	6	6	0
BRA/PR	32164428	5	5	0
USA/NJ	340261729	111	13	6
LVA/RIX	2423796	1	1	0
PAK/SD	78609600	4	4	0
MAR/06	17621652	2	2	0
VNM/DN	22927800	3	3	0
ARG/X	9171120	2	2	0
OMN/MA	4913100	2	2	0
GUY/DE	9367644	1	1	0
BOL/S	917112	1	1	0
ZMB/09	1048128	1	1	0
ARE/DU	44545440	3	3	0
NLD	45372388514	2132	19	21
AWS/us-east-2	1331477619	328	26	10
CAN/AB	4008363294	14	6	2
POL/06	154174208	42	7	2
CAN/ON	7692449100	579	12	2
BRA/PA	1375668	1	1	0
COL/DC	46772712	5	5	0
DZA/05	4978608	1	1	0
DOM/32	11594916	1	1	0
IRQ/BG	67669764	5	5	0
UKR/30	9760692	3	3	0
TWN/CHA	63721967624	97	32	40
FRA/IDF	34040640	168	13	13
SWE/W	731597055778	61	33	18
USA/GA	8230696558	3056	12	120
ARG/R	29413092	2	2	0
BRA/CE	16245984	1	1	0
KOR/41	262473636	981	160	31
DOM/25	21028068	1	1	0
QAT/DA	224094704	2	2	0
USA/TN	5523196769	1166	17	105
USA/PA	7075642065	3442	292	27
GBR/WLS	55486284	3	2	1
BRA/MT	1113636	1	1	0
DZA/07	917112	1	1	0
VNM/SG	113001300	9	9	0
SWE/O	87088820	3	1	1
IND	14739300	2	2	0
VNM/52	917112	1	1	0
NLD/GE	216490770651	9	9	0
BRA/RS	28758012	3	3	0
SRB/00	50703192	1	1	0
VEN/I	11594916	1	1	0
UZB/TK	9105612	1	1	0
VNM/35	34064160	1	1	0
DZA/27	11267376	1	1	0
SYR	1179144	1	1	0
IRQ/NI	1113636	1	1	0
LKA/1	14149728	1	1	0
ESP/MC	18669780	1	1	0
NOR/50	1982216936	77	2	3
NOR/03	2313816221	1	1	0
MYS/10	26203200	3	3	0
BGD/C	50572176	5	5	0
VNM	3471924	3	3	0
MYS/08	7533420	1	1	0
NLD/DR	185947933062	9	9	0
ARE/AZ	6419784	2	2	0
BGD/E	1113636	1	1	0
HKG	130491936	5	5	0
BRA/SC	25155072	2	2	0
MEX/MEX	4782084	1	1	0
DZA/09	4585560	1	1	0
TUN/11	8712564	1	1	0
VNM/HN	45200520	9	9	0
ZAF/GP	15852936	4	4	0
BRA/BA	37994640	5	5	0
PER/LMA	15394380	1	1	0
BRA/MS	12184488	1	1	0
DEU/BE	18481944	40	6	4
