date	bytes_sent	number_of_requests	number_of_downloads
2025-07-25	3760552160	560	160
2025-07-26	400522424	480	60
2025-07-28	200194688	<50	<50
2025-07-29	49928352	<50	<50
2025-07-30	250604320	<50	<50
2025-07-31	100097344	<50	<50
2025-08-01	100097344	<50	<50
2025-08-02	100097344	<50	<50
2025-08-03	150025696	<50	<50
2025-08-04	150025696	<50	<50
2025-08-05	50168992	<50	<50
2025-08-06	49928352	<50	<50
2025-08-07	100337984	<50	<50
2025-08-08	49928352	<50	<50
2025-08-10	49928352	<50	<50
2025-08-11	49928352	<50	<50
2025-08-13	99856704	<50	<50
2025-08-14	49928352	<50	<50
2025-08-15	49928352	<50	<50
2025-08-18	49928352	<50	<50
2025-08-19	100097344	<50	<50
2025-08-21	50168992	<50	<50
2025-08-22	50168992	<50	<50
2025-08-24	49928352	<50	<50
2025-08-27	50168992	<50	<50
2025-08-28	49928352	<50	<50
2025-08-29	49928352	<50	<50
2025-08-31	100097344	<50	<50
2025-09-01	49928352	<50	<50
2025-09-03	50168992	<50	<50
2025-09-04	150025696	<50	<50
2025-09-05	50168992	<50	<50
2025-09-09	199441452	<50	<50
2025-09-11	50168992	<50	<50
2025-09-12	3221321088	100	80
2025-09-14	3072634964	60	60
2025-09-17	49196508	<50	<50
2025-10-03	42776724	<50	<50
2025-10-08	8092080	<50	<50
2025-12-12	49928352	<50	<50
2025-12-16	428094780	60	60
2025-12-18	3105183424	60	60
2025-12-19	466613484	60	60
2025-12-20	49928352	<50	<50
2025-12-28	100337984	<50	<50
2025-12-29	49928352	<50	<50
2026-01-02	99856704	<50	<50
2026-01-03	50168992	<50	<50
2026-01-06	50168992	<50	<50
2026-01-08	49928352	<50	<50
2026-01-09	99856704	<50	<50
2026-01-11	49928352	<50	<50
2026-01-12	49928352	<50	<50
2026-01-16	149785056	<50	<50
2026-01-17	450077088	<50	<50
2026-01-18	900876096	<50	<50
2026-01-22	50168992	<50	<50
2026-01-23	199954048	<50	<50
2026-01-24	100097344	<50	<50
2026-01-26	200435328	<50	<50
2026-01-27	150025696	<50	<50
2026-01-28	100337984	<50	<50
2026-01-29	50168992	<50	<50
2026-01-30	200194688	<50	<50
2026-01-31	200435328	<50	<50
2026-02-01	50168992	<50	<50
2026-02-03	49928352	<50	<50
2026-02-04	49928352	<50	<50
2026-02-05	49928352	<50	<50
2026-02-20	176433796	80	<50
2026-02-24	50168992	<50	<50
2026-02-25	26241444	<50	<50
2026-02-26	68461696	80	<50
2026-02-27	15630616	<50	<50
2026-02-28	26590240	<50	<50
2026-03-01	5108156	<50	<50
2026-03-02	20238900	<50	<50
2026-03-03	16744252	<50	<50
2026-03-04	11177540	<50	<50
2026-03-05	10784492	<50	<50
2026-03-06	10412836	<50	<50
2026-03-07	26218584	<50	<50
2026-03-08	16526336	<50	<50
2026-03-09	15543716	<50	<50
2026-03-10	15565108	<50	<50
2026-03-19	267927720	<50	<50
2026-03-26	10379580	<50	<50
2026-04-10	2241304	<50	<50
2026-04-21	323544012	<50	<50
2026-04-23	3105183424	60	60
2026-05-12	49928352	<50	<50
2026-05-14	1876872	<50	<50
2026-05-15	57416052	<50	<50
2026-05-17	64597604	<50	<50
2026-05-18	153613324	<50	<50
2026-05-19	205740008	<50	<50
2026-05-20	19689176	<50	<50
2026-05-21	13033020	<50	<50
2026-05-23	10718984	<50	<50
2026-05-24	9232224	<50	<50
2026-05-25	7202944	<50	<50
2026-05-26	3114896928	80	60
2026-05-27	131056184	100	<50
2026-05-28	26456560	80	<50
2026-05-29	11259900	<50	<50
2026-05-30	1898264	<50	<50
2026-05-31	5738908	<50	<50
2026-06-03	2633236	<50	<50
2026-06-04	5717516	<50	<50
2026-06-05	2138904	<50	<50
2026-06-10	24819732	100	<50
2026-06-11	6872468	<50	<50
2026-06-12	12163896	<50	<50
2026-06-13	4767084	<50	<50
2026-06-14	3534496	<50	<50
2026-06-15	3403480	<50	<50
2026-06-17	70843056	80	<50
2026-06-18	3987160	<50	<50
2026-06-19	3987160	<50	<50
2026-06-20	3987160	<50	<50
