week_start	Neurophysiology
2024-03-18	776784796
2024-03-25	117336396
2024-04-01	38981116
2024-04-15	34657588
2024-04-22	12249996
2024-04-29	84378784
2024-06-10	23713896
2024-06-24	7860960
2024-07-01	442162672
2024-07-08	37214330268
2024-07-15	569122740
2024-07-22	64525380
2024-07-29	1002103188
2024-08-05	8721001788
2024-08-12	199450080
2024-08-26	210714052
2024-09-02	10754946000
2024-09-09	24643119748
2024-09-16	2032973216
2024-09-23	537054788
2024-10-14	406039144
2024-10-28	150660944
2024-11-04	111233972
2024-11-18	517879352
2024-12-02	204690720
2024-12-09	6355048624
2024-12-16	1689745628
2025-01-20	22076196
2025-02-10	104878308
2025-04-07	19922944
2025-04-21	19193844
2025-04-28	197157300
2025-05-12	10485760
2025-05-19	99463008
2025-05-26	48748884
2025-07-14	158552704
2025-07-28	8051701340
2025-08-11	5885058288
2025-08-18	13703060704
2025-08-25	5885058288
2025-09-01	4613734400
2025-09-08	22077537120
2025-10-06	19635064
2025-11-03	47504232
2025-12-01	1326295672
2025-12-08	8922467688
2025-12-15	53597340280
2025-12-22	11800247188
2025-12-29	101952312
2026-01-12	38194359420
2026-01-19	13703060704
2026-01-26	21154689756
2026-02-02	7013240520
2026-02-09	141257112
2026-02-16	136703424
2026-02-23	110988136
2026-03-02	630754252
2026-03-09	603909024
2026-03-16	171991296
2026-03-23	38325260
2026-03-30	979263416
2026-04-06	303695172
2026-04-13	1757353984
2026-04-20	1152650500
2026-04-27	341761716
2026-05-04	115615500
2026-05-11	1561276960
2026-05-18	381581260
2026-05-25	158222496
2026-06-01	288921776
2026-06-08	870284172
2026-06-15	366896664
2026-06-22	156691408
2026-06-29	1464666596
2026-07-06	1306019076
2026-07-13	55796917
2026-07-20	45218533444
