date	bytes_sent
2023-10-04	8218835400
2023-10-05	3144384
2023-10-09	30036159
2023-10-10	211608
2023-10-20	70659360
2023-10-21	103663280
2023-10-22	96275080
2023-10-23	139484672
2023-10-24	203683376
2023-10-25	117704152
2023-10-31	115696852
2023-11-01	160371584
2023-11-02	133969740
2023-11-03	11046352
2023-11-05	27603052
2023-11-06	55744052
2023-11-10	55987464
2023-11-12	35915032
2023-11-14	211608
2023-11-17	86860707
2023-11-18	11257960
2023-11-19	142282372
2023-11-21	8260828160
2023-11-22	211608
2023-11-23	211608
2023-11-29	9957256
2023-12-02	423216
2023-12-05	211608
2023-12-09	211608
2023-12-12	3354869300
2023-12-13	11046352
2024-01-04	11046352
2024-01-05	11046352
2024-01-19	40128764
2024-01-22	790757744
2024-01-23	204417712
2024-01-24	340265508
2024-01-25	305756408
2024-01-26	455839844
2024-01-27	472807720
2024-01-28	348754520
2024-01-29	309917252
2024-01-30	8508531688
2024-01-31	282780080
2024-02-01	679749576
2024-02-02	307114356
2024-02-09	36060448
2024-02-26	20176464
2024-03-05	7795452
2024-03-07	28417584
2024-03-08	66833804
2024-03-09	7926468
2024-03-10	9433152
2024-03-12	2556596772
2024-03-13	1461857548
2024-03-14	15656412
2024-03-18	2525638344
2024-03-19	2110376948
2024-03-20	3366214796
2024-03-21	3257493544
2024-03-23	13865572
2024-03-25	2583489620
2024-03-26	1109614276
2024-03-27	2405498752
2024-03-28	2394957540
2024-03-30	11856948
2024-03-31	7795452
2024-04-04	696748492
2024-04-05	2403526692
2024-04-06	170635992
2024-04-08	10284756
2024-04-09	21748656
2024-04-11	16249568
2024-04-12	17041920
2024-04-17	12577536
2024-04-19	1738668720
2024-04-21	9760692
2024-04-22	462656756
2024-04-23	642554388
2024-04-24	247921032
2024-04-27	15656412
2024-04-29	9564168
2024-04-30	33372016
2024-05-01	21753776
2024-05-02	21753776
2024-05-05	21753776
2024-05-06	146197784
2024-05-07	24370960
2024-05-08	29470496
2024-05-09	101461988
2024-05-10	45981664
2024-05-12	6070120
2024-05-13	9498660
2024-05-14	18538764
2024-05-15	7795452
2024-05-16	35437352
2024-05-17	9629676
2024-05-20	8308532444
2024-05-21	68972496
2024-05-23	68972496
2024-05-24	68972496
2024-06-01	117594336
2024-06-02	81259392
2024-06-04	10350264
2024-06-05	9957216
2024-06-06	19128336
2024-06-07	28168440
2024-06-09	225155676
2024-06-10	17687160
2024-06-11	429012836
2024-06-12	165708104
2024-06-13	15590904
2024-06-15	19486000
2024-06-16	9564168
2024-06-17	7795452
2024-06-18	33406604
2024-06-19	7795452
2024-06-20	160935824
2024-06-23	68972496
2024-06-24	45981664
2024-06-25	8185079364
2024-06-26	59803852
2024-06-27	22990832
2024-06-28	137944992
2024-07-01	45981664
2024-07-02	344862480
2024-07-03	74399248
2024-07-08	43890360
2024-07-09	40084376
2024-07-10	18886188
2024-07-11	22990832
2024-07-12	11987964
2024-07-13	961095764
2024-07-14	1255989744
2024-07-15	604129232
2024-07-16	682186932
2024-07-19	22990832
2024-07-20	9957216
2024-07-24	4103558824
2024-07-25	12053472
