region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
HKG/KKC	1026277916	124	0	2
CHN	20596793358	1894	0	27
AWS/ap-southeast-1	313979844	55	55	0
USA/MA	20186532589	443	3	39
VPN	26868552395	123	122	1
USA	4268764030	809	25	8
AWS/us-east-1	13718054763	1652	102	25
CAN/QC	5131196443	10	10	0
GCP/us-central1	12828194091	25	25	0
SYR	1768716	1	1	0
URY/MO	19259352	2	2	0
IND/CH	3668448	1	1	0
PAK	2030748	1	1	0
IND/GJ	1506684	1	1	0
IRQ/MU	3406416	1	1	0
MAR/06	2685828	1	1	0
BRA/SP	2423796	2	2	0
BRA/PR	8974596	1	1	0
AWS/us-east-2	1026277916	2	2	0
ARG/A	1113636	1	1	0
USA/TX	2566340079	5	5	0
USA/CA	3079171310	6	6	0
USA/IL	546598752	14	14	0
NLD	5869219828	275	11	11
RUS/MOW	513105827	1	1	0
BRA/MG	1441176	1	1	0
USA/VA	44610948	1	1	0
JPN/13	8119904	13	1	1
ARG/B	515137356	2	2	0
USA/NY	78965812	1	1	0
USA/DC	513445732	1	1	0
UZB/TK	1244652	1	1	0
OMN/MA	851604	1	1	0
ARG/U	1113636	1	1	0
ZAF/GP	1048128	1	1	0
VEN/V	2751336	2	2	0
PHL/07	6026736	1	1	0
IND/SK	1048128	1	1	0
IDN	1375668	1	1	0
VEN/K	917112	1	1	0
BRA/SC	1375668	1	1	0
USA/OR	609038992	2	2	0
AUT/9	8188500	1	1	0
VNM/HP	1048128	1	1	0
PHL/00	1768716	1	1	0
IRQ/DA	13036092	1	1	0
ZAF/EC	21748656	1	1	0
COD	1506684	1	1	0
USA/MD	513106608	1	1	0
KOR/11	1113636	1	1	0
VNM/HN	11463900	2	2	0
MAR/01	1375668	1	1	0
IRQ/NA	851604	1	1	0
SGP	7140372	1	1	0
VNM/54	4258020	1	1	0
IRQ/BG	5961228	1	1	0
DZA/16	4323528	1	1	0
FRA/IDF	11005344	1	1	0
FRA/OCC	14411760	1	1	0
ARG/X	22665768	1	1	0
BGD/C	917112	1	1	0
JOR	1048128	1	1	0
