week_start	sub-G4-1/sub-G4-1_obj-16ohov9_ecephys.nwb	sub-G4-1/sub-G4-1_obj-17bx4o5_ecephys.nwb	sub-G4-1/sub-G4-1_obj-19haxq6_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1bginsa_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1dhnfjz_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1hm4h1a_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1hu6wxk_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1joyeeu_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1jsky50_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1ju99tf_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1ldec5u_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1n13x7j_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1sq8bpl_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1stiqao_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1t3od71_ecephys.nwb	sub-G4-1/sub-G4-1_obj-1vx1k5s_ecephys.nwb	sub-G4-1/sub-G4-1_obj-5q1wht_ecephys.nwb	sub-G4-1/sub-G4-1_obj-6kz85i_ecephys.nwb	sub-G4-1/sub-G4-1_obj-6n48we_ecephys.nwb	sub-G4-1/sub-G4-1_obj-ad2m03_ecephys.nwb	sub-G4-1/sub-G4-1_obj-armw4k_ecephys.nwb	sub-G4-1/sub-G4-1_obj-eo3zyv_ecephys.nwb	sub-G4-1/sub-G4-1_obj-f8373y_ecephys.nwb	sub-G4-1/sub-G4-1_obj-gg4b2y_ecephys.nwb	sub-G4-1/sub-G4-1_obj-grxpjo_ecephys.nwb	sub-G4-1/sub-G4-1_obj-hzoqri_ecephys.nwb	sub-G4-1/sub-G4-1_obj-maf6pt_ecephys.nwb	sub-G4-1/sub-G4-1_obj-mwkljb_ecephys.nwb	sub-G4-1/sub-G4-1_obj-napd9q_ecephys.nwb	sub-G4-1/sub-G4-1_obj-rjn3on_ecephys.nwb	sub-G4-1/sub-G4-1_obj-us8h8m_ecephys.nwb	sub-G4-1/sub-G4-1_obj-xww88l_ecephys.nwb	sub-G4-2/sub-G4-2_obj-14263is_ecephys.nwb	sub-G4-2/sub-G4-2_obj-14qwcup_ecephys.nwb	sub-G4-2/sub-G4-2_obj-17ozxja_ecephys.nwb	sub-G4-2/sub-G4-2_obj-17q0d00_ecephys.nwb	sub-G4-2/sub-G4-2_obj-17wamgh_ecephys.nwb	sub-G4-2/sub-G4-2_obj-18cato1_ecephys.nwb	sub-G4-2/sub-G4-2_obj-18i1ro7_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1bsg8p_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1d5ux0o_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1en23h7_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1fsj43g_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1fsjsbl_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1kdmj9s_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1q4usrz_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1vd8ct9_ecephys.nwb	sub-G4-2/sub-G4-2_obj-1yfqg25_ecephys.nwb	sub-G4-2/sub-G4-2_obj-41jhsx_ecephys.nwb	sub-G4-2/sub-G4-2_obj-4yoq1d_ecephys.nwb	sub-G4-2/sub-G4-2_obj-6kusvy_ecephys.nwb	sub-G4-2/sub-G4-2_obj-8qqwqn_ecephys.nwb	sub-G4-2/sub-G4-2_obj-cahadw_ecephys.nwb	sub-G4-2/sub-G4-2_obj-ecurxp_ecephys.nwb	sub-G4-2/sub-G4-2_obj-eomdne_ecephys.nwb	sub-G4-2/sub-G4-2_obj-fdx5xd_ecephys.nwb	sub-G4-2/sub-G4-2_obj-fggms1_ecephys.nwb	sub-G4-2/sub-G4-2_obj-gyphzx_ecephys.nwb	sub-G4-2/sub-G4-2_obj-nv6abc_ecephys.nwb	sub-G4-2/sub-G4-2_obj-oxl34c_ecephys.nwb	sub-G4-2/sub-G4-2_obj-re87lg_ecephys.nwb	sub-G4-2/sub-G4-2_obj-sq4iee_ecephys.nwb	sub-G4-2/sub-G4-2_obj-u99sd7_ecephys.nwb	sub-G4-2/sub-G4-2_obj-vqop14_ecephys.nwb	sub-G4-2/sub-G4-2_obj-y9lqyd_ecephys.nwb	sub-G4-3/sub-G4-3_obj-118qeld_ecephys.nwb	sub-G4-3/sub-G4-3_obj-12ov3z0_ecephys.nwb	sub-G4-3/sub-G4-3_obj-13kjh9z_ecephys.nwb	sub-G4-3/sub-G4-3_obj-13v9pgj_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1799zj7_ecephys.nwb	sub-G4-3/sub-G4-3_obj-18f2l4i_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1c899za_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1cnbr1u_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1cw7778_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1euql0m_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1f9eq5c_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1favg8j_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1g6t5ea_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1kfmvrr_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1l5kwto_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1p4j7u4_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1pqpx1b_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1sw44xk_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1trgsph_ecephys.nwb	sub-G4-3/sub-G4-3_obj-1wd2f07_ecephys.nwb	sub-G4-3/sub-G4-3_obj-ce5orb_ecephys.nwb	sub-G4-3/sub-G4-3_obj-d87t29_ecephys.nwb	sub-G4-3/sub-G4-3_obj-hdy1z8_ecephys.nwb	sub-G4-3/sub-G4-3_obj-iczs59_ecephys.nwb	sub-G4-3/sub-G4-3_obj-l2j0ly_ecephys.nwb	sub-G4-3/sub-G4-3_obj-mevd7f_ecephys.nwb	sub-G4-3/sub-G4-3_obj-nr1012_ecephys.nwb	sub-G4-3/sub-G4-3_obj-qwu2i1_ecephys.nwb	sub-G4-3/sub-G4-3_obj-rqeov1_ecephys.nwb	sub-G4-3/sub-G4-3_obj-t1u9bn_ecephys.nwb	sub-G4-3/sub-G4-3_obj-uyfowl_ecephys.nwb	sub-G4-3/sub-G4-3_obj-xgjil5_ecephys.nwb	sub-G4-4/sub-G4-4_obj-10otilr_ecephys.nwb	sub-G4-4/sub-G4-4_obj-10q43vr_ecephys.nwb	sub-G4-4/sub-G4-4_obj-12fx0wd_ecephys.nwb	sub-G4-4/sub-G4-4_obj-13uqmf4_ecephys.nwb	sub-G4-4/sub-G4-4_obj-173ah1e_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1bi593g_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1d4kb37_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1dz2vaf_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1eoznf1_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1g2p0ej_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1jo4u5u_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1ngll0m_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1qzgyu8_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1scisze_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1sozf51_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1tk4d6f_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1tvplyw_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1vcjm82_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1x64s11_ecephys.nwb	sub-G4-4/sub-G4-4_obj-1y3vm58_ecephys.nwb	sub-G4-4/sub-G4-4_obj-29xbtf_ecephys.nwb	sub-G4-4/sub-G4-4_obj-36skho_ecephys.nwb	sub-G4-4/sub-G4-4_obj-4xwm0a_ecephys.nwb	sub-G4-4/sub-G4-4_obj-ecpdd9_ecephys.nwb	sub-G4-4/sub-G4-4_obj-et53nz_ecephys.nwb	sub-G4-4/sub-G4-4_obj-fxil94_ecephys.nwb	sub-G4-4/sub-G4-4_obj-ht0jli_ecephys.nwb	sub-G4-4/sub-G4-4_obj-koniud_ecephys.nwb	sub-G4-4/sub-G4-4_obj-or4nb4_ecephys.nwb	sub-G4-4/sub-G4-4_obj-w5k8od_ecephys.nwb	sub-G4-4/sub-G4-4_obj-xe2bqg_ecephys.nwb	sub-G4-4/sub-G4-4_obj-zdlryz_ecephys.nwb	sub-G4-4/sub-G4-4_obj-zunzui_ecephys.nwb	sub-G4-5/sub-G4-5_obj-13vccxi_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1504ixv_ecephys.nwb	sub-G4-5/sub-G4-5_obj-171g4nr_ecephys.nwb	sub-G4-5/sub-G4-5_obj-177g850_ecephys.nwb	sub-G4-5/sub-G4-5_obj-17okl0g_ecephys.nwb	sub-G4-5/sub-G4-5_obj-18yvjdb_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1a7wmhr_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1ar3jdz_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1b1gn4o_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1c8s5bp_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1dzlvae_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1elxbvs_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1esthfo_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1kc581t_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1lbbdxb_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1mjhcaa_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1moal0x_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1nmp7m1_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1qi8j75_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1rjp7y4_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1u7f9um_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1yjv952_ecephys.nwb	sub-G4-5/sub-G4-5_obj-1ysnhlh_ecephys.nwb	sub-G4-5/sub-G4-5_obj-2m91e3_ecephys.nwb	sub-G4-5/sub-G4-5_obj-cb0tt0_ecephys.nwb	sub-G4-5/sub-G4-5_obj-hio1yh_ecephys.nwb	sub-G4-5/sub-G4-5_obj-hzfchz_ecephys.nwb	sub-G4-5/sub-G4-5_obj-imo4j7_ecephys.nwb	sub-G4-5/sub-G4-5_obj-sx4nok_ecephys.nwb	sub-G4-5/sub-G4-5_obj-uw4w7w_ecephys.nwb	sub-G4-5/sub-G4-5_obj-vupnrv_ecephys.nwb	sub-G4-5/sub-G4-5_obj-zrf91y_ecephys.nwb	sub-G4-6/sub-G4-6_obj-11g9ahr_ecephys.nwb	sub-G4-6/sub-G4-6_obj-15abpy0_ecephys.nwb	sub-G4-6/sub-G4-6_obj-166u3vg_ecephys.nwb	sub-G4-6/sub-G4-6_obj-183uy0c_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1cg3cuw_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1cyd17w_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1d94elz_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1js89t0_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1lx2na3_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1nxmv7m_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1o5dg3k_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1qaa7m3_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1vcuxn7_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1ws08ys_ecephys.nwb	sub-G4-6/sub-G4-6_obj-1y2kmvm_ecephys.nwb	sub-G4-6/sub-G4-6_obj-28ruyv_ecephys.nwb	sub-G4-6/sub-G4-6_obj-3rfpfj_ecephys.nwb	sub-G4-6/sub-G4-6_obj-3yz3zq_ecephys.nwb	sub-G4-6/sub-G4-6_obj-4z0ehh_ecephys.nwb	sub-G4-6/sub-G4-6_obj-5jhcd0_ecephys.nwb	sub-G4-6/sub-G4-6_obj-5rjycu_ecephys.nwb	sub-G4-6/sub-G4-6_obj-5z7wrn_ecephys.nwb	sub-G4-6/sub-G4-6_obj-64stm3_ecephys.nwb	sub-G4-6/sub-G4-6_obj-6dsh6x_ecephys.nwb	sub-G4-6/sub-G4-6_obj-6k0r98_ecephys.nwb	sub-G4-6/sub-G4-6_obj-ak82f4_ecephys.nwb	sub-G4-6/sub-G4-6_obj-dkdjlm_ecephys.nwb	sub-G4-6/sub-G4-6_obj-g41fpf_ecephys.nwb	sub-G4-6/sub-G4-6_obj-ibb2rb_ecephys.nwb	sub-G4-6/sub-G4-6_obj-m0m9zt_ecephys.nwb	sub-G4-6/sub-G4-6_obj-pkuoak_ecephys.nwb	sub-G4-6/sub-G4-6_obj-ppzw8s_ecephys.nwb
2026-05-04	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	595332	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444	198444
2026-05-11	1389108	1389108	1587552	1389108	1785996	1785996	1389108	1785996	1389108	1389108	1389108	1389108	1389108	1389108	1389108	1785996	1389108	1389108	1984440	1389108	1587552	1389108	1389108	1389108	1389108	1785996	1389108	1389108	1389108	1785996	1389108	1785996	2182884	1389108	1587552	1389108	1389108	1389108	1389108	1785996	1389108	1389108	1785996	1389108	1785996	1785996	1785996	1389108	1785996	1389108	1389108	1984440	1389108	1389108	1389108	1389108	1389108	1587552	1785996	1785996	1785996	1389108	1389108	1785996	1389108	1389108	1389108	1389108	1389108	1587552	1389108	1785996	1785996	1785996	1785996	2182884	1785996	2182884	1984440	1785996	2182884	2381328	1785996	1785996	1785996	1785996	1785996	1785996	1984440	1785996	1785996	1785996	1785996	1785996	1785996	1984440	1785996	1785996	1785996	1785996	1389108	1389108	1389108	1587552	1321680	1785996	1389108	1389108	1389108	1389108	1587552	1587552	1389108	1389108	1785996	1389108	1389108	1389108	1718568	1321680	1389108	1389108	1389108	1389108	1389108	1389108	1389108	1389108	1389108	1587552	1389108	1321680	992220	1984440	1785996	1389108	1785996	1587552	1587552	1389108	1587552	1389108	992220	1389108	1785996	1389108	1587552	1785996	1785996	1389108	1389108	1785996	992220	992220	1785996	1785996	1389108	1587552	1389108	1785996	1389108	1389108	1587552	1389108	1785996	1389108	1389108	1389108	1389108	1389108	1389108	1785996	1389108	1321680	1389108	1389108	1785996	992220	1389108	1389108	1389108	1587552	1389108	992220	1389108	1389108	1389108	1389108	1785996	1785996	1389108	1190664	1389108	1321680
2026-05-18	992220	793776	595332	396888	0	0	396888	595332	0	0	396888	396888	595332	992220	0	0	396888	992220	396888	992220	0	396888	0	0	396888	595332	0	396888	595332	0	595332	0	198444	0	396888	0	595332	793776	396888	793776	396888	595332	396888	0	198444	0	0	396888	198444	0	396888	0	0	595332	595332	396888	396888	0	595332	0	0	0	793776	0	0	0	0	0	396888	0	396888	595332	0	0	595332	595332	396888	0	396888	0	396888	0	793776	396888	0	396888	396888	0	396888	0	396888	0	396888	992220	396888	396888	396888	396888	0	396888	0	0	396888	0	396888	0	0	793776	0	0	396888	0	0	396888	0	396888	0	595332	396888	0	396888	0	0	0	396888	0	992220	396888	0	396888	396888	0	0	0	396888	0	198444	396888	396888	992220	396888	396888	992220	0	595332	396888	0	198444	396888	793776	0	396888	396888	0	396888	595332	396888	0	396888	396888	0	0	396888	0	0	0	0	198444	396888	595332	0	0	198444	396888	793776	0	198444	396888	396888	396888	396888	0	0	396888	0	992220	595332	0	0	0	595332	0	396888	992220
2026-05-25	0	0	396888	0	902532	902532	0	0	396888	396888	1299420	902532	396888	0	0	0	0	0	902532	0	396888	0	396888	396888	0	0	396888	396888	0	0	793776	902532	0	396888	0	1299420	0	0	0	0	0	396888	0	396888	0	0	0	0	0	396888	0	0	0	396888	396888	0	0	1299420	0	0	0	396888	0	0	0	396888	0	396888	0	396888	0	0	0	0	396888	0	0	0	0	396888	0	0	0	0	396888	0	396888	396888	0	396888	0	396888	396888	0	0	902532	0	1299420	396888	0	0	0	902532	396888	902532	0	396888	0	0	396888	0	396888	1299420	0	0	0	1299420	396888	0	396888	396888	396888	0	902532	0	0	0	902532	396888	0	0	0	0	902532	0	0	0	0	0	0	0	396888	0	0	0	396888	396888	0	902532	0	396888	0	0	396888	0	0	0	0	0	0	396888	396888	0	0	0	396888	396888	396888	0	396888	0	0	396888	0	0	396888	0	0	0	0	902532	396888	0	0	793776	0	396888	396888	0	902532	396888	396888	0	0
2026-06-01	0	0	601688	0	0	0	396888	0	0	0	0	0	0	0	396888	0	0	0	0	0	0	396888	0	0	0	0	0	0	396888	0	0	0	198444	0	0	396888	396888	198444	0	198444	0	0	198444	198444	595332	0	0	198444	0	198444	0	198444	396888	198444	0	396888	595332	0	198444	198444	0	0	198444	0	595332	0	396888	0	0	0	0	0	396888	396888	0	0	0	0	0	0	0	0	0	396888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396888	396888	0	0	0	0	0	0	0	0	0	0	0	0	0	396888	0	0	0	0	0	0	396888	396888	0	396888	0	0	0	0	0	396888	396888	0	0	396888	0	0	0	0	0	0	0	396888	0	0	0	0	0	0	0	0	0	0	0	0	0	396888	0	0	0	0	0	396888	0	0	0	0	0	0	396888	0	0	0	0	0	0	396888	0	0	0	0	396888	0	0	0	0	0	0	0	0	0	0	0
2026-06-08	300844	300844	902532	300844	300844	300844	0	0	793776	0	0	0	793776	0	0	0	0	0	793776	0	793776	0	0	0	793776	0	0	0	0	0	793776	0	0	0	0	793776	198444	396888	595332	396888	1587552	0	1389108	0	1785996	0	0	0	793776	1389108	793776	198444	0	0	793776	0	992220	793776	793776	0	0	1587552	198444	0	0	0	793776	0	0	0	0	0	0	793776	793776	793776	0	0	0	0	0	0	0	793776	793776	793776	1587552	793776	0	0	0	0	793776	0	0	0	793776	0	0	0	1587552	0	793776	0	1587552	0	0	0	0	0	0	0	0	0	793776	0	0	0	0	0	0	0	0	0	1587552	0	0	0	793776	1587552	0	793776	0	793776	0	0	793776	0	793776	793776	0	0	0	793776	0	0	0	0	0	0	0	793776	1587552	793776	0	793776	0	0	0	0	0	0	793776	0	2381328	793776	0	0	0	793776	0	793776	0	0	0	793776	0	0	0	793776	1587552	0	0	0	793776	0	0	793776	0	0	0	0	793776	0
2026-06-15	0	0	0	0	0	0	0	0	793776	793776	793776	0	793776	793776	0	0	0	0	793776	793776	0	0	793776	793776	0	0	0	793776	0	793776	0	0	793776	0	793776	0	793776	0	0	0	0	793776	0	0	793776	0	0	0	0	198444	0	198444	0	793776	0	0	0	0	0	0	793776	0	0	0	0	0	0	0	0	793776	0	0	0	0	0	0	793776	0	0	793776	793776	0	0	0	793776	0	0	0	793776	0	793776	0	793776	0	0	0	0	0	0	0	793776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	793776	0	0	0	793776	0	0	0	793776	0	793776	0	0	0	0	0	793776	0	0	793776	0	0	0	0	0	0	0	793776	0	0	793776	0	0	0	793776	0	0	0	793776	0	0	0	0	0	793776	0	0	0	793776	0	0	0	0	0	0	793776	0	0	0	0	0	793776	0	793776	793776	0	0	0	0	793776	0
2026-06-22	1389108	1389108	1389108	198444	198444	793776	396888	396888	0	793776	396888	793776	396888	396888	1587552	793776	0	1190664	396888	1190664	793776	1190664	793776	793776	0	1190664	793776	396888	396888	793776	1190664	198444	0	793776	0	0	396888	396888	0	396888	0	396888	396888	793776	1190664	0	0	0	793776	793776	793776	0	0	396888	396888	992220	793776	0	396888	0	0	793776	396888	0	0	793776	0	0	0	0	793776	396888	0	0	1190664	396888	793776	793776	793776	0	396888	0	1190664	396888	0	793776	1190664	0	793776	793776	0	0	396888	396888	793776	0	793776	1190664	0	0	0	0	0	0	0	0	0	396888	0	0	0	0	793776	793776	793776	1190664	0	1190664	1190664	0	198444	0	793776	793776	0	0	396888	0	0	0	0	0	0	0	396888	0	0	793776	0	1190664	793776	396888	396888	793776	396888	793776	0	0	1190664	1190664	0	992220	0	0	1190664	396888	793776	0	0	198444	793776	793776	0	0	0	0	793776	0	0	396888	0	793776	1190664	0	396888	0	0	396888	793776	0	0	0	0	0	0	1190664	396888	0	0	793776	396888	0	0	396888
2026-06-29	992220	793776	992220	793776	0	0	0	198444	0	0	793776	0	198444	198444	0	0	793776	198444	0	992220	0	0	0	0	0	198444	0	793776	198444	793776	198444	0	793776	0	793776	793776	198444	198444	793776	0	0	198444	0	0	0	793776	0	793776	0	793776	793776	793776	793776	198444	992220	0	0	793776	992220	793776	0	793776	198444	793776	0	0	0	0	0	0	0	992220	793776	793776	992220	198444	793776	0	0	793776	0	793776	0	0	0	0	0	793776	793776	0	0	0	0	992220	0	0	0	0	0	0	0	0	793776	793776	0	0	0	198444	793776	0	793776	0	0	793776	793776	198444	0	198444	0	0	0	793776	0	0	0	0	992220	0	0	793776	0	793776	0	793776	0	0	793776	0	0	992220	0	0	992220	0	992220	0	793776	793776	0	0	0	793776	793776	0	0	992220	0	793776	0	793776	0	793776	793776	0	793776	793776	0	793776	0	198444	793776	0	0	0	0	793776	0	0	0	0	0	793776	793776	0	0	198444	198444	0	0	0	198444	0	793776	992220
2026-07-06	8930023	8930023	9525354	8334690	793776	0	992220	396888	0	0	396888	0	396888	396888	0	793776	0	396888	396888	396888	0	396888	0	0	0	396888	0	396888	396888	0	396888	793776	0	793776	0	0	396888	1190664	0	396888	0	396888	396888	793776	396888	0	793776	0	0	0	0	0	0	1190664	396888	396888	0	0	396888	0	0	0	396888	0	793776	0	0	0	0	793776	0	396888	0	0	396888	1190664	0	0	793776	0	396888	0	396888	396888	793776	793776	396888	0	0	0	793776	793776	396888	396888	793776	793776	793776	1190664	793776	0	0	0	0	0	793776	0	793776	396888	0	793776	0	0	0	0	0	396888	0	1190664	396888	0	396888	0	793776	793776	793776	0	396888	793776	793776	0	0	0	0	0	396888	793776	0	0	0	198444	0	1190664	396888	0	396888	1190664	0	0	1190664	1190664	0	396888	0	0	396888	396888	793776	0	0	396888	0	0	0	793776	0	0	0	0	793776	396888	0	0	396888	793776	396888	0	793776	1190664	0	0	793776	0	0	793776	793776	1190664	396888	0	0	793776	396888	793776	0	396888
2026-07-13	793776	0	0	0	0	0	0	0	0	0	0	793776	793776	1190664	0	0	0	0	793776	0	0	0	0	793776	793776	0	0	0	793776	0	1587552	0	0	0	0	0	793776	0	0	793776	793776	793776	793776	0	0	0	0	0	793776	0	0	0	0	0	0	0	793776	0	0	0	793776	0	793776	0	0	0	793776	793776	0	0	793776	0	0	0	0	0	0	793776	0	0	793776	0	793776	793776	0	0	0	0	0	793776	0	0	793776	0	0	0	0	0	0	793776	793776	0	0	0	0	793776	0	793776	0	0	0	0	793776	0	0	793776	793776	0	0	793776	0	0	0	0	0	793776	0	0	0	0	0	0	793776	0	793776	0	0	0	793776	0	0	0	0	0	0	0	0	0	793776	0	793776	0	0	793776	0	0	0	0	793776	0	0	0	0	0	0	0	793776	0	0	0	0	0	793776	0	793776	0	0	0	793776	0	0	0	0	0	0	0	0	793776	793776	0	793776	0	0	0
