region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
AWS/us-east-1	774331902297	92375	28	95
USA	293094677923	55919	0	34
USA/MA	858358501515	20237	0	117
CHN	902171401772	92065	3	106
GitHub	79134606755	385831	829	654
VPN	1926875079908	3331	944	229
AWS/ap-southeast-1	1068566496	198	198	0
USA/DC	607586700	95	95	0
USA/NY	774226457223	96	95	1
DEU/BW	1179433596622	152	152	0
USA/GA	1265915720	730	6	95
USA/FL	5467385371	5683	2	96
GCP/us-central1	90222732795	33	24	1
SGP	530933259378	181	93	46
USA/VA	955514356	320	37	30
COL/ANT	38518704	3	3	0
CIV/AB	39501324	2	2	0
BOL/C	12577536	1	1	0
CAN/BC	10212682644	1889	23	13
AWS/us-east-2	27522027528	10	8	1
JPN/11	82540080	4	4	0
MEX/CMX	82085164	166	48	47
FRA/IDF	125605266	116	27	13
VEN/B	1965240	1	1	0
CZE/10	23124324	1	1	0
RUS/KHA	32885016	2	2	0
MDA/AN	12249996	1	1	0
TUR/34	24368976	2	2	0
ARG/C	33016032	3	3	0
GBR/ENG	5589355266	10	7	1
ECU/G	81819492	6	6	0
PER/LMA	55485276	1	1	0
VNM/SG	140449152	8	8	0
ARG/H	1703208	1	1	0
BRA/PR	39370308	4	4	0
BIH/BIH	1703208	1	1	0
MAR/07	26923788	1	1	0
DEU/NW	11987965	2	1	1
ITA/72	26203200	1	1	0
AGO/LUA	23713896	2	2	0
UKR/51	5830212	1	1	0
OMN/MA	109885588	4	4	0
ZAF/WC	88959864	6	6	0
JOR/AM	70552116	4	4	0
ARG/D	7074864	1	1	0
ESP/MD	3013368	1	1	0
TUR	19848924	1	1	0
BOL	8778072	1	1	0
GRC/E	16180476	1	1	0
AZE/BA	40221912	4	4	0
VEN/N	23386356	1	1	0
BRA/PA	23386356	1	1	0
XK	25286088	2	2	0
TUR/54	25810152	1	1	0
ZAF/GP	64132332	4	4	0
BRA/RS	21028068	2	2	0
MAR/03	40352928	1	1	0
BRA/MG	16049460	2	2	0
KAZ/75	103400296	1	1	0
GCP/us-east4	69075901574	8	8	0
ARG/B	67080192	5	5	0
TUN/11	9498660	1	1	0
KEN/30	85487940	4	4	0
JPN/12	372265636	4	4	0
VNM	56074848	4	4	0
ALB/11	9564168	1	1	0
HKG	6354276	2	2	0
PRY/3	6223260	1	1	0
GTM/01	1048128	1	1	0
VEN/A	1113636	1	1	0
NPL	60332868	4	4	0
UKR/30	5044116	1	1	0
BRA/SP	72517357	8	7	1
LBN/BA	27316836	2	2	0
SRB/00	50375652	2	2	0
KEN	1048128	1	1	0
ARG/N	13822188	1	1	0
IRQ/BG	72189816	5	5	0
FRA/ARA	23713896	2	2	0
COL/DC	64983936	5	5	0
BRA/SE	33278064	2	2	0
SYR	8188500	2	2	0
VNM/HN	107891676	8	8	0
BHR/17	57516024	1	1	0
IRQ/DA	8254008	1	1	0
CAN/ON	42817024	1630	0	2
ARE/DU	22076196	1	1	0
BRA/GO	13232616	3	3	0
BRA/AL	17949192	1	1	0
UKR/71	9433152	1	1	0
DOM/01	2030748	1	1	0
ARG/Z	18342240	1	1	0
URY/MA	11201868	2	2	0
ISR/D	6419784	1	1	0
BRA/BA	26923788	4	4	0
TUR/07	13429140	1	1	0
POL/14	6812832	1	1	0
USA/CO	11332884	1	1	0
PAK/SD	54502656	4	4	0
UZB/TK	5895720	1	1	0
VEN/L	1965240	1	1	0
CHL/BI	6878340	1	1	0
COL/SAN	33802128	2	2	0
CHL/RM	62756664	4	4	0
FRA/NAQ	14608284	1	1	0
SVK/NI	3013368	1	1	0
COL/ATL	5633688	1	1	0
ECU/T	4454544	1	1	0
BGD/D	7271388	1	1	0
FRA/PAC	5961228	1	1	0
SAU/01	7926468	2	2	0
KAZ/35	11267376	1	1	0
ESP/EX	37863624	1	1	0
GEO/TB	21028068	1	1	0
BRA/PB	31509348	1	1	0
DZA/47	5371656	1	1	0
CRI/SJ	41728596	2	2	0
ARG/J	20307480	2	2	0
PAK/PB	17228604	1	1	0
RUS/LEN	9957216	1	1	0
JPN/23	47311345733	11	10	1
IRQ/AR	5830212	1	1	0
BGD	22403736	3	3	0
USA/TX	65639016	3	3	0
USA/CA	91909022	16	5	4
CHE/VD	2551024	9	2	2
IDN/YO	10874328	3	3	0
DZA/25	27775392	1	1	0
RUS/SAR	12053472	1	1	0
USA/IL	9528427	24	6	4
BOL/S	11922456	1	1	0
PRT/20	39042768	1	1	0
TUR/42	8974596	1	1	0
ECU/P	1	1	0	1
ISR/M	63280728	3	3	0
IDN/JI	47165760	1	1	0
MNG/1	17883684	1	1	0
BRN/BM	8778072	1	1	0
SYR/HL	1768716	1	1	0
ARG/S	5502672	1	1	0
BOL/L	17163097	2	1	1
IRL/C	1113636	1	1	0
RUS/BRY	14280744	1	1	0
USA/NC	2650829215	1	1	0
GCP/us-east1	253238988	1235	1	1
USA/WA	5863332	9	2	3
JAM	2947860	1	1	0
CYP/05	2030748	1	1	0
