week_start	sub-20220302-11-45-51/sub-20220302-11-45-51_ses-20220302T114551.nwb	sub-20220316-15-34-20/sub-20220316-15-34-20_ses-20220316T153420.nwb	sub-20220426-11-26-14/sub-20220426-11-26-14_ses-20220426T112614.nwb	sub-20220426-11-32-18/sub-20220426-11-32-18_ses-20220426T113218.nwb	sub-20221106-21-00-09/sub-20221106-21-00-09_ses-20221106T210009.nwb	sub-20221106-21-23-19/sub-20221106-21-23-19_ses-20221106T212319.nwb	sub-20221106-21-47-31/sub-20221106-21-47-31_ses-20221106T214731.nwb	sub-20221215-22-02-55/sub-20221215-22-02-55_ses-20221215T220255.nwb	sub-20230317-12-27-51/sub-20230317-12-27-51_ses-20230317T122751.nwb	sub-20230317-12-51-42/sub-20230317-12-51-42_ses-20230317T125142.nwb	sub-20230322-18-57-04/sub-20230322-18-57-04_ses-20230322T185704.nwb	sub-20230322-20-16-50/sub-20230322-20-16-50_ses-20230322T201650.nwb	sub-20230322-21-09-13/sub-20230322-21-09-13_ses-20230322T210913.nwb	sub-20230322-21-41-10/sub-20230322-21-41-10_ses-20230322T214110.nwb	sub-20230322-22-12-12/sub-20230322-22-12-12_ses-20230322T221212.nwb	sub-20230322-22-43-03/sub-20230322-22-43-03_ses-20230322T224303.nwb	sub-20230412-20-15-17/sub-20230412-20-15-17_ses-20230412T201517.nwb	sub-20230502-20-05-02/sub-20230502-20-05-02_ses-20230502T200502.nwb	sub-20230502-20-41-23/sub-20230502-20-41-23_ses-20230502T204123.nwb	sub-20230506-12-56-00/sub-20230506-12-56-00_ses-20230506T125600.nwb	sub-20230506-13-32-08/sub-20230506-13-32-08_ses-20230506T133208.nwb	sub-20230506-14-24-57/sub-20230506-14-24-57_ses-20230506T142457.nwb	sub-20230506-15-01-45/sub-20230506-15-01-45_ses-20230506T150145.nwb	sub-20230506-15-33-51/sub-20230506-15-33-51_ses-20230506T153351.nwb	sub-20230510-12-53-34/sub-20230510-12-53-34_ses-20230510T125334.nwb	sub-20230510-13-25-46/sub-20230510-13-25-46_ses-20230510T132546.nwb	sub-20230510-15-49-47/sub-20230510-15-49-47_ses-20230510T154947.nwb	sub-20230510-16-36-46/sub-20230510-16-36-46_ses-20230510T163646.nwb	sub-20230604-15-10-44/sub-20230604-15-10-44_ses-20230604T151044.nwb	sub-20230604-15-50-12/sub-20230604-15-50-12_ses-20230604T155012.nwb	sub-20230604-16-22-56/sub-20230604-16-22-56_ses-20230604T162256.nwb	sub-20230604-17-09-01/sub-20230604-17-09-01_ses-20230604T170901.nwb	sub-20230903-15-10-21/sub-20230903-15-10-21_ses-20230903T151021.nwb	sub-20230903-16-32-28/sub-20230903-16-32-28_ses-20230903T163228.nwb	sub-20230903-17-18-45/sub-20230903-17-18-45_ses-20230903T171845.nwb	sub-20230903-18-20-19/sub-20230903-18-20-19_ses-20230903T182019.nwb	sub-20230903-19-07-30/sub-20230903-19-07-30_ses-20230903T190730.nwb	sub-20230904-14-30-52/sub-20230904-14-30-52_ses-20230904T143052.nwb	sub-20230904-15-09-05/sub-20230904-15-09-05_ses-20230904T150905.nwb	sub-20230904-15-59-40/sub-20230904-15-59-40_ses-20230904T155940.nwb	sub-20230909-14-26-56/sub-20230909-14-26-56_ses-20230909T142656.nwb	sub-20230909-15-40-07/sub-20230909-15-40-07_ses-20230909T154007.nwb	sub-20230909-16-14-25/sub-20230909-16-14-25_ses-20230909T161425.nwb	sub-20230909-16-48-09/sub-20230909-16-48-09_ses-20230909T164809.nwb	sub-20230921-17-15-33/sub-20230921-17-15-33_ses-20230921T171533.nwb	sub-20240426-22-49-55/sub-20240426-22-49-55_ses-20240426T224955.nwb	sub-20240426-23-12-40/sub-20240426-23-12-40_ses-20240426T231240.nwb	sub-20240427-12-43-44/sub-20240427-12-43-44_ses-20240427T124344.nwb	sub-20240430-20-31-05/sub-20240430-20-31-05_ses-20240430T203105.nwb	sub-20240430-21-04-44/sub-20240430-21-04-44_ses-20240430T210444.nwb	sub-20240526-17-36-55/sub-20240526-17-36-55_ses-20240526T173655.nwb	sub-20240526-18-19-39/sub-20240526-18-19-39_ses-20240526T181939.nwb	sub-20240526-19-18-14/sub-20240526-19-18-14_ses-20240526T191814.nwb	sub-20240526-19-51-22/sub-20240526-19-51-22_ses-20240526T195122.nwb	sub-20240626-12-35-05/sub-20240626-12-35-05_ses-20240626T123505.nwb	sub-20240626-13-22-25/sub-20240626-13-22-25_ses-20240626T132225.nwb	sub-20240626-13-55-40/sub-20240626-13-55-40_ses-20240626T135540.nwb	sub-20240626-14-30-55/sub-20240626-14-30-55_ses-20240626T143055.nwb	sub-20240626-15-08-33/sub-20240626-15-08-33_ses-20240626T150833.nwb	sub-20240629-14-14-08/sub-20240629-14-14-08_ses-20240629T141408.nwb	sub-20240629-14-48-32/sub-20240629-14-48-32_ses-20240629T144832.nwb	sub-20240629-17-55-55/sub-20240629-17-55-55_ses-20240629T175555.nwb	sub-20240629-20-22-10/sub-20240629-20-22-10_ses-20240629T202210.nwb	sub-20240629-20-59-45/sub-20240629-20-59-45_ses-20240629T205945.nwb	sub-20240714-15-24-26/sub-20240714-15-24-26_ses-20240714T152426.nwb	sub-20240714-16-04-26/sub-20240714-16-04-26_ses-20240714T160426.nwb	sub-20240714-17-28-58/sub-20240714-17-28-58_ses-20240714T172858.nwb	sub-20240724-14-26-00/sub-20240724-14-26-00_ses-20240724T142600.nwb	sub-20240724-15-07-00/sub-20240724-15-07-00_ses-20240724T150700.nwb	sub-20240724-15-48-55/sub-20240724-15-48-55_ses-20240724T154855.nwb	sub-20240724-16-28-26/sub-20240724-16-28-26_ses-20240724T162826.nwb	sub-20240724-17-40-58/sub-20240724-17-40-58_ses-20240724T174058.nwb	sub-20240828-14-16-29/sub-20240828-14-16-29_ses-20240828T141629.nwb	sub-20240828-14-57-38/sub-20240828-14-57-38_ses-20240828T145738.nwb	sub-20240828-15-51-58/sub-20240828-15-51-58_ses-20240828T155158.nwb	sub-20240828-16-23-54/sub-20240828-16-23-54_ses-20240828T162354.nwb	sub-20240828-17-07-39/sub-20240828-17-07-39_ses-20240828T170739.nwb	sub-20240829-13-00-31/sub-20240829-13-00-31_ses-20240829T130031.nwb	sub-20240829-13-39-15/sub-20240829-13-39-15_ses-20240829T133915.nwb	sub-20240902-15-36-41/sub-20240902-15-36-41_ses-20240902T153641.nwb	sub-20240902-16-12-10/sub-20240902-16-12-10_ses-20240902T161210.nwb	sub-20240902-16-53-12/sub-20240902-16-53-12_ses-20240902T165312.nwb	sub-20240902-17-33-24/sub-20240902-17-33-24_ses-20240902T173324.nwb	sub-20240902-18-09-07/sub-20240902-18-09-07_ses-20240902T180907.nwb	sub-20240902-18-51-10/sub-20240902-18-51-10_ses-20240902T185110.nwb	sub-20240902-20-11-40/sub-20240902-20-11-40_ses-20240902T201140.nwb	sub-20240904-14-55-14/sub-20240904-14-55-14_ses-20240904T145514.nwb	sub-20240904-15-32-57/sub-20240904-15-32-57_ses-20240904T153257.nwb	sub-20240904-16-13-38/sub-20240904-16-13-38_ses-20240904T161338.nwb	sub-20240904-16-51-21/sub-20240904-16-51-21_ses-20240904T165121.nwb	sub-20240904-17-29-27/sub-20240904-17-29-27_ses-20240904T172927.nwb	sub-20240917-20-18-26/sub-20240917-20-18-26_ses-20240917T201826.nwb	sub-20240917-20-52-20/sub-20240917-20-52-20_ses-20240917T205220.nwb	sub-20240917-21-32-57/sub-20240917-21-32-57_ses-20240917T213257.nwb	sub-20240917-22-37-14/sub-20240917-22-37-14_ses-20240917T223714.nwb
2025-10-13	8603296379	6674647472	7609393231	7540302268	2699108781	5454231974	2427306708	2938550048	2685194298	3162528850	3532925690	3685661906	5441183892	4635868776	4731131324	4985067068	3683488283	16803817186	12504147793	11131950754	9037400286	14321723498	13858369880	11907966794	12891492415	16169672019	15899462744	12300559062	13115463848	17183517434	9823892722	8678014976	4870251156	2410234956	3990424694	5502624772	5364292336	13314784544	13248995392	15367801828	14390937251	11523767296	13453028241	16350822315	13404840378	2005544308	2376962843	2822942255	1782587022	1711735992	2619694424	3175909302	2850354830	3219720779	2913837984	4328328172	3513056874	3536098655	3832334912	4562742526	2144111400	2365080817	3210673482	3216648592	3441907586	2973536548	3162998004	2082718246	2153866439	3195605276	2939836968	1983885116	16462643200	13476412812	15675663182	7421671627	14183199152	15820688994	20148390898	12210739996	15473705966	14009589609	15012875352	11329206360	14611516268	12719053127	14528789558	13365540952	14316465472	14380712735	14654676271	13284651543	15117434460	9542395134	16311807148
2025-10-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13618689	0	0	4520052	0	0	0	17519281
2025-10-27	0	65639016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	4460980243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7754219520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593314768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6894387200	0	0	0	0	0
2025-12-15	8163874989	8083427252	5764704	14870316	2658755683	0	2652728004	2655051522	5699196	2718126462	4047812495	11725932	15656412	4036244588	4041427660	4027363860	4064765889	12975008769	13003134809	12988352227	12966848481	12995070718	12983296648	8254008	12977623925	19914432	10874328	12315504	12965118000	4127004	0	12975988201	4069356468	4039354634	4047503238	10153740	4044376092	8049836572	0	5254545166	13026043087	13010480896	6810501120	19280146131	0	9498660	2126484307	2142577721	2140539959	4127004	3135555620	3128742362	3142928238	3137734431	3129297546	0	3148052505	3140325603	3158754280	10612296	6681816	3145578007	3148914322	10022724	3135882046	4564341438	16442508	0	3145512403	0	4506480296	3126779662	13004972838	13007604348	20301585654	4127004	0	0	8254008	13018725384	13026021042	12996732549	0	13022006716	6223260	13010057893	13028147851	12994336113	13019903004	13625664	0	13001468723	6616308	4061496	6485292
2025-12-22	0	0	0	0	0	0	0	0	0	1674666806	0	0	0	0	0	0	0	6443499520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6338105376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1284505600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7077888000	5441570925	0	0	0	0	114340132	0	0	0	0
2025-12-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1988546284	0	0	0	0	0	0	0	1620049920	0	1671155858	0	0	0	0	0	0	0	1836677542	0	0	0	7004487680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8008643685	0	7313817600	0	0
2026-01-05	8163874989	4744806400	0	0	0	0	0	1270931202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107637760	0	0	0	0	0	0	0	0	7185641216	0	0	0	1114190936	0	0	0	0	0	0	0	0	0	0	1408337937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1520435200	0	0	0	0	0	6595543040	0	0	0	6259631749	8124854300	0	0	0	0	0	0	0	0	0	0	0	0
2026-01-12	14942571129	0	8096359988	0	1127196352	0	0	0	2334107776	2023264452	20971520	0	0	0	0	0	8083667218	5182645892	0	7141048464	0	5393143604	0	0	0	0	0	0	0	4600882288	0	0	0	4039354634	0	0	0	10485760	3818040684	7553761208	0	0	4840943820	14648836496	0	2136552536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3992416334	0	747958196	3947032178	0	0	0	2532163448	2814355584	0	0	0	13003069360	0	0	0	0	6296740644	0	0	0	0	5318108272	15553215152	0	0	0	4304839292	14188245568	0	0	0	0
2026-01-19	8163874989	0	0	0	0	4464484642	0	0	4015713279	0	1840173687	4037173793	4030918730	4028907692	0	4027363860	0	3882197208	0	3276317700	0	1448590944	878048920	0	0	7823380288	0	0	0	0	0	0	0	0	0	2076180480	2416967680	0	0	0	0	0	0	0	0	0	0	0	0	1782665284	3152465644	0	0	0	0	0	0	0	0	0	316387312	1291633715	1876951040	0	0	0	0	0	5472933883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7104852208	0	0	0	0	0	0	0	6889231025
2026-01-26	0	0	0	0	1420820480	1242562560	1305477120	0	0	0	0	1908408320	0	2314485932	1730150400	0	0	0	5507853877	5796894063	0	0	5347737600	6558842880	5280488753	0	5604638720	6202327040	0	0	0	0	0	0	1909524074	0	0	0	0	0	5347737600	0	0	0	7025459200	0	0	917504000	0	0	0	0	0	1303907815	1366512962	1269897988	3138488337	1633197487	0	0	0	3137127475	0	1156127744	0	0	0	1894738009	0	0	0	0	0	0	0	5988259149	0	0	0	0	0	0	0	0	0	13001803885	0	7368725873	6476266940	0	0	5924454400	0	6212123918	0
2026-02-02	3167410349	0	0	2835411128	0	0	0	0	0	0	0	0	1719664640	0	0	1211937300	1504279689	0	0	0	5930903521	0	0	0	0	5344452977	0	0	4640411660	6794533159	5926534214	4309647360	0	1793064960	0	0	0	0	0	0	0	0	0	0	0	0	775987511	0	935858943	0	0	1234034174	1420820480	0	0	0	0	0	0	1108474479	0	0	0	0	0	0	1258291200	0	0	0	0	0	0	4468466232	0	0	5809111040	0	5090836480	3612344320	5856648034	0	0	5934940160	0	0	0	0	0	0	0	0	0	0	0
2026-02-16	8163874989	10219248	176515556	0	9138716	296469634	284071528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	0	0	0	0	0	4582314	0	0	0	0	619127	5151353	0	0	0	0	0	0	0	0	9197937	0	4127004	5314929	0	0	4127004	0	0	0	482374	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	5070028	0	0	619263	0	0	3995988	0	0	0	0	0	0	4868784	0	0	0	0	0	0	475838	0	0	0	0	4683716	0	0	0	4716576	0	0	0	0	0	0	0	0	0	0	0	0	4323528	0	620893	0	5867024919	0	478478	0
