asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
derivatives/micr/sub-MR271/sub-MR271_stain-NEFH_seg-White+Gray+Transition_desc-raw_SPIM.nii.gz	12455428	4	2	1
derivatives/micr/sub-MR271/sub-MR271_stain-NEFH_seg-GM_desc-gt_SPIM.nii.gz	521139	3	3	0
derivatives/micr/sub-MR271/sub-MR271_stain-PV_seg-WM1_desc-gt_SPIM.nii.gz	810684	3	3	0
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFH_seg-WM_desc-raw_SPIM.nii.gz	9799085	2	0	1
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFL_seg-White+Gray+Transition_desc-raw_SPIM.nii.gz	11482084	4	2	1
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFH_seg-White+Gray+Transition_desc-gt_SPIM.nii.gz	495177	3	3	0
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_desc-preproc_dwi.nii.gz	59719414449	902	84	17
derivatives/micr/sub-MR271/sub-MR271_stain-NEFH_seg-WM_desc-raw_SPIM.nii.gz	12762888	4	2	1
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_desc-rms_dwi.nii.zarr	1171795746	4506	4401	4
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFL_seg-GM2_desc-raw_SPIM.nii.gz	9033365	2	0	1
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFL_seg-GM2_desc-gt_SPIM.nii.gz	204960	1	1	0
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_desc-rms_dwi.nii.gz	9264747293	698	441	22
derivatives/micr/sub-MR271/sub-MR271_stain-NEFH_seg-WM_desc-gt_SPIM.nii.gz	870696	3	3	0
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFH_seg-WM_desc-gt_SPIM.nii.gz	721293	3	3	0
derivatives/dwi/sub-I58/sub-I58_dwi_from-HIPCT-to-DWI_xfm.lta	151585	97	95	2
derivatives/dataset_description.json	30737	69	67	2
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_desc-preproc_dwi.nii.zarr	17875235420	48642	43482	10
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_desc-preproc_dwi.bvals	27456	66	65	1
derivatives/micr/sub-MR271/sub-MR271_stain-PV_seg-WM2_desc-gt_SPIM.nii.gz	675729	3	3	0
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFH_seg-GM_desc-gt_SPIM.nii.gz	475359	3	3	0
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_desc-preproc_dwi.bvecs	153140	52	51	1
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFL_seg-GM1_desc-gt_SPIM.nii.gz	701220	3	3	0
derivatives/micr/sub-MR271/sub-MR271_stain-NEFH_seg-GM_desc-raw_SPIM.nii.gz	12041955	4	2	1
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFL_seg-GM1_desc-raw_SPIM.nii.gz	10412437	4	2	1
derivatives/micr/sub-MR271/sub-MR271_stain-NEFH_seg-White+Gray+Transition_desc-gt_SPIM.nii.gz	314022	3	3	0
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFH_seg-White+Gray+Transition_desc-raw_SPIM.nii.gz	11191489	4	2	1
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFL_seg-White+Gray+Transition_desc-gt_SPIM.nii.gz	964530	3	3	0
derivatives/micr/sub-NPBB328/sub-NPBB328_stain-NEFH_seg-GM_desc-raw_SPIM.nii.gz	9303409	2	0	1
derivatives/micr/sub-MR271/sub-MR271_stain-PV_seg-White+Gray+Transition_desc-raw_SPIM.nii.gz	12481486	4	2	1
derivatives/micr/sub-MR271/sub-MR271_stain-PV_seg-WM2_desc-raw_SPIM.nii.gz	11966026	4	2	1
dataset_description.json	30545	93	90	3
derivatives/dwi/sub-I58/sub-I58_dwi_space-dwi_model-CSD_tractography.trk	145766885074	24636	461	142
derivatives/micr/sub-MR271/sub-MR271_stain-PV_seg-WM1_desc-raw_SPIM.nii.gz	11682757	4	2	1
derivatives/micr/sub-MR271/sub-MR271_stain-PV_seg-White+Gray+Transition_desc-gt_SPIM.nii.gz	1321686	3	3	0
README	29533	108	105	3
