asset_path	bytes_sent	number_of_requests	number_of_downloads	number_of_views
derivatives/sub-MF283/strips_raw/sample-slice089/sub-MF283_sample-slice089_chunk-0058_acq-camera-02.ome.zarr	393457207	296	294	1
rawdata/sub-MF283/sub-MF283_sample-slice63_chunk-0002_OCT.nii.gz	70867081857	1968	7	2
derivatives/sub-MF283/strips_raw/sample-slice066/sub-MF283_sample-slice066_chunk-0024_acq-camera-02.ome.zarr	69439545138	593	589	3
rawdata/sub-MF283/sub-MF283_sample-slice44_chunk-0031_OCT.nii.gz	102028632605	2027	11	2
derivatives/sub-MF283/strips_raw/sample-slice079/sub-MF283_sample-slice079_chunk-0002_acq-camera-02.ome.zarr	31767940420	446	442	2
rawdata/sub-MF283/sub-MF283_sample-slice120_chunk-0008_OCT.nii.gz	72295091148	2000	8	2
rawdata/sub-MF283/sub-MF283_sample-slice111_chunk-0055_OCT.nii.gz	41500293102	1918	5	2
rawdata/sub-MF283/sub-MF283_sample-slice24_chunk-0004_OCT.nii.gz	74129440407	2063	14	2
derivatives/sub-MF283/strips_raw/sample-slice036/sub-MF283_sample-slice036_chunk-0004_acq-camera-01.ome.zarr	227333823857	2550	1337	4
derivatives/sub-MF283/strips_raw/sample-slice101/sub-MF283_sample-slice101_chunk-0054_acq-camera-01.ome.zarr	752973929	294	294	0
derivatives/sub-MF283/strips_raw/sample-slice158/sub-MF283_sample-slice158_chunk-0031_acq-camera-01.ome.zarr	34904642090	294	294	0
rawdata/sub-MF283/sub-MF283_sample-slice110_chunk-0023_OCT.nii.gz	72167581014	2004	7	2
rawdata/sub-MF283/sub-MF283_sample-slice119_chunk-0022_OCT.nii.gz	43633731297	2017	5	2
rawdata/sub-MF283/sub-MF283_sample-slice125_chunk-0020_OCT.nii.gz	42556048575	1967	5	2
derivatives/sub-MF283/strips_raw/sample-slice116/sub-MF283_sample-slice116_chunk-0039_acq-camera-02.ome.zarr	37535178564	440	440	0
derivatives/sub-MF283/strips_raw/sample-slice067/sub-MF283_sample-slice067_chunk-0054_acq-camera-01.ome.zarr	61115011886	534	530	2
derivatives/sub-MF283/strips_raw/sample-slice135/sub-MF283_sample-slice135_chunk-0026_acq-camera-01.ome.zarr	35250069116	432	432	0
derivatives/sub-MF283/strips_raw/sample-slice077/sub-MF283_sample-slice077_chunk-0025_acq-camera-01.ome.zarr	34919770074	446	442	2
rawdata/sub-MF283/sub-MF283_sample-slice76_chunk-0040_OCT.nii.gz	53314350048	1850	6	2
derivatives/sub-MF283/strips_raw/sample-slice164/sub-MF283_sample-slice164_chunk-0017_acq-camera-02.ome.zarr	33392729239	294	294	0
rawdata/sub-MF283/sub-MF283_sample-slice103_chunk-0039_OCT.nii.gz	41827527591	1933	5	2
rawdata/sub-MF283/sub-MF283_sample-slice08_chunk-0004_OCT.nii.gz	91138597890	2111	11	2
derivatives/sub-MF283/strips_raw/sample-slice048/sub-MF283_sample-slice048_chunk-0051_acq-camera-01.ome.zarr	63906150854	583	579	2
rawdata/sub-MF283/sub-MF283_sample-slice40_chunk-0025_OCT.nii.gz	103768422231	2070	20	2
rawdata/sub-MF283/sub-MF283_sample-slice143_chunk-0026_OCT.nii.gz	28533386154	1704	3	1
rawdata/sub-MF283/sub-MF283_sample-slice116_chunk-0044_OCT.nii.gz	43183303713	1996	5	2
derivatives/sub-MF283/strips_raw/sample-slice096/sub-MF283_sample-slice096_chunk-0040_acq-camera-02.ome.zarr	36566023064	428	428	0
derivatives/sub-MN131/micr/ch2_MIPs/ch2_xy_MIP_run80_y4.tiff	1433352972	44	11	2
derivatives/sub-MF282/micr/ch4_MIPs/ch4_xy_MIP_run101_y4_HR_C2.tiff	1213325592	38	11	2
derivatives/sub-MF283/strips_raw/sample-slice042/sub-MF283_sample-slice042_chunk-0053_acq-camera-01.ome.zarr	161433626592	1416	589	3
derivatives/sub-MF283/strips_raw/sample-slice018/sub-MF283_sample-slice018_chunk-0031_acq-camera-01.ome.zarr	33447791981	152	148	2
derivatives/sub-MF283/strips_raw/sample-slice160/sub-MF283_sample-slice160_chunk-0063_acq-camera-02.ome.zarr	34064281801	147	147	0
derivatives/sub-MF283/strips_raw/sample-slice033/sub-MF283_sample-slice033_chunk-0030_acq-camera-01.ome.zarr	73666164175	1045	148	3
derivatives/sub-MF283/strips_raw/sample-slice125/sub-MF283_sample-slice125_chunk-0003_acq-camera-01.ome.zarr	75271543296	326	326	0
rawdata/sub-MF283/sub-MF283_sample-slice29_chunk-0022_OCT.nii.gz	103467073899	2058	14	2
derivatives/sub-MF283/strips_raw/sample-slice077/sub-MF283_sample-slice077_chunk-0012_acq-camera-01.ome.zarr	51092927792	196	192	2
derivatives/sub-MF283/strips_raw/sample-slice052/sub-MF283_sample-slice052_chunk-0005_acq-camera-01.ome.zarr	32091931930	152	148	2
derivatives/sub-MF283/strips_raw/sample-slice111/sub-MF283_sample-slice111_chunk-0051_acq-camera-01.ome.zarr	35229169336	147	147	0
rawdata/sub-MF283/sub-MF283_sample-slice164_chunk-0031_OCT.nii.gz	27856055708	1663	3	1
rawdata/sub-MF283/sub-MF283_sample-slice148_chunk-0020_OCT.nii.gz	28709772798	1714	3	1
derivatives/sub-MF283/strips_raw/sample-slice066/sub-MF283_sample-slice066_chunk-0012_acq-camera-02.ome.zarr	97680286702	448	442	3
derivatives/stitched/sub-MF283-sample-slice134-acq-561.ome.zarr	773020279	1273	1131	3
derivatives/sub-MF283/strips_raw/sample-slice090/sub-MF283_sample-slice090_chunk-0003_acq-camera-01.ome.zarr	78814938669	335	333	1
rawdata/sub-MF283/sub-MF283_sample-slice122_chunk-0024_OCT.nii.gz	55819253344	1937	6	2
rawdata/sub-MF283/sub-MF283_sample-slice80_chunk-0053_OCT.nii.gz	52280556656	1814	6	2
derivatives/sub-MF283/strips_raw/sample-slice037/sub-MF283_sample-slice037_chunk-0052_acq-camera-02.ome.zarr	125936412450	593	589	2
derivatives/sub-MF283/strips_raw/sample-slice012/sub-MF283_sample-slice012_chunk-0040_acq-camera-01.ome.zarr	31731895797	152	148	3
rawdata/sub-MF283/sub-MF283_sample-slice29_chunk-0010_OCT.nii.gz	74932201901	2080	7	2
derivatives/sub-MF283/strips_raw/sample-slice139/sub-MF283_sample-slice139_chunk-0066_acq-camera-01.ome.zarr	31982195334	149	147	1
rawdata/sub-MF283/sub-MF283_sample-slice48_chunk-0025_OCT.nii.gz	84398527086	1956	10	2
derivatives/sub-MF283/strips_raw/sample-slice052/sub-MF283_sample-slice052_chunk-0022_acq-camera-01.ome.zarr	33090414398	152	148	2
derivatives/sub-MF283/strips_raw/sample-slice059/sub-MF283_sample-slice059_chunk-0040_acq-camera-01.ome.zarr	34936947418	152	148	2
rawdata/sub-MF283/sub-MF283_sample-slice116_chunk-0046_OCT.nii.gz	43198796523	1997	5	2
rawdata/sub-MF283/sub-MF283_sample-slice78_chunk-0004_OCT.nii.gz	53575916084	1859	6	2
rawdata/sub-MF283/sub-MF283_sample-slice103_chunk-0024_OCT.nii.gz	70676444275	1962	7	2
derivatives/sub-MF283/strips_raw/sample-slice134/sub-MF283_sample-slice134_chunk-0024_acq-camera-01.ome.zarr	34513915144	147	147	0
rawdata/sub-MF283/sub-MF283_sample-slice56_chunk-0040_OCT.nii.gz	58395330416	2027	8	2
derivatives/sub-MF283/strips_raw/sample-slice019/sub-MF283_sample-slice019_chunk-0015_acq-camera-01.ome.zarr	33503458639	397	170	4
rawdata/sub-MF283/sub-MF283_sample-slice29_chunk-0002_OCT.nii.gz	90159974922	2088	9	2
derivatives/sub-MF283/strips_raw/sample-slice053/sub-MF283_sample-slice053_chunk-0055_acq-camera-01.ome.zarr	63402162846	299	295	2
derivatives/sub-MF283/strips_raw/sample-slice089/sub-MF283_sample-slice089_chunk-0057_acq-camera-02.ome.zarr	2301	2	0	1
rawdata/sub-MF283/sub-MF283_sample-slice121_chunk-0042_OCT.nii.gz	42554971515	1967	5	2
derivatives/sub-MF283/strips_raw/sample-slice117/sub-MF283_sample-slice117_chunk-0017_acq-camera-02.ome.zarr	67133127144	294	294	0
rawdata/sub-MF283/sub-MF283_sample-slice68_chunk-0010_OCT.nii.gz	55953916712	1941	6	2
derivatives/sub-MF283/strips_raw/sample-slice096/sub-MF283_sample-slice096_chunk-0045_acq-camera-01.ome.zarr	35557578473	147	147	0
derivatives/sub-MF283/strips_raw/sample-slice043/sub-MF283_sample-slice043_chunk-0044_acq-camera-02.ome.zarr	90026661341	377	373	2
derivatives/sub-MF283/strips_raw/sample-slice140/sub-MF283_sample-slice140_chunk-0061_acq-camera-01.ome.zarr	34089181837	147	147	0
derivatives/sub-MN131/micr/ch4_MIPs/CB1_SH2a_run4_y4_HR_C2_ch4.tiff	1363160196	45	13	2
derivatives/sub-MF283/strips_raw/sample-slice090/sub-MF283_sample-slice090_chunk-0002_acq-camera-01.ome.zarr	76958022906	330	328	1
derivatives/stitched/sub-MF283-sample-slice019-acq-561.ome.zarr	105482869285	1085	1017	1
derivatives/sub-MN131/micr/ch4_MIPs/CB1_SH2a_run128_y5_HR_C2_ch4.tiff	1381084500	45	13	2
derivatives/sub-MF283/strips_raw/sample-slice146/sub-MF283_sample-slice146_chunk-0030_acq-camera-01.ome.zarr	34795653922	147	147	0
derivatives/sub-MF283/strips_raw/sample-slice129/sub-MF283_sample-slice129_chunk-0009_acq-camera-01.ome.zarr	63573092728	294	294	0
rawdata/sub-MF283/sub-MF283_sample-slice148_chunk-0023_OCT.nii.gz	28722242790	1714	2	1
derivatives/sub-MF283/strips_raw/sample-slice077/sub-MF283_sample-slice077_chunk-0008_acq-camera-02.ome.zarr	31530239609	152	148	2
rawdata/sub-MF283/sub-MF283_sample-slice101_chunk-0056_OCT.nii.gz	43234964505	1997	4	2
rawdata/sub-MF283/sub-MF283_sample-slice160_chunk-0066_OCT.nii.gz	42380921403	3372	2	2
derivatives/sub-MF283/strips_raw/sample-slice166/sub-MF283_sample-slice166_chunk-0045_acq-camera-01.ome.zarr	33831482895	147	147	0
rawdata/sub-MN131/micr/sub-MN131_chunk-103_acq-camera01_SPIM.ome.zarr	59956746248	6578	2	1
rawdata/sub-MF283/sub-MF283_sample-slice24_chunk-0011_OCT.nii.gz	74460334385	2071	14	2
rawdata/sub-MF283/sub-MF283_sample-slice103_chunk-0008_OCT.nii.gz	57391262724	1990	6	2
rawdata/sub-MF283/sub-MF283_sample-slice139_chunk-0011_OCT.nii.gz	27970534568	1671	3	1
derivatives/sub-MF283/strips_raw/sample-slice026/sub-MF283_sample-slice026_chunk-0027_acq-camera-02.ome.zarr	140644080265	1213	442	3
rawdata/sub-MF283/sub-MF283_sample-slice33_chunk-0028_OCT.nii.gz	72203466307	2005	7	2
derivatives/sub-MF283/strips_raw/sample-slice061/sub-MF283_sample-slice061_chunk-0028_acq-camera-02.ome.zarr	107380061130	446	442	2
derivatives/sub-MF283/strips_raw/sample-slice054/sub-MF283_sample-slice054_chunk-0035_acq-camera-02.ome.zarr	36472704953	152	148	2
rawdata/sub-MF283/sub-MF283_sample-slice159_chunk-0011_OCT.nii.gz	29178111478	1742	2	1
rawdata/sub-MF283/sub-MF283_sample-slice140_chunk-0042_OCT.nii.gz	28799572570	1719	2	1
rawdata/sub-MF283/sub-MF283_sample-slice40_chunk-0041_OCT.nii.gz	72694651032	2019	8	2
derivatives/sub-MF283/strips_raw/sample-slice042/sub-MF283_sample-slice042_chunk-0022_acq-camera-01.ome.zarr	133119467117	595	589	3
derivatives/sub-MF283/strips_raw/sample-slice084/sub-MF283_sample-slice084_chunk-0049_acq-camera-02.ome.zarr	94443884971	351	347	2
derivatives/sub-MF282/micr/ch4_MIPs/ch4_xy_MIP_run59_y14_HR_C2.tiff	1145786844	37	10	2
derivatives/sub-MF283/strips_raw/sample-slice004/sub-MF283_sample-slice004_chunk-0026_acq-camera-01.ome.zarr	63153	5	1	2
derivatives/sub-MF283/strips_raw/sample-slice034/sub-MF283_sample-slice034_chunk-0010_acq-camera-01.ome.zarr	129981943989	1173	442	3
derivatives/sub-MF283/strips_raw/sample-slice077/sub-MF283_sample-slice077_chunk-0007_acq-camera-02.ome.zarr	31397699239	152	148	2
derivatives/sub-MF283/strips_raw/sample-slice126/sub-MF283_sample-slice126_chunk-0005_acq-camera-01.ome.zarr	93406155740	393	393	0
derivatives/sub-MF283/strips_raw/sample-slice113/sub-MF283_sample-slice113_chunk-0022_acq-camera-02.ome.zarr	35892795129	147	147	0
derivatives/sub-MF283/strips_raw/sample-slice056/sub-MF283_sample-slice056_chunk-0054_acq-camera-02.ome.zarr	31465272557	152	148	2
derivatives/sub-MF283/strips_raw/sample-slice031/sub-MF283_sample-slice031_chunk-0011_acq-camera-02.ome.zarr	41740436413	172	168	2
derivatives/sub-MF283/strips_raw/sample-slice115/sub-MF283_sample-slice115_chunk-0062_acq-camera-01.ome.zarr	32170297393	147	147	0
derivatives/sub-MF283/strips_raw/sample-slice160/sub-MF283_sample-slice160_chunk-0017_acq-camera-01.ome.zarr	32897897629	147	147	0
derivatives/sub-MF283/strips_raw/sample-slice012/sub-MF283_sample-slice012_chunk-0009_acq-camera-01.ome.zarr	32975396496	152	148	2
derivatives/sub-MF283/strips_raw/sample-slice129/sub-MF283_sample-slice129_chunk-0060_acq-camera-02.ome.zarr	71916590712	294	294	0
rawdata/sub-MF283/sub-MF283_sample-slice176_chunk-0003_OCT.nii.gz	41993766294	1671	2	1
