date	bytes_sent	number_of_requests	number_of_downloads
2026-03-24	1730	<50	<50
2026-03-25	2595	<50	<50
2026-04-21	4325	<50	<50
2026-04-22	22204568153	2700	<50
2026-04-23	28739632909	600	<50
2026-04-24	7611629815774	907640	<50
2026-04-25	9796263850657	306780	<50
2026-04-26	3489393532031	213880	<50
2026-04-27	16976893306670	814400	<50
2026-04-28	1028302767	1160	<50
2026-04-29	87814484855	10680	<50
2026-04-30	177825903427	21740	140
2026-05-01	2672071089012	279600	<50
2026-05-02	1904987132483	36400	<50
2026-05-03	2958535396470	98940	<50
2026-05-04	14894813100044	747920	4920
2026-05-05	3524831932921	325080	<50
2026-05-06	3635280442304	231700	160
2026-05-07	6916120892479	570520	6120
2026-05-08	30151331685745	1461780	74400
2026-05-09	2862151685728	201280	120
2026-05-10	2579625721764	281520	300
2026-05-11	3915385471395	432520	360
2026-05-12	1469758777766	224280	360
2026-05-13	99379712405	7240	4240
2026-05-14	31640002435	9900	4000
2026-05-15	1372488046674	2460	220
2026-05-16	4955236039967	6420	420
2026-05-17	5394592991385	12560	340
2026-05-18	575183627247	35640	1900
2026-05-19	64033569750	6860	4860
2026-05-20	11614794768094	57800	54720
2026-05-21	32104261697425	264220	137780
2026-05-22	9090479014428	479400	35880
2026-05-23	3672519761053	438040	240
2026-05-24	1835890123071	224540	1020
2026-05-25	5765154662869	693860	2120
2026-05-26	7408987081161	848740	191040
2026-05-27	5583092945527	690580	15440
2026-05-28	4262099409588	523080	16600
2026-05-29	64977301500	36480	13860
2026-05-30	10349173613	3420	3220
2026-05-31	104638839	<50	<50
2026-06-01	4839787141	1920	1900
2026-06-02	438328273	60	60
2026-06-03	1957607022882	241600	3900
2026-06-04	2680112398408	343140	2660
2026-06-05	22376530901243	539800	83380
2026-06-06	10016329259348	390520	45100
2026-06-07	2901944895098	362360	2060
2026-06-08	5149896231335	351240	14200
2026-06-09	1218160200729	165660	1220
2026-06-10	3490687400857	437820	700
2026-06-11	2532443349629	341240	1820
2026-06-12	2889353588662	240080	9580
2026-06-13	7484431528674	426880	800
2026-06-14	4806900191907	317480	1160
2026-06-15	3419118998299	360180	4580
2026-06-16	3662037335543	437540	360
2026-06-17	1017847223466	123640	2260
2026-06-18	4266385474049	382040	1960
2026-06-19	13592086008778	325260	4760
2026-06-20	24688624085059	654120	280
2026-06-21	2821980469663	337060	160
2026-06-22	36373562734732	959840	40060
2026-06-23	46839375621711	680460	151600
2026-06-24	32501133968556	434380	60500
2026-06-25	15342511447902	406640	14780
2026-06-26	3629867993600	446640	8420
2026-06-27	3822539550993	456240	480
2026-06-28	9556355559287	461820	25160
2026-06-29	31622000881042	420940	64340
2026-06-30	47479391896569	609080	151800
2026-07-01	43458170567969	610160	156080
2026-07-02	39560917289239	386860	149560
2026-07-03	25815381519736	91940	91840
2026-07-04	9903036544743	25060	24760
2026-07-05	667201976431	800	800
