region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VPN	12902075154	1056	483	112
GH-actions	5657536974	18467	542	496
AWS/us-east-1	6472750219	1118	137	188
GCP/us-west1	5724476755	91	91	0
USA/IL	158092694	20	13	2
USA/MA	5926901567	1312	115	87
AWS/ap-southeast-1	349330284	58	57	1
USA/CO	10346333674	353	127	16
CAN/QC	3006375359	165	44	25
FRA/IDF	6894590219	259	103	5
USA/NY	1736013174	737	94	26
GCP/us-central1	3888937098	451	55	1
CAN/ON	527485401	37	29	2
GCP/us-east1	2222918772	33	27	1
USA/VA	365793884	96	21	2
USA/WA	2741682600	580	77	43
CHE/ZH	2581374139	60	48	2
NOR/50	274116594	60	0	8
GBR/ENG	2690702296	61	60	1
CHN	3005757136	158	31	21
USA	2574002465	131	59	12
CHN/BJ	6832805892	560	116	30
PAK/PB	2216982355	31	31	0
HKG/KKC	2115090571	28	20	3
USA/MT	2191651090	27	27	0
USA/UT	2200065104	83	27	6
USA/CA	2701244019	526	54	15
USA/MN	2191651090	27	27	0
USA/AZ	2191651090	27	27	0
MEX/CMX	634991183	562	98	69
AZE/BA	1637700	1	1	0
IDN	5830212	2	2	0
CHL/NB	3013368	1	1	0
CIV/AB	15357558	2	2	0
MLI/BKO	4323528	1	1	0
ESP/AN	1375668	1	1	0
IND/SK	1048128	1	1	0
BGD	8319516	4	4	0
DEU/BY	1899732	1	1	0
SYC	5830212	3	3	0
DOM/28	1048128	1	1	0
AWS/us-east-2	293511726	1596	14	8
AWS/ap-south-1	28487844	2	2	0
EGY/DT	1375668	1	1	0
IDN/LA	851604	1	1	0
BRA/PR	4913100	3	3	0
NLD/ZH	169601132	217	50	19
COL/DC	2193681838	28	28	0
CHE/VD	509898033	288	46	26
USA/IN	2331099175	155	34	1
AWS/us-west-2	519994822	93	35	4
USA/PA	438918588	2488	20	11
USA/MD	158615378	184	18	16
NLD	140476942	10	8	2
POL/12	185681954	108	25	13
DEU/HE	166860526	15	10	1
DEU/RP	49281587	3	3	0
JPN/26	336256228	19	19	0
ROU	125980169	7	7	0
BRA/SC	21924849	2	2	0
NLD/NB	239402440	4	4	0
BRA/RS	12512028	3	3	0
ROU/B	1113636	1	1	0
IND/MH	39743025	3	2	1
SAU/02	3930480	2	2	0
JOR/AM	1113636	1	1	0
CHL/RM	81491224	7	7	0
SGP	78852249	14	8	2
BGD/C	18189141	2	2	0
ARE/DU	5437164	2	2	0
VNM/HN	71141688	10	10	0
ARG/S	9826200	1	1	0
MEX/HID	13691172	1	1	0
SYR/DI	851604	1	1	0
VEN	13691172	1	1	0
VNM/56	5764704	3	3	0
ESP/CT	48591914	437	1	4
NZL/AUK	9891708	1	1	0
BRA/PE	2292780	1	1	0
VNM	10743312	1	1	0
PHL/40	2292780	1	1	0
BRA/MG	3733956	3	3	0
VNM/37	851604	1	1	0
VNM/SG	58061103	12	11	1
GCP/asia-east1	89355073	18	0	4
JPN/13	7663098	5	1	1
FRA/PAC	84068472	5	5	0
USA/RI	326487418	12	4	2
CHN/SH	68815755	122	5	1
CHN/GD	2379102	15	0	1
DZA/16	1113636	1	1	0
DOM/32	4192512	1	1	0
VNM/HP	14935824	2	2	0
TKM/S	20876721	1	1	0
USA/NJ	7235364	16	0	1
bogon	20876721	1	1	0
USA/TX	123228967	194	8	2
VNM/DN	44283408	4	4	0
NLD/NH	39677517	3	3	0
CHE/VS	41753442	8	0	2
GBR/SCT	56165202	3	2	1
PAK/IS	4192512	1	1	0
VNM/43	5699196	1	1	0
RUS	13232616	1	1	0
CHE	86702590	60	3	1
KGZ/GB	20876721	1	1	0
BRA/GO	10481280	1	1	0
USA/WI	41753314	2	2	0
PRT/11	25200249	2	2	0
DEU/NW	20876721	1	1	0
BRA/ES	9498660	1	1	0
IRQ/BG	12118980	3	3	0
VNM/39	7140372	2	2	0
VNM/66	524064	1	1	0
USA/OR	127521417	117	7	3
NPL	11856948	2	2	0
PAN/8	30788760	2	2	0
BRA/SP	30964953	2	2	0
USA/GA	41990672	2	2	0
ITA/34	20876721	1	1	0
VEN/A	12118980	2	2	0
VNM/27	9826200	1	1	0
VNM/34	4061496	1	1	0
BRA/RJ	6550800	2	2	0
VNM/26	8319516	1	1	0
PAK	917112	1	1	0
TUR/16	19390368	1	1	0
HKG	9695184	3	3	0
UKR/26	4258020	1	1	0
VNM/69	13887696	1	1	0
BRA/DF	1113636	1	1	0
PHL/03	1048128	1	1	0
CAN/MB	1375668	1	1	0
BRA/BA	12184488	3	3	0
IND	7336896	2	2	0
VEN/V	1768716	1	1	0
MYS/14	1834224	2	2	0
