date	bytes_sent	number_of_requests	number_of_downloads
2023-07-07	161206613	<50	<50
2023-07-14	522939109	300	<50
2023-07-17	258867233	2040	<50
2023-07-18	363727374	<50	<50
2023-08-02	198776	380	<50
2023-08-04	33333790	380	<50
2023-08-05	60511923	60	<50
2023-08-07	14479520	380	<50
2023-08-08	198776	380	<50
2023-08-09	198776	380	<50
2023-08-12	198776	380	<50
2023-08-13	198776	380	<50
2023-08-14	20876593	<50	<50
2023-08-15	18014700	<50	<50
2023-08-16	198776	380	<50
2023-08-18	17561941	380	<50
2023-08-19	198776	380	<50
2023-08-22	198776	380	<50
2023-08-25	198776	380	<50
2023-08-29	28167812	<50	<50
2023-08-30	198776	380	<50
2023-08-31	56534400	380	<50
2023-09-02	198776	380	<50
2023-09-03	397552	760	<50
2023-09-04	198776	380	<50
2023-09-07	198776	380	<50
2023-09-08	198776	380	<50
2023-09-11	198776	380	<50
2023-09-16	198776	380	<50
2023-09-18	198776	380	<50
2023-09-19	20876593	<50	<50
2023-09-21	198776	380	<50
2023-09-22	198776	380	<50
2023-09-24	198776	380	<50
2023-09-25	397552	760	<50
2023-09-27	28366588	380	<50
2023-09-29	198776	380	<50
2023-10-01	198776	380	<50
2023-10-04	86702462	60	<50
2023-10-10	1011167097	120	<50
2023-10-11	100184440	<50	<50
2023-10-20	14442698	380	<50
2023-10-21	21113775	<50	<50
2023-10-23	28167812	<50	<50
2023-10-24	28124915	<50	<50
2023-10-29	198776	380	<50
2023-10-31	198776	380	<50
2023-11-01	20986994	380	<50
2023-11-03	28124915	<50	<50
2023-11-04	50617353	<50	<50
2023-11-05	31267682	<50	<50
2023-11-06	2460386584	420	<50
2023-11-08	198776	380	<50
2023-11-10	14442698	380	<50
2023-11-14	10022724	<50	<50
2023-11-16	21075497	380	<50
2023-11-18	28124915	<50	<50
2023-11-19	117516489	<50	<50
2023-11-21	2318083605	60	<50
2023-11-22	20876721	<50	<50
2023-11-29	8653994	<50	<50
2023-12-04	397552	760	<50
2023-12-07	198776	380	<50
2023-12-11	269738258	60	<50
2023-12-13	28124915	<50	<50
2023-12-25	20876721	<50	<50
2023-12-31	13756680	<50	<50
2024-01-04	28124915	<50	<50
2024-01-05	28124915	<50	<50
2024-01-09	20876721	<50	<50
2024-01-22	555501303	500	80
2024-01-24	28124915	<50	<50
2024-01-26	87531270	100	<50
2024-02-07	59939864	<50	<50
2024-02-15	20876721	<50	<50
2024-02-19	1834224	<50	<50
2024-02-21	14062778	<50	<50
2024-02-23	7795452	<50	<50
2024-02-29	20876721	<50	<50
