date	bytes_sent	number_of_requests	number_of_downloads
2022-02-22	1202846808	160	<50
2022-02-24	12180936	<50	<50
2022-03-18	42335248	<50	<50
2022-03-21	57601344	<50	<50
2022-04-13	88634224	218400	<50
2022-05-17	1515216	3660	<50
2022-05-20	724587736	<50	<50
2022-07-12	194265904	<50	<50
2022-07-13	616021396	<50	<50
2022-07-14	552469521	<50	<50
2022-07-15	104056876	<50	<50
2022-07-27	21208864	<50	<50
2022-07-31	36611528	<50	<50
2022-08-01	171262232	<50	<50
2022-08-02	360550688	<50	<50
2022-08-03	296924096	<50	<50
2022-08-08	305827896	<50	<50
2022-08-09	200563456	<50	<50
2022-08-10	237606288	<50	<50
2022-08-11	65331304	<50	<50
2022-08-12	104623376	<50	<50
2022-08-13	81020728	<50	<50
2022-08-14	551430464	60	60
2022-08-16	42417728	<50	<50
2022-08-18	63626592	<50	<50
2022-08-19	95223664	<50	<50
2022-08-20	21208864	<50	<50
2022-08-21	106044320	<50	<50
2022-08-22	42417728	<50	<50
2022-08-23	31400712	<50	<50
2022-08-24	31400712	<50	<50
2022-08-25	255704968	<50	<50
2022-08-26	461648272	<50	<50
2022-08-27	438169744	<50	<50
2022-08-28	169954680	<50	<50
2022-08-29	130256008	<50	<50
2022-08-30	196941120	<50	<50
2022-09-01	73852920	<50	<50
2022-09-06	49235280	<50	<50
2022-09-10	147705840	<50	<50
2022-09-11	147705840	<50	<50
2022-11-12	1202846808	<50	<50
2022-12-30	18055856	<50	<50
2023-02-21	36611528	<50	<50
2023-02-23	31400712	<50	<50
2023-04-12	36611528	<50	<50
2023-04-13	31400712	<50	<50
2023-04-14	77677680	<50	<50
2023-04-15	62183840	<50	<50
2023-05-14	24617640	<50	<50
2023-05-23	3038032	7320	<50
2023-05-25	3038032	7320	<50
2023-05-26	3038032	7320	<50
2023-05-27	1519016	3660	<50
2023-05-28	1519016	3660	<50
2023-05-29	1519016	3660	<50
2023-05-30	1519016	3660	<50
2023-05-31	1519016	3660	<50
2023-06-01	1519016	3660	<50
2023-06-02	1519016	3660	<50
2023-06-03	1519016	3660	<50
2023-06-04	1519016	3660	<50
2023-06-05	1519016	3660	<50
2023-06-06	1693336	3760	<50
2023-06-07	1519016	3660	<50
2023-06-08	1519024	3660	<50
2023-06-09	1519016	3660	<50
2023-06-10	1519016	3660	<50
2023-06-11	1519016	3660	<50
2023-06-12	1519016	3660	<50
2023-06-13	1519016	3660	<50
2023-06-14	1519016	3660	<50
2023-06-15	1519016	3660	<50
2023-06-16	1519016	3660	<50
2023-06-17	3038032	7320	<50
2023-06-18	1519016	3660	<50
2023-06-19	770192	1680	<50
2023-06-20	1519016	3660	<50
2023-06-21	1519016	3660	<50
2023-06-22	1630592	3580	<50
2023-06-23	1519016	3660	<50
2023-06-24	3037512	7320	<50
2023-06-25	2169305352	6420	<50
2023-06-26	116721704	3680	<50
2023-06-27	1519016	3660	<50
2023-06-28	1189000	2780	<50
2023-06-29	16028216	3580	<50
2023-06-30	1519016	3660	<50
2023-07-01	38148840	3680	<50
2023-07-02	1519016	3660	<50
2023-07-03	10676472	3660	<50
2023-07-04	1519016	3660	<50
2023-07-05	1519016	3660	<50
2023-07-06	1519016	3660	<50
2023-07-07	1224128	2860	<50
2023-07-08	1519016	3660	<50
2023-07-09	1519016	3660	<50
2023-07-10	1693336	3760	<50
2023-07-11	1519016	3660	<50
2023-07-12	1519016	3660	<50
2023-07-13	1519016	3660	<50
2023-07-14	1519016	3660	<50
2023-07-15	1519016	3660	<50
2023-07-16	1519016	3660	<50
2023-07-17	1519016	3660	<50
2023-07-18	1519016	3660	<50
2023-07-19	1519016	3660	<50
2023-07-20	15919352	3660	<50
2023-07-21	1518496	3660	<50
2023-07-22	1519016	3660	<50
2023-07-23	1519016	3660	<50
2023-07-24	1519016	3660	<50
2023-07-25	1519016	3660	<50
2023-07-26	1519016	3660	<50
2023-07-27	1519016	3660	<50
2023-07-28	1519016	3660	<50
2023-07-29	26136656	3660	<50
2023-07-30	25677200	2360	<50
2023-07-31	1519016	3660	<50
2023-08-01	1519016	3660	<50
2023-08-02	1519016	3660	<50
2023-08-03	1519016	3660	<50
2023-08-04	1519016	3660	<50
2023-08-05	1519016	3660	<50
2023-08-06	1519016	3660	<50
2023-08-07	1519016	3660	<50
2023-08-08	1519016	3660	<50
2023-08-09	1519016	3660	<50
2023-08-10	1519016	3660	<50
2023-08-11	1519016	3660	<50
2023-08-12	1519016	3660	<50
2023-08-13	1519016	3660	<50
2023-08-14	1341120	3180	<50
2023-08-15	1519016	3660	<50
2023-08-16	1519016	3660	<50
2023-08-17	1519016	3660	<50
2023-08-18	1519016	3660	<50
2023-08-19	1515200	3660	<50
2023-08-20	1518936	3660	<50
2023-08-21	1341120	3180	<50
2023-08-22	1519016	3660	<50
2023-08-23	1519016	3660	<50
2023-08-24	1518920	3660	<50
2023-08-25	1519016	3660	<50
2023-08-26	1519016	3660	<50
2023-08-27	1346320	3180	<50
2023-08-28	1515216	3660	<50
2023-08-29	26136656	3660	<50
2023-08-30	1519016	3660	<50
2023-08-31	50754296	3660	<50
2023-09-01	1519016	3660	<50
2023-09-02	1519016	3660	<50
2023-09-03	4557048	10980	<50
2023-09-04	1519016	3660	<50
2023-09-05	1519016	3660	<50
2023-09-06	1268592	2980	<50
2023-09-07	3038032	7320	<50
2023-09-08	1519016	3660	<50
2023-09-09	1519016	3660	<50
2023-09-10	1519016	3660	<50
2023-09-11	1519016	3660	<50
2023-09-12	1519016	3660	<50
2023-09-13	1519016	3660	<50
2023-09-14	1692656	3760	<50
